day,hour,C32004,M32032,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,S32002,S32003,B32020,S32006,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,A32019,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,M32020,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,M32025,E32004,E32005,E32006,E32001,E32002,E32003,M32038,D32003,M32023,D32001,D32000,M32026,M32027,M32024,D32004,D32009,D32008,C32020,C32021,C32022,C32023,M32031,M32030,B32018,B32019,M32034,M32037,B32012,B32013,B32010,B32011,B32016,B32017,B32014,B32015,S32001,K32002,K32003,K32001,K32004,B32008,M32009,B32000,M32006,M32007,B32005,M32001,M32002,M32003,M32029,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,M32005,B32003,B32002,B32004,B32007,B32006,C32014,total
1,22,4,3,1,2,3,18,5,0,1,2,3,2,2,3,1,11,3,2,1,2,4,8,1,0,7,2,5,2,0,1,17,5,0,4,6,0,0,1,7,0,5,1,11,2,1,2,2,10,1,0,13,4,2,2,2,5,2,5,4,2,4,0,0,0,6,0,1,1,0,1,0,0,2,0,0,0,3,0,2,0,11,1,1,0,0,2,1,1,4,0,0,0,0,21,2,0,9,1,1,22,17,11,0,6,2,0,1,3,1,0,5,16,5,7,2,2,2,7,3,6,2,10,3,12,11,4,5,6,3,4,4,0,6,5,2,1,486
1,23,5,0,1,3,0,1,3,1,1,0,2,0,3,2,0,5,6,1,0,0,1,1,1,0,1,0,7,1,0,0,5,2,0,3,7,0,1,2,7,1,4,0,6,0,0,1,2,3,1,6,5,1,1,0,2,1,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,1,1,0,1,0,4,0,1,0,0,0,0,8,0,0,3,1,1,10,0,1,0,6,1,0,0,0,0,0,3,8,5,6,2,2,2,9,4,3,0,3,0,8,7,3,5,2,3,2,1,0,2,4,0,0,249
2,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,2,1,0,1,0,4,0,0,0,0,2,2,4,0,2,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,1,2,1,0,1,0,0,1,1,7,1,0,1,2,1,7,3,3,0,0,0,1,1,0,0,1,0,5,1,3,0,0,0,2,1,4,1,1,1,1,5,6,0,5,0,4,1,1,1,0,1,0,128
2,1,1,0,0,1,2,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,2,3,3,0,5,1,2,0,0,0,0,0,2,1,1,1,2,0,1,1,0,0,0,0,0,70
2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,42
2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
2,4,1,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,45
2,5,2,0,2,0,0,0,0,0,2,0,2,9,1,1,0,0,1,2,0,2,6,4,5,0,3,0,0,0,0,1,1,0,1,5,3,0,0,4,0,0,1,0,0,1,0,1,0,2,3,0,4,3,0,0,0,2,0,1,2,2,0,0,1,0,0,0,5,0,0,1,0,0,1,0,2,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5,3,3,2,0,1,0,0,0,4,0,1,1,4,1,1,2,1,0,0,0,2,2,0,0,0,4,0,0,0,0,0,2,0,0,1,0,141
2,6,11,0,3,0,4,1,0,0,1,5,5,14,1,3,2,1,10,3,4,1,7,12,11,6,52,1,5,4,0,4,12,9,4,18,6,3,6,9,4,2,4,5,22,6,1,0,7,3,1,3,19,1,4,5,0,1,0,0,4,9,4,0,2,1,3,5,3,2,0,3,2,1,1,1,0,1,2,7,0,0,11,4,2,2,1,2,5,0,0,0,0,1,5,7,0,0,1,3,0,13,7,11,1,0,7,1,1,4,5,3,6,5,3,1,8,9,2,3,2,10,0,1,2,1,3,12,0,1,2,1,1,5,9,1,4,0,566
2,7,20,2,16,0,4,8,1,1,6,17,5,14,9,9,5,3,16,14,4,2,29,34,23,1,68,5,15,8,1,4,47,20,7,38,17,17,7,14,10,9,11,6,47,22,7,1,7,10,5,22,32,4,2,15,2,12,1,4,5,40,13,4,13,0,10,8,11,7,1,13,5,6,6,2,4,6,8,63,0,0,30,17,5,3,4,6,35,0,1,0,2,4,10,15,1,0,12,6,4,11,4,15,7,5,5,3,10,4,30,6,19,11,23,12,10,21,8,9,4,28,3,4,7,10,18,18,2,7,9,3,2,15,17,0,2,0,1482
2,8,11,5,15,4,11,24,6,2,8,28,14,36,13,35,6,18,16,25,8,12,41,24,20,11,97,18,13,16,11,32,57,22,11,46,31,7,2,13,36,21,18,7,105,28,10,4,9,13,11,16,9,18,11,11,1,22,4,6,19,34,7,7,23,0,25,9,29,2,3,19,4,14,11,10,7,17,11,65,4,1,48,32,9,8,9,17,48,1,0,1,0,12,13,22,6,0,21,12,1,33,11,32,4,10,17,8,22,16,24,12,38,35,25,33,18,35,20,14,13,19,4,14,24,33,36,47,5,5,26,2,3,13,34,2,3,0,2400
2,9,4,4,10,4,12,13,5,6,9,6,6,5,20,11,3,9,7,6,16,4,9,15,7,2,65,6,7,4,5,11,19,7,10,11,12,4,7,6,17,11,11,4,40,5,5,3,3,7,7,9,13,12,14,13,1,15,9,6,14,11,6,3,4,0,14,0,7,2,0,7,2,4,4,5,2,10,7,13,6,0,22,15,4,3,12,6,16,0,0,0,1,4,10,14,1,0,18,7,6,27,16,11,3,6,14,10,2,5,0,16,15,22,10,12,28,4,17,15,5,7,10,10,9,27,13,16,3,3,13,1,3,10,20,6,1,0,1222
2,10,7,3,4,2,6,5,3,3,4,6,5,3,9,2,2,6,1,2,4,4,10,7,4,0,13,1,4,2,0,9,9,7,6,7,18,4,2,8,15,2,8,2,16,2,4,1,3,4,4,3,7,6,5,9,0,10,4,2,5,5,4,1,2,2,15,1,0,1,3,4,1,5,2,2,0,9,1,10,3,0,12,7,2,4,12,0,5,0,4,0,0,2,3,6,6,0,10,0,5,12,6,8,1,6,6,2,3,5,5,2,6,11,4,20,8,12,3,14,6,5,2,14,10,5,12,8,6,6,4,10,3,5,5,1,2,1,692
2,11,7,1,11,11,3,9,5,3,4,4,4,5,10,4,2,3,6,2,2,0,5,7,4,2,6,4,9,7,3,10,7,4,3,6,11,1,4,6,5,4,2,8,23,6,0,1,1,9,8,6,15,7,12,13,9,13,7,6,7,5,12,0,2,1,12,0,2,0,0,7,1,1,3,2,0,5,3,11,5,0,15,8,6,3,17,6,16,0,1,0,0,3,5,7,5,0,20,4,4,11,7,10,2,4,11,2,2,1,4,2,11,13,15,11,3,10,7,13,9,4,9,18,6,6,12,2,5,4,3,18,6,7,16,4,2,0,819
2,12,7,4,3,5,0,5,12,10,2,4,1,6,3,8,4,5,1,5,3,5,13,11,9,1,14,7,7,6,1,8,13,2,1,6,12,1,6,7,13,5,7,8,22,1,1,0,2,15,5,10,10,6,25,8,12,11,1,8,9,16,25,1,4,2,10,1,2,0,0,3,2,0,4,0,0,3,6,3,6,0,20,2,7,5,16,6,16,2,4,0,3,1,4,17,1,1,17,4,6,7,7,17,4,19,7,3,6,2,5,7,15,24,10,29,3,14,8,25,14,5,10,13,4,10,9,10,12,3,8,18,3,2,4,4,5,1,964
2,13,6,2,7,9,6,9,11,7,1,7,5,6,3,5,2,6,2,0,2,1,9,11,4,9,10,6,14,6,1,8,8,10,0,7,18,5,7,7,8,2,1,9,30,0,5,1,3,13,7,20,16,11,15,8,6,9,4,4,16,9,13,0,0,1,16,4,5,0,2,1,0,1,4,0,4,0,5,4,7,1,7,2,2,2,16,6,13,1,4,0,1,0,1,10,4,1,14,5,2,21,15,14,1,8,5,3,1,4,6,4,19,8,10,24,3,14,7,4,11,4,7,31,8,14,17,12,11,8,6,17,5,2,8,7,5,0,937
2,14,4,4,10,7,3,14,5,14,3,6,3,1,2,3,4,8,0,2,1,1,8,9,0,10,11,12,11,5,0,9,5,1,1,13,8,1,0,2,9,3,1,3,14,2,2,2,0,13,8,16,8,2,13,11,2,12,3,9,10,15,4,2,1,1,17,2,2,0,0,3,1,2,4,1,0,1,0,3,9,0,16,4,3,3,17,6,19,1,2,3,0,0,1,12,5,0,11,6,5,14,10,10,2,8,7,0,3,2,5,1,14,10,4,23,0,14,7,5,12,4,10,23,9,12,9,4,14,17,7,23,10,7,11,7,3,1,848
2,15,3,2,6,14,3,9,13,10,1,2,7,5,5,4,3,8,2,1,0,2,8,9,6,4,9,10,5,4,1,14,5,7,5,1,17,4,3,4,7,2,3,6,22,0,0,0,0,11,3,7,11,9,17,15,6,11,3,2,20,19,14,1,0,0,21,2,1,0,0,0,0,2,1,4,1,3,5,4,6,1,25,6,2,1,10,10,12,5,2,2,1,0,2,7,7,0,24,13,6,21,18,7,0,12,11,0,5,7,2,3,24,20,10,41,3,14,5,20,10,6,9,29,7,7,11,6,14,4,8,19,20,1,9,8,7,2,991
2,16,7,7,10,22,3,23,17,40,1,9,9,7,1,4,7,19,7,6,1,2,25,18,10,11,14,24,13,17,0,29,20,6,5,11,22,5,9,5,30,3,1,7,48,1,0,0,0,17,13,16,16,9,46,21,11,19,5,9,28,12,58,0,3,1,27,4,2,0,2,1,1,6,3,1,1,6,2,10,14,2,23,6,15,3,29,12,19,13,14,0,0,10,1,22,12,1,36,7,21,28,18,21,0,22,16,7,4,8,4,1,35,18,11,33,6,10,14,36,23,10,27,22,9,12,15,7,10,11,9,70,30,13,27,16,12,2,1763
2,17,18,23,12,49,2,19,18,43,2,19,20,12,7,14,14,28,7,7,4,1,21,20,8,12,21,31,29,20,1,30,54,17,3,13,53,11,6,8,55,9,7,11,155,0,3,1,5,31,33,36,21,19,80,48,18,34,16,9,68,16,75,7,5,4,71,2,3,0,0,6,1,1,3,1,0,1,6,29,20,2,45,8,38,8,83,18,76,19,16,0,2,11,9,21,13,3,82,5,13,50,26,24,4,53,20,0,1,7,5,7,62,53,17,79,17,30,41,43,61,18,32,51,21,35,38,11,13,29,8,76,45,8,26,66,20,5,3161
2,18,20,21,9,19,3,31,21,26,1,11,8,12,8,13,4,30,7,4,2,5,24,11,12,19,16,9,26,8,1,9,43,12,2,19,31,6,3,14,30,11,12,12,84,4,8,3,3,29,19,16,18,10,34,15,11,35,16,5,44,13,42,3,3,1,39,2,3,0,1,9,0,5,6,1,2,3,8,9,13,1,51,6,15,3,45,16,33,5,8,4,5,3,9,25,11,3,52,10,6,13,25,37,0,18,10,0,6,10,11,2,37,44,20,70,13,23,29,38,25,16,23,31,14,30,51,21,16,16,9,44,37,2,26,14,12,0,2206
2,19,15,14,5,1,7,23,17,7,3,8,8,10,9,6,7,20,7,3,6,1,15,10,4,3,6,9,13,10,2,16,27,16,1,13,21,4,4,5,25,5,8,4,53,1,5,0,10,17,7,34,22,7,19,22,3,16,5,2,19,11,11,2,2,1,35,5,3,0,0,8,0,3,2,2,1,4,13,6,10,3,29,12,7,2,19,3,19,3,9,0,8,3,5,14,11,0,39,8,6,19,12,10,3,5,24,5,4,4,7,2,19,26,33,43,7,34,8,19,13,10,15,22,10,23,33,13,10,14,9,31,16,5,13,8,16,3,1507
2,20,10,6,13,4,1,6,10,7,5,10,12,4,7,12,0,13,5,6,0,3,5,11,5,8,13,3,13,8,3,10,21,5,2,8,12,4,1,4,17,2,9,2,30,1,1,1,0,10,6,26,20,6,12,17,5,16,2,5,10,8,13,2,3,2,21,2,1,0,0,3,2,5,1,3,6,1,7,3,7,0,26,5,4,1,7,7,11,2,5,2,3,3,6,11,7,1,25,10,11,24,15,27,2,7,7,1,1,3,3,2,13,18,10,37,9,14,5,23,11,8,12,17,12,16,38,12,10,7,7,25,16,2,17,6,0,0,1142
2,21,3,9,2,1,8,16,3,9,3,2,6,2,2,12,3,19,7,1,2,1,9,4,5,2,4,4,11,16,0,6,12,7,2,3,7,1,0,4,9,1,8,1,9,1,0,3,1,8,3,5,22,4,7,7,0,17,5,3,10,7,9,2,0,1,10,2,1,0,2,4,0,0,4,1,1,3,1,1,7,0,13,2,1,1,2,6,5,0,12,1,0,0,2,6,1,0,14,15,6,23,10,12,0,4,5,0,3,1,4,1,5,14,9,21,5,6,2,15,8,9,3,17,4,9,27,4,12,7,7,13,9,2,8,2,2,0,758
2,22,2,0,1,2,7,11,2,2,1,4,2,2,4,8,1,6,4,2,4,0,2,9,1,0,5,0,11,3,0,0,10,5,1,5,5,2,0,3,9,2,1,0,12,1,0,1,3,5,4,7,17,3,1,3,0,9,2,4,4,3,4,1,0,0,8,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,11,1,1,0,0,2,7,0,2,0,0,1,2,10,2,0,15,4,4,3,4,7,2,2,2,2,0,4,1,2,2,9,6,13,4,5,3,12,2,9,0,12,4,12,21,3,3,2,2,4,4,0,13,8,1,1,484
2,23,2,1,0,1,0,0,0,3,0,1,4,2,2,0,0,7,3,1,3,0,0,2,0,1,3,1,8,1,0,0,4,3,1,2,2,4,1,4,3,1,6,2,5,3,0,1,2,3,0,2,2,1,2,0,0,5,1,2,4,3,0,0,0,0,5,0,0,0,1,0,1,2,0,0,2,1,3,3,0,0,10,1,5,0,1,3,1,1,0,0,0,0,0,4,0,0,7,1,4,4,4,8,0,9,4,0,0,0,1,0,5,8,1,12,0,3,2,6,0,11,0,8,1,4,7,4,5,12,0,1,4,0,0,2,0,0,297
3,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,0,5,1,1,0,0,2,2,1,0,1,0,1,2,0,1,1,1,0,0,6,2,0,0,3,0,3,1,5,0,1,0,1,2,1,0,3,3,0,0,0,2,2,1,5,1,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,4,0,1,0,2,2,1,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,2,0,0,0,0,0,1,2,4,1,0,1,0,6,2,3,0,6,2,1,3,1,1,1,0,1,3,0,0,0,0,0,136
3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,6,0,0,3,1,0,0,0,3,0,0,1,0,0,0,0,0,3,1,0,2,0,1,0,2,0,0,0,5,0,1,3,0,0,2,0,2,0,0,0,0,0,0,77
3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,33
3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,4,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31
3,5,2,1,2,0,1,0,1,0,5,0,1,7,0,1,0,0,3,2,0,0,1,2,4,1,0,0,1,0,0,1,1,0,0,6,0,0,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,1,5,2,0,1,0,2,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,3,0,5,1,1,0,1,0,0,0,9,1,0,0,1,0,0,1,0,1,0,0,2,5,1,1,0,4,0,0,0,1,0,0,2,0,0,0,118
3,6,13,2,2,0,2,2,1,0,0,3,5,17,1,3,0,1,6,1,1,4,10,5,4,8,39,1,6,1,6,4,9,11,1,13,8,0,2,2,5,2,2,0,23,4,1,0,1,3,1,6,10,2,6,1,0,0,0,0,3,20,4,2,0,0,5,1,2,2,0,0,0,2,5,1,0,5,2,5,0,0,13,3,2,2,4,0,2,0,0,0,0,1,4,3,0,0,1,2,1,4,4,7,0,1,3,0,1,7,9,4,2,2,10,0,6,7,0,3,1,6,0,1,1,2,2,7,0,0,3,1,1,3,9,0,6,0,471
3,7,19,1,8,0,3,6,1,0,4,10,6,18,7,9,3,3,14,10,5,3,26,28,15,1,66,6,21,7,0,4,36,13,7,27,22,3,8,19,7,7,12,1,51,13,2,1,3,5,3,9,36,4,6,9,0,4,0,5,6,22,5,5,11,0,6,2,5,2,0,12,5,3,3,3,3,4,2,56,2,4,21,8,7,5,3,6,27,0,2,0,2,3,10,11,1,0,8,5,2,22,5,21,7,3,2,2,11,4,18,7,10,3,12,9,9,13,7,7,2,10,1,1,6,10,20,20,1,0,8,0,3,5,18,2,2,0,1180
3,8,16,6,16,4,9,16,3,4,5,36,12,30,15,31,5,11,17,14,13,9,28,24,27,4,73,11,16,8,6,27,43,20,7,34,18,5,8,16,20,18,17,1,64,17,8,5,3,13,9,12,38,14,7,9,1,18,5,5,21,27,14,5,21,2,24,8,12,1,4,24,1,11,6,9,6,9,7,31,5,0,46,27,7,6,11,10,35,0,1,0,3,5,14,26,2,0,20,6,2,35,13,29,4,9,7,5,18,9,21,14,27,23,22,12,13,36,15,17,9,22,4,9,14,23,27,42,3,5,30,6,4,14,27,4,2,0,1974
3,9,19,5,12,1,17,15,9,3,5,12,4,19,13,17,4,5,21,6,11,2,10,12,12,1,46,8,7,12,7,17,12,6,12,6,7,8,4,8,8,6,8,1,40,8,4,9,3,7,6,9,18,8,12,5,2,11,10,6,2,13,8,3,4,1,16,2,6,1,0,8,2,6,2,5,2,9,2,20,2,0,22,14,8,5,12,6,16,0,2,0,0,3,7,19,5,0,22,3,3,21,10,13,4,4,9,0,6,10,11,18,10,26,14,19,21,14,16,9,6,3,4,6,13,15,19,17,7,1,12,3,2,13,4,1,0,0,1198
3,10,6,3,8,0,1,0,4,2,5,5,2,3,4,8,3,1,1,5,7,1,6,3,6,4,16,2,6,4,2,6,13,5,7,2,8,0,0,1,5,4,8,3,14,2,4,0,0,4,0,5,4,5,7,6,5,2,1,2,6,9,5,0,2,0,8,1,6,0,2,3,1,2,1,2,1,4,3,3,0,0,7,8,1,4,12,0,4,1,1,0,0,2,5,6,0,0,5,3,5,9,8,14,0,5,7,2,1,2,2,5,11,12,6,11,13,5,5,9,4,9,8,9,10,7,10,9,3,2,8,5,6,4,7,2,0,0,594
3,11,3,5,2,2,3,5,6,5,4,3,1,3,4,8,0,0,4,3,2,1,7,5,6,1,16,5,7,2,1,5,7,6,1,10,13,5,3,3,16,3,2,6,14,0,0,1,0,5,0,3,7,3,5,7,3,5,2,8,10,1,14,0,3,0,9,5,1,1,0,7,0,1,5,2,3,5,4,5,8,1,10,3,6,2,11,0,6,3,3,1,4,0,4,8,4,1,13,4,4,7,4,12,1,5,7,3,5,2,2,1,21,9,6,13,6,11,8,16,5,2,6,14,7,13,11,12,5,5,4,12,10,8,7,1,6,0,696
3,12,4,3,1,3,2,8,10,9,2,2,5,4,7,3,0,3,2,3,0,1,12,6,6,3,7,7,8,3,3,8,8,4,1,7,17,4,4,0,9,3,2,5,21,3,0,0,2,11,5,13,11,9,10,9,6,9,1,3,9,7,16,2,1,4,11,0,1,0,0,1,1,3,1,2,0,3,0,9,3,0,12,7,5,2,10,3,3,4,4,1,1,3,1,14,3,1,15,5,3,8,7,6,0,13,8,0,2,3,5,0,11,11,4,19,2,10,4,12,6,3,7,14,6,9,15,4,3,2,8,15,10,0,8,7,5,0,730
3,13,4,3,6,4,1,6,8,7,0,3,12,2,3,1,2,7,2,0,1,0,6,6,4,6,7,2,5,8,0,9,22,3,6,6,13,1,5,5,11,1,1,4,17,3,1,2,1,8,6,6,12,4,18,6,7,9,3,2,7,5,9,2,0,1,8,1,6,0,1,2,0,1,1,0,2,5,2,2,5,0,15,3,1,1,11,3,3,2,1,1,1,1,3,10,1,0,9,6,5,9,13,10,0,2,9,0,0,2,3,2,20,12,6,15,4,7,3,15,17,4,9,21,2,8,6,7,10,4,5,26,5,2,6,3,1,0,713
3,14,6,1,5,3,1,4,8,9,2,4,5,4,4,1,2,4,2,1,0,3,6,9,3,3,7,5,13,9,0,10,10,5,1,4,7,4,3,4,13,4,3,1,21,0,0,0,3,16,4,9,5,3,14,7,5,15,8,6,4,5,4,2,0,1,9,2,1,0,0,1,0,1,2,0,0,0,3,3,10,1,24,1,1,0,8,3,9,0,1,0,0,1,4,11,4,1,17,4,4,6,10,5,0,3,12,1,0,3,6,2,17,11,10,35,8,8,4,7,9,3,10,19,9,10,20,6,6,5,8,17,5,1,8,7,4,0,746
3,15,6,4,5,2,0,6,4,11,1,3,4,10,3,5,3,2,2,0,0,1,10,5,4,4,5,4,1,3,2,6,8,2,2,6,10,0,1,7,13,2,4,1,15,0,1,0,1,6,4,9,9,7,15,4,4,9,1,2,5,10,9,1,0,1,13,1,2,0,1,2,1,0,0,1,2,2,1,4,3,2,13,5,4,3,9,8,6,1,2,1,0,0,2,8,4,0,19,4,5,15,5,15,0,9,4,0,2,1,4,4,11,14,10,24,6,11,7,15,15,2,14,17,3,6,3,5,8,5,5,28,15,1,7,2,4,0,711
3,16,2,12,5,17,3,9,16,26,0,1,2,5,0,3,2,6,2,1,0,2,16,16,2,13,15,7,7,3,1,20,20,2,2,8,27,2,5,5,7,2,3,10,40,0,0,0,0,18,14,7,9,9,26,18,2,12,3,7,20,12,56,2,0,0,13,1,1,0,0,0,0,2,2,1,0,3,3,6,6,0,24,3,14,0,27,5,19,10,7,0,2,1,2,11,10,0,42,1,18,10,10,3,1,19,15,0,3,3,2,1,24,8,9,36,5,13,9,24,16,9,11,19,9,18,15,6,12,7,3,41,33,5,7,14,11,6,1233
3,17,16,24,9,21,8,16,20,22,2,10,13,12,5,6,8,25,4,3,1,3,28,19,12,8,28,41,23,17,0,35,31,9,5,21,42,8,1,7,40,8,4,9,102,0,2,0,4,34,35,22,23,16,65,43,25,21,11,9,43,23,32,4,1,4,47,4,6,0,0,6,1,3,2,2,0,8,4,18,19,4,41,9,26,7,67,15,46,21,15,2,0,6,9,18,26,4,68,8,14,21,21,24,3,42,18,3,2,7,2,3,61,37,14,66,14,19,31,53,37,11,22,42,11,23,36,8,22,28,4,78,30,3,23,56,15,4,2563
3,18,16,19,8,18,3,14,7,25,2,13,8,14,3,11,8,24,3,3,4,2,19,9,13,9,17,12,21,17,0,19,35,14,2,18,32,6,2,16,38,10,16,12,84,2,5,2,3,23,6,22,18,10,46,26,9,24,6,6,24,13,36,6,8,2,38,3,4,0,0,5,1,4,1,3,1,4,1,14,21,2,29,10,13,4,57,22,32,5,4,0,5,3,9,26,11,1,38,3,5,13,17,27,4,12,12,5,5,10,6,4,28,38,6,47,5,15,37,33,37,14,6,43,9,10,47,14,11,20,11,39,15,4,22,11,14,3,1956
3,19,7,11,7,7,1,21,18,13,2,5,12,9,7,6,1,20,1,6,2,2,9,10,11,7,9,8,15,17,0,14,26,11,3,14,18,7,2,6,31,3,8,8,32,2,1,0,2,6,9,19,15,8,21,9,1,14,5,7,27,7,22,4,1,0,21,6,4,0,3,8,0,0,2,1,3,3,4,8,7,3,34,7,5,4,15,9,17,2,3,1,4,0,10,10,7,0,29,12,12,20,13,25,1,7,13,3,9,5,10,3,27,21,20,36,11,17,7,27,19,19,5,31,13,20,29,11,10,8,15,33,10,4,16,6,11,4,1400
3,20,4,7,6,8,2,19,18,11,1,2,8,10,8,12,1,26,3,6,2,0,6,11,5,3,4,5,6,5,0,7,7,5,1,14,13,5,2,8,19,3,7,1,20,3,4,1,1,15,5,16,18,8,9,8,4,12,7,10,11,7,12,2,1,1,19,4,1,0,0,7,0,6,1,2,0,1,10,2,3,0,20,3,4,1,6,6,19,1,3,1,16,0,5,15,2,0,17,9,7,12,11,9,3,13,12,0,2,1,8,7,4,11,12,43,5,21,3,18,13,12,10,24,8,18,17,10,8,5,12,21,11,0,11,12,6,3,1053
3,21,3,1,5,1,3,10,7,8,2,3,5,2,1,4,0,13,5,1,0,3,5,5,2,2,13,5,2,11,0,3,8,4,3,4,11,0,0,5,14,1,6,3,16,5,0,1,1,11,3,14,16,3,5,9,0,6,3,3,17,6,6,0,0,1,12,1,2,0,4,2,0,2,2,0,1,5,2,2,2,3,18,2,3,0,6,8,9,1,3,0,2,1,1,15,4,0,10,4,5,13,9,4,2,9,12,1,4,3,4,3,5,14,8,26,5,10,2,14,4,12,5,19,7,11,16,13,12,5,6,27,4,2,10,13,2,0,758
