day,hour,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32002,B32012,C32010,B32010,B32011,B32016,B32018,B32014,B32015,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32009,D32013,B32009,B32013,D32009,D32003,B32008,D32001,D32000,D32007,D32006,D32005,D32004,B32000,B32003,B32002,B32005,B32004,B32007,B32006,B32017,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,C32008,C32009,A32012,A32011,A32010,D32008,total
4,11,2,0,4,3,1,3,8,1,3,1,7,1,3,8,1,6,0,0,3,1,1,1,1,1,0,3,2,2,0,3,4,5,0,2,7,3,6,6,3,0,1,4,3,4,2,2,1,6,5,1,3,1,0,0,7,0,2,0,8,1,157
4,12,5,1,4,6,3,3,7,0,2,4,9,8,12,3,2,6,0,8,0,6,8,4,1,4,0,2,8,4,2,5,5,4,0,4,2,5,10,4,4,3,1,2,3,2,0,3,3,6,4,1,3,4,2,0,1,0,5,0,5,5,218
4,13,3,3,2,7,4,5,3,0,8,1,6,1,2,3,0,9,0,2,4,2,3,6,1,1,2,4,5,1,0,5,4,4,0,3,4,2,20,3,3,2,1,2,6,5,2,1,2,9,9,2,2,3,3,0,0,0,4,1,6,5,201
4,14,3,6,3,4,1,9,10,0,6,1,2,4,0,1,1,3,0,3,1,7,6,3,1,3,0,4,5,2,1,1,1,2,1,6,4,10,3,5,5,10,3,5,8,11,4,2,1,3,3,5,7,1,2,0,2,0,0,1,5,6,207
4,15,3,1,6,2,6,7,5,1,3,0,8,4,8,2,3,7,1,2,2,1,7,3,2,3,1,6,8,2,2,9,7,1,2,3,7,14,6,8,8,2,1,3,15,8,1,2,4,8,5,0,7,2,2,0,2,0,1,0,8,3,245
4,16,9,2,8,1,7,7,18,0,4,8,8,5,10,4,4,3,2,4,3,2,12,6,2,1,2,5,11,6,0,3,4,10,2,5,15,8,16,13,13,9,2,5,3,6,8,4,4,5,2,0,2,6,0,0,4,2,0,1,24,13,343
4,17,11,7,9,5,3,5,16,1,6,17,8,2,5,7,4,4,2,2,2,10,9,8,2,0,0,4,11,4,2,8,2,3,0,3,12,13,10,12,5,12,5,4,2,7,2,1,4,11,2,0,8,8,7,2,4,0,0,0,31,5,349
4,18,5,4,6,1,2,3,7,0,2,1,5,1,5,3,3,6,1,1,0,7,6,3,0,2,3,6,5,1,2,5,0,2,0,4,9,5,9,4,3,8,1,3,0,1,0,3,0,8,0,1,5,5,4,0,2,1,3,0,16,3,196
4,19,7,2,6,1,6,3,5,1,3,2,1,1,4,1,3,3,1,0,2,2,0,2,0,1,0,2,2,0,2,1,2,0,0,1,1,1,8,4,3,1,2,3,4,2,0,0,1,2,1,0,8,5,5,0,4,0,4,0,7,4,137
4,20,2,0,1,1,0,1,2,0,4,0,1,7,0,2,1,0,0,0,0,4,2,2,0,1,2,2,1,2,0,5,0,0,0,3,7,2,8,2,8,2,1,0,0,0,0,1,2,5,1,0,5,7,3,0,0,0,0,0,3,1,104
4,21,1,0,0,0,1,2,1,0,0,0,0,4,0,1,1,1,0,0,0,1,1,2,0,1,0,1,1,0,0,1,0,1,0,3,0,1,0,2,3,0,0,2,1,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,2,0,50
4,22,0,0,0,3,7,3,1,0,2,1,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,1,7,1,2,2,1,0,0,0,0,3,0,1,1,1,0,2,3,60
4,23,7,0,3,3,0,2,0,0,0,0,3,1,0,4,1,3,0,0,2,1,0,0,1,0,0,1,5,2,0,0,0,4,0,1,1,1,3,2,1,1,1,1,0,2,3,0,0,0,1,0,3,0,3,0,0,0,1,0,3,2,73
5,0,1,0,0,1,0,6,0,0,0,0,5,5,0,1,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,2,1,0,0,2,0,4,0,0,0,0,0,0,5,0,1,0,1,1,0,0,0,1,0,3,6,56
5,1,3,0,1,2,0,6,0,0,0,1,4,1,0,2,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0,4,0,2,2,0,8,1,2,2,1,1,0,0,1,0,0,1,0,2,2,1,1,0,1,0,1,0,3,0,0,5,68
5,2,3,0,0,0,1,3,1,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,12,0,1,1,0,1,0,1,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,5,3,56
5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,1,0,23
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8
5,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9
5,7,0,0,0,1,1,0,0,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,4,0,0,7,0,0,0,0,0,0,0,28
5,8,0,0,2,1,2,1,0,1,0,0,2,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,3,4,0,1,2,0,1,0,1,0,1,1,3,2,0,2,0,4,0,0,1,0,0,0,4,51
5,9,0,0,4,1,0,1,0,0,1,0,1,3,3,1,0,4,3,1,0,5,2,2,0,0,1,3,2,1,0,0,1,1,0,0,0,6,6,0,1,0,1,5,0,0,1,2,4,7,2,1,1,1,4,0,1,0,6,1,0,1,92
5,10,6,1,2,1,7,0,0,0,0,0,2,1,4,2,0,5,0,0,4,2,0,2,0,2,0,7,4,0,0,0,3,1,0,0,3,3,4,0,6,2,3,4,0,3,0,3,1,4,3,1,7,1,5,0,2,0,0,0,2,5,118
5,11,8,0,6,5,2,2,4,0,1,0,3,4,18,2,0,1,0,1,4,6,3,0,0,6,0,10,6,1,1,4,14,2,1,6,10,8,5,2,10,1,2,10,6,4,1,3,0,4,6,7,9,4,5,0,3,2,4,0,1,3,231
5,12,1,1,10,8,4,1,0,0,0,4,7,8,13,6,2,8,0,2,0,1,1,1,2,2,2,8,4,6,1,2,13,2,0,9,7,9,10,7,11,0,3,9,4,1,3,7,0,3,14,1,8,4,2,0,10,1,4,0,4,3,254
5,13,3,6,13,17,5,6,5,1,0,5,5,8,19,4,1,2,0,8,4,1,5,2,3,1,0,7,10,0,4,9,1,7,0,3,13,8,11,0,4,1,1,9,9,1,4,2,2,10,13,5,8,4,6,0,1,0,5,6,6,5,299
5,14,6,9,7,11,8,5,2,0,6,6,8,4,12,9,2,5,0,3,1,9,3,4,4,6,2,8,11,5,0,9,0,2,0,4,12,10,18,6,11,6,7,10,7,4,3,3,3,13,6,4,5,7,1,0,6,1,10,5,3,4,336
5,15,7,4,15,13,10,1,1,0,3,6,16,6,11,4,2,3,0,7,4,4,6,4,11,3,0,1,5,0,0,3,11,5,0,4,24,6,10,6,11,1,7,4,3,19,3,3,2,7,3,1,4,10,5,1,11,6,8,1,8,7,341
5,16,9,0,11,4,5,2,0,1,2,3,11,2,9,1,0,6,1,6,4,6,4,3,3,0,0,2,9,0,1,0,6,2,1,6,17,4,18,6,8,0,2,8,0,2,5,0,0,3,12,1,3,5,4,1,4,1,13,1,10,5,253
5,17,3,1,5,0,6,2,1,1,4,1,3,4,7,4,0,6,0,0,3,4,4,2,1,0,0,4,8,0,0,13,2,5,0,3,11,4,5,3,4,1,4,4,4,1,0,4,1,9,5,0,3,4,4,1,5,1,7,0,4,0,186
5,18,5,1,3,0,2,1,5,0,1,0,3,4,1,1,1,2,0,1,0,3,3,1,0,0,0,4,5,0,1,5,5,0,0,1,3,3,3,2,1,1,2,1,0,3,1,1,1,6,0,1,4,6,6,0,6,0,1,0,3,1,115
5,19,2,5,1,0,0,4,0,0,2,1,3,0,3,1,1,0,0,2,0,10,1,0,2,0,2,4,3,0,1,10,2,1,0,0,4,7,4,0,6,2,0,0,4,0,0,0,0,2,6,2,3,1,0,0,0,0,1,0,0,2,105
5,20,0,2,0,1,2,5,0,2,0,1,4,1,2,2,0,3,0,0,0,4,2,1,0,2,0,1,0,0,0,1,1,0,0,2,6,1,7,2,1,0,1,2,0,1,3,2,0,3,0,1,0,1,1,0,0,0,1,0,0,0,72
5,21,1,2,0,2,1,2,3,0,0,0,4,4,0,1,0,1,0,2,0,2,2,1,0,1,0,1,5,1,1,8,0,1,0,0,0,0,0,5,1,2,2,1,6,0,0,1,0,0,2,0,0,2,4,0,2,0,2,0,1,5,82
5,22,1,0,8,0,7,6,0,0,0,0,2,1,1,2,0,1,0,0,0,3,1,0,1,1,0,1,2,0,1,1,1,6,0,0,3,1,2,5,1,0,0,1,1,0,0,0,1,3,2,1,3,5,1,0,1,0,0,0,0,4,82
5,23,1,0,0,4,6,1,0,0,2,4,11,0,1,3,0,2,0,0,0,3,3,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,1,0,2,0,0,1,0,4,0,2,0,1,1,0,1,0,0,0,2,0,1,0,2,0,65
6,0,0,1,0,1,0,0,1,0,3,0,6,9,0,1,0,0,0,0,3,2,0,0,0,0,0,0,5,1,0,1,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,48
6,1,9,1,2,1,1,12,0,0,1,0,5,0,1,10,10,0,0,0,1,6,2,1,0,0,0,0,8,0,0,11,0,9,0,0,12,1,14,3,6,1,1,6,0,0,2,0,0,1,4,1,1,4,0,0,0,0,7,0,0,0,155
6,2,8,0,0,1,6,6,2,0,1,0,4,0,1,7,3,0,0,0,0,1,12,0,0,0,0,0,4,1,0,2,0,9,0,0,14,2,5,2,1,0,0,2,1,1,0,0,0,2,0,2,1,0,0,0,0,0,2,0,10,0,113
6,3,0,2,0,0,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
6,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6,6,0,1,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,14
6,7,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4,0,0,0,0,1,25
6,8,0,0,0,1,1,1,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0,1,0,1,1,0,0,29
6,9,0,0,6,1,2,0,0,0,0,0,2,3,1,1,1,6,0,2,2,0,2,0,3,1,0,2,1,0,1,0,3,2,0,2,0,7,5,1,3,0,0,0,2,2,2,3,1,5,1,1,3,4,3,0,0,0,5,0,4,7,103
6,10,3,5,8,11,0,0,0,0,3,0,0,2,3,3,3,3,0,3,1,0,1,1,2,1,2,7,4,0,0,0,5,9,0,4,1,6,5,4,5,3,5,8,5,2,1,3,2,6,7,5,11,3,7,0,0,5,6,0,1,2,187
6,11,1,2,4,10,4,4,0,0,8,0,13,4,9,3,1,4,0,5,0,2,1,2,8,6,0,5,2,2,5,5,8,0,0,3,11,2,15,0,6,1,2,4,4,9,1,1,0,10,10,3,3,3,10,0,14,2,5,1,7,5,250
6,12,3,2,16,7,2,6,1,0,9,2,9,4,11,7,0,6,0,2,6,3,9,0,1,5,1,8,0,3,1,5,11,2,0,7,6,7,15,0,11,2,2,9,7,3,2,2,1,12,4,2,10,7,7,0,6,5,5,1,7,8,290
6,13,5,2,10,10,7,1,1,2,1,6,5,7,16,7,1,4,1,2,0,4,10,3,4,4,2,4,9,4,0,1,5,2,4,6,8,5,13,2,5,1,5,13,10,18,1,0,3,10,4,6,4,12,3,3,7,3,7,0,10,3,306
6,14,7,5,25,15,14,6,7,1,4,0,13,3,18,12,0,4,0,13,6,3,6,2,8,16,3,8,8,0,5,8,6,5,3,3,10,8,17,3,10,1,1,10,5,9,3,7,0,10,11,3,6,6,7,1,7,3,6,2,7,9,399
6,15,6,11,7,35,13,6,4,0,0,2,17,8,14,7,1,7,0,4,2,3,3,2,9,3,1,4,13,2,2,0,27,18,0,5,15,1,20,1,6,1,5,3,8,9,3,4,3,6,6,5,6,11,7,0,1,1,3,0,9,4,374
6,16,1,0,11,10,5,3,4,1,3,0,5,0,10,8,3,8,1,3,1,5,2,1,3,2,3,3,1,2,1,7,5,9,1,3,14,3,13,6,9,3,3,3,5,7,6,2,1,7,1,1,4,1,2,3,2,8,6,0,12,4,251
6,17,3,2,2,0,3,3,4,0,1,3,3,0,6,2,0,5,0,4,1,2,4,0,2,0,0,6,3,1,1,2,6,4,0,2,6,0,5,2,5,5,2,4,3,6,1,0,0,4,4,2,4,3,3,0,5,0,1,0,3,1,144
6,18,5,2,1,1,5,0,0,1,1,3,5,2,8,2,0,1,0,2,0,1,1,1,1,1,0,2,7,2,0,6,7,3,0,3,2,4,4,2,3,1,2,4,0,1,2,2,0,5,1,0,4,7,1,0,2,2,3,0,3,0,129
6,19,4,0,2,0,0,2,1,0,1,4,1,2,5,1,0,2,0,0,3,6,2,0,3,0,1,0,0,0,0,1,1,0,0,0,0,1,7,1,3,1,0,3,0,2,0,1,1,1,0,0,1,7,3,0,4,0,0,0,4,1,83
6,20,3,1,0,3,0,0,1,0,1,0,3,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,2,0,1,4,0,4,2,5,2,0,2,2,1,0,2,0,1,1,0,4,2,0,0,1,0,1,0,2,7,74
6,21,0,1,1,1,0,2,1,0,3,0,4,0,2,1,0,4,0,0,1,5,1,0,4,0,2,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3,0,1,3,1,2,1,0,0,0,0,2,1,1,0,56
6,22,1,0,0,2,3,3,0,0,1,0,6,4,4,2,0,1,1,0,0,3,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,1,1,2,0,2,0,4,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,57
6,23,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29
