day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,145,149,150,151,152,159,160,161,162,163,167,169,170,171,174,175,total
0,20,0,6,8,11,8,2,0,7,10,2,6,6,9,4,13,2,1,6,9,16,4,5,2,3,2,2,3,1,3,11,1,12,0,1,7,3,2,10,1,6,3,8,10,5,6,3,1,3,12,6,9,1,4,6,3,11,14,0,2,2,2,12,22,2,6,4,6,2,26,12,6,1,3,7,9,6,0,6,5,1,5,0,14,5,7,0,0,2,7,3,7,3,1,11,2,0,7,7,0,4,6,4,12,2,0,0,1,11,3,0,1,3,3,0,0,1,1,1,0,0,0,1,3,0,3,11,0,3,1,0,2,0,4,1,2,0,0,4,6,6,0,4,1,0,2,1,0,0,0,0,0,641
0,21,0,2,2,5,3,1,1,8,4,3,4,1,8,3,8,1,1,4,5,8,3,1,0,2,1,0,0,0,5,11,1,4,0,0,2,2,8,10,2,0,3,4,4,1,7,5,0,5,8,4,6,0,3,4,1,4,2,1,0,2,0,6,18,2,5,3,3,7,17,7,6,1,4,1,9,7,2,1,2,1,1,5,4,2,4,0,0,1,5,1,0,0,2,9,1,0,8,0,0,1,4,1,10,3,1,0,0,7,2,2,4,0,2,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,2,0,2,0,2,3,0,2,0,0,0,0,0,0,1,0,1,392
0,22,0,0,2,0,3,2,0,6,6,3,4,4,2,0,6,2,0,2,1,3,3,1,0,3,0,1,2,1,0,4,1,1,1,1,0,1,1,1,2,1,3,4,2,0,1,0,0,5,12,4,3,0,1,1,3,3,3,3,1,2,0,5,12,0,3,2,4,4,10,5,5,3,0,1,6,2,0,0,0,1,0,4,3,4,0,0,0,1,3,1,1,4,0,6,0,1,0,0,0,1,6,5,7,0,1,0,0,6,1,0,1,1,0,0,3,2,1,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258
0,23,0,0,2,0,0,0,0,4,6,1,2,1,2,0,0,0,1,0,7,1,0,1,0,3,0,0,1,2,0,2,0,0,0,0,1,0,3,3,1,0,3,2,3,2,1,0,0,1,6,1,0,0,2,0,0,1,2,0,0,0,1,4,1,0,1,2,4,0,5,7,5,1,2,0,3,1,0,0,0,0,2,1,0,0,1,0,0,0,3,1,2,1,0,7,0,0,4,1,0,0,5,5,3,2,1,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160
1,0,0,2,0,1,0,0,0,2,1,1,2,0,1,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,2,5,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,5,0,1,4,2,2,0,0,0,0,0,3,0,0,0,1,4,3,0,1,1,3,2,2,0,1,0,1,0,0,0,0,5,0,0,1,8,0,0,1,0,1,0,2,0,0,0,1,2,1,0,0,0,5,4,0,8,0,2,0,1,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,3,0,0,10,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,124
1,6,0,1,9,3,3,0,2,3,0,0,2,4,2,0,20,0,5,10,4,25,8,1,10,9,5,0,4,4,2,1,5,3,0,4,14,13,2,0,6,1,7,6,10,1,2,0,3,2,13,0,2,0,10,9,0,7,7,3,2,0,1,1,11,4,0,2,1,1,1,2,6,0,5,1,0,3,5,3,7,2,8,0,1,2,0,0,1,11,1,3,2,15,5,2,1,3,3,12,1,0,0,59,0,1,3,1,3,9,4,0,0,0,4,2,2,0,3,1,0,0,1,0,1,0,5,3,0,0,0,0,6,2,1,0,2,1,4,4,0,6,1,1,0,0,0,0,0,0,0,1,0,527
1,7,0,3,19,4,17,0,1,11,0,3,12,7,3,3,34,2,2,24,12,44,4,4,30,28,13,3,2,4,3,8,6,11,0,59,14,18,11,3,23,1,2,9,23,5,9,8,8,10,20,1,7,1,14,10,1,18,7,7,3,2,8,10,9,10,2,8,3,2,5,8,7,2,10,15,1,10,12,1,3,3,15,17,2,6,11,0,1,20,20,6,3,20,9,3,2,19,3,13,0,1,2,86,2,1,10,6,11,40,18,5,14,6,9,13,4,0,6,7,3,1,6,0,4,3,1,8,1,0,8,1,10,6,2,2,7,6,11,4,2,15,2,0,7,0,2,2,7,0,1,0,0,1273
1,8,0,12,31,8,34,1,7,8,3,2,15,23,3,3,62,15,15,22,11,83,24,8,22,23,17,0,7,1,10,36,14,20,1,64,45,18,46,9,33,13,27,29,25,15,10,12,3,37,20,11,22,5,12,22,9,31,25,18,5,4,15,12,20,22,3,15,13,1,12,22,27,5,18,26,6,13,10,1,10,22,37,39,10,15,15,0,2,11,32,6,11,31,15,12,6,13,13,28,2,8,3,119,5,6,10,20,19,30,42,8,24,18,23,28,2,9,5,20,8,1,5,2,6,1,6,6,0,0,1,2,23,8,4,1,4,6,20,7,14,7,2,0,10,0,4,1,13,0,3,1,1,2248
1,9,0,1,13,11,10,0,3,16,1,2,9,16,6,4,18,8,12,14,13,31,13,2,5,9,7,7,11,7,12,17,7,6,0,27,13,9,7,10,13,10,12,9,12,12,7,8,0,7,8,5,8,1,7,5,5,18,13,7,2,2,16,16,20,8,3,6,18,3,9,20,25,3,9,11,6,10,3,6,3,5,7,19,2,5,20,0,1,2,7,2,6,7,5,10,4,1,14,15,2,6,7,13,6,0,3,1,12,12,11,12,13,2,13,5,4,1,1,4,4,0,6,2,6,3,4,5,1,8,4,2,4,3,3,1,3,2,5,3,8,6,2,0,5,0,2,0,1,0,5,0,1,1082
1,10,0,5,13,5,12,1,1,5,6,4,3,6,5,3,12,2,2,4,7,12,8,0,5,5,4,1,4,2,8,7,5,5,0,4,1,5,2,7,2,3,3,2,6,4,1,6,0,5,12,7,7,1,2,3,3,9,9,0,3,6,5,15,14,2,6,1,10,6,9,7,5,2,6,6,6,0,0,3,2,1,6,13,4,5,7,0,2,5,16,8,0,7,4,7,2,2,5,3,1,10,6,15,3,1,2,2,1,3,14,4,8,2,8,0,0,2,0,4,1,0,0,4,6,1,2,5,0,2,1,1,10,4,2,3,1,2,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,615
1,11,0,2,9,8,10,1,5,6,11,8,1,6,8,2,11,2,5,5,5,15,11,4,1,6,3,5,4,5,6,4,5,7,0,2,0,4,1,8,6,1,5,4,5,6,1,7,1,8,8,9,4,4,2,6,5,6,14,1,9,5,2,21,12,0,7,1,7,9,11,9,6,1,2,7,15,6,1,8,1,2,12,7,5,4,8,0,4,3,10,9,1,2,2,11,2,2,6,5,1,12,6,1,5,2,1,1,0,3,9,2,3,2,8,0,1,2,0,3,0,2,0,0,4,2,0,2,3,2,1,2,7,3,1,1,1,0,4,3,0,1,0,1,0,0,0,0,1,0,1,0,0,638
1,12,1,3,8,5,3,4,4,5,8,8,2,9,15,1,15,3,1,6,9,24,19,3,5,6,6,5,4,6,6,11,8,17,4,7,10,5,3,12,7,7,8,7,9,11,8,8,1,4,10,9,11,2,6,6,13,5,5,0,9,3,2,26,14,0,7,4,16,8,21,9,8,1,4,2,17,4,1,7,2,7,11,6,9,7,5,0,1,6,5,9,5,6,0,3,0,1,4,7,0,9,5,4,6,1,3,1,1,1,8,3,6,1,3,4,1,1,0,0,0,1,1,0,1,1,1,4,8,2,0,4,3,1,4,0,2,1,2,6,9,7,1,3,2,0,1,1,2,0,0,0,1,792
1,13,0,5,5,7,8,4,2,4,10,7,8,7,10,0,12,10,6,11,10,23,15,3,4,11,6,2,2,8,6,11,8,14,0,5,2,9,3,18,15,7,9,8,12,10,4,14,3,3,3,4,6,2,6,7,12,9,7,0,10,2,2,22,6,4,11,5,16,6,12,9,6,3,4,3,15,4,0,9,4,4,6,10,8,3,11,0,1,6,6,8,8,9,3,7,0,2,4,9,2,10,11,6,8,0,2,1,1,7,1,4,0,2,3,0,0,0,1,2,0,0,1,0,2,2,2,5,2,6,3,0,6,0,4,2,1,1,5,3,10,5,1,2,1,0,5,1,3,1,0,0,1,811
1,14,0,2,4,3,9,1,2,1,10,13,5,9,24,1,10,7,2,2,5,20,11,6,7,5,0,12,2,2,9,6,16,7,1,5,8,6,2,17,9,3,5,6,14,10,2,8,2,3,11,19,6,2,2,5,10,9,12,0,6,13,2,32,5,2,10,0,21,6,14,12,6,3,2,2,22,13,0,9,11,2,4,5,10,5,10,1,0,3,7,7,2,10,2,7,0,2,5,6,0,15,7,5,10,9,2,1,0,5,11,3,1,0,12,0,2,1,0,6,2,3,1,0,1,0,0,2,1,1,0,1,4,0,1,0,2,0,3,4,3,5,0,3,0,0,5,1,0,1,1,1,1,806
1,15,0,5,5,7,9,4,0,13,12,17,11,21,15,0,13,14,15,4,14,17,12,14,7,9,6,4,6,1,3,9,8,8,0,4,4,4,2,16,9,3,8,10,7,7,7,14,4,8,13,13,11,1,2,12,7,14,14,0,19,10,2,46,19,2,12,2,19,13,25,16,19,0,1,1,24,7,0,12,8,2,6,1,5,5,20,3,0,0,6,10,3,5,3,5,0,0,7,11,0,16,11,8,16,3,0,5,1,4,2,6,1,1,5,1,6,1,0,1,1,1,1,0,1,1,1,6,3,1,1,1,2,4,3,3,2,0,3,10,20,0,0,2,0,0,2,1,1,0,0,0,1,986
1,16,0,16,6,13,17,28,2,15,8,30,15,26,20,0,16,8,5,24,23,61,28,25,6,11,2,4,13,12,8,10,34,17,3,8,9,9,1,26,24,6,13,12,10,54,7,39,5,17,11,9,12,2,6,12,15,17,18,0,45,9,1,62,24,1,19,1,37,32,28,13,8,1,0,8,57,12,4,21,16,4,8,12,8,10,43,8,0,8,4,16,8,21,2,9,1,1,8,5,0,41,20,20,11,4,0,3,1,6,13,36,7,4,8,1,4,1,1,5,0,0,4,0,4,1,3,13,16,13,1,1,5,6,15,2,12,3,6,16,22,7,2,2,1,0,5,0,0,0,0,0,0,1769
1,17,0,30,10,16,31,29,3,17,22,15,21,39,16,2,37,8,12,29,40,132,38,26,5,24,8,9,21,36,20,29,58,45,7,20,18,19,6,54,44,17,14,26,19,79,19,27,4,17,25,29,30,6,10,13,39,25,34,4,44,28,3,56,36,6,26,8,35,31,45,32,15,4,2,7,72,22,0,37,8,10,23,13,9,51,13,6,1,13,13,11,6,14,3,22,1,0,5,14,2,50,36,33,21,5,3,3,0,7,15,15,4,3,14,5,6,0,0,4,0,0,4,0,6,3,8,22,30,30,1,1,8,7,20,9,22,0,10,32,12,16,0,11,3,0,10,1,1,0,3,0,0,2674
1,18,0,9,10,7,23,10,2,14,21,16,11,19,10,3,35,8,13,18,27,91,15,8,8,11,7,7,9,3,17,11,28,21,2,9,21,9,7,19,21,15,18,4,20,35,7,9,2,16,25,14,23,6,9,6,22,38,15,7,33,8,1,30,38,7,21,5,26,14,45,34,16,3,4,7,37,14,1,18,10,3,11,6,8,31,6,3,0,11,13,17,8,6,4,26,1,1,8,16,0,11,22,13,18,3,1,1,2,13,4,3,1,1,14,6,3,1,5,2,0,2,0,0,3,0,3,24,6,3,1,2,7,3,15,9,13,0,4,10,10,13,0,7,3,0,2,0,5,0,1,0,0,1692
