day,hour,B32018,D32021,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,D32003,S32002,S32003,S32001,S32006,S32004,S32005,S32008,S32009,D32002,M32020,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,M32022,M32023,D32001,D32000,M32026,M32027,M32024,M32025,D32009,M32029,X32000,C32024,C32020,C32021,C32022,C32023,M32031,M32030,M32033,M32032,M32034,M32037,M32036,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32008,M32009,M32005,B32003,B32002,B32005,B32004,B32007,M32003,B32013,A32019,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,M32007,M32001,M32002,B32006,C32014,total
1,20,20,7,2,5,2,20,17,12,3,6,10,12,2,8,3,1,19,7,2,1,5,5,6,5,3,11,2,11,7,0,1,9,2,5,8,13,11,3,2,31,5,15,1,16,3,1,3,3,21,8,16,23,11,4,10,7,6,9,2,18,8,8,5,2,1,31,1,2,1,0,5,0,5,1,0,1,3,4,8,1,9,2,3,2,3,6,15,0,2,1,2,0,7,2,7,2,3,7,29,0,3,4,15,18,20,3,6,4,0,2,5,3,3,19,26,19,12,0,15,17,8,14,3,4,9,14,29,14,9,29,5,8,13,6,17,28,14,5,20,5,0,1118
1,21,15,4,0,3,3,17,1,8,1,11,3,4,3,3,4,0,7,10,3,1,0,12,5,1,1,4,3,10,3,1,8,14,9,6,4,6,7,1,7,16,1,12,1,20,0,0,0,3,7,4,6,13,21,5,6,6,0,12,1,4,6,7,0,1,0,23,1,0,0,0,2,1,1,0,2,0,1,2,5,1,9,4,0,2,3,2,14,0,0,0,0,1,0,2,5,1,5,7,11,0,3,4,20,9,16,1,9,14,3,2,3,5,1,13,31,11,8,4,5,11,10,7,4,2,7,3,19,8,12,29,6,13,7,4,15,14,6,11,14,7,0,831
1,22,17,5,4,0,6,6,2,3,0,2,7,3,6,2,8,3,3,3,2,2,0,5,1,2,8,9,2,5,4,0,1,8,6,1,2,7,7,1,2,7,0,5,1,8,2,1,0,4,7,4,5,4,13,11,2,1,5,7,2,15,5,3,2,1,0,15,1,1,0,0,1,0,0,4,0,0,1,1,2,0,3,3,1,0,1,3,11,0,1,0,0,4,1,1,2,0,2,1,8,0,3,3,13,14,10,0,8,5,5,2,5,4,2,6,18,12,6,1,2,10,2,1,2,2,0,1,7,6,5,15,2,8,11,5,10,13,2,3,4,1,0,567
1,23,11,4,1,1,2,5,3,4,0,2,2,1,0,0,4,1,3,6,1,2,0,3,2,9,0,2,4,4,4,0,0,6,5,0,1,3,8,3,5,5,0,2,0,5,2,0,0,0,1,2,2,6,6,0,0,1,1,2,1,6,2,3,0,0,0,6,0,2,0,0,1,1,0,0,0,0,1,1,4,0,3,1,3,3,1,3,2,0,0,0,0,0,0,1,0,0,1,1,6,0,5,5,3,6,8,0,1,2,2,3,1,3,1,5,17,5,3,1,4,7,0,2,2,3,2,4,5,1,3,7,3,9,7,1,2,10,4,1,9,0,0,357
2,0,4,1,1,0,0,0,1,3,0,0,0,1,3,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,2,2,2,2,0,2,0,3,0,2,0,0,1,0,2,1,2,2,1,0,0,5,2,7,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,2,1,0,0,5,0,0,0,0,1,0,0,0,0,1,0,2,0,1,3,4,1,3,0,0,0,0,0,0,0,0,2,6,2,1,0,0,4,0,0,1,0,0,2,4,2,4,7,2,0,0,0,1,4,1,3,4,0,0,145
2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,2,0,0,2,1,0,3,0,0,3,1,0,54
2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,4,0,0,1,1,0,1,1,0,0,0,1,0,0,37
2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,4,0,21
2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31
2,5,1,0,0,4,1,2,0,0,4,0,1,4,0,1,1,0,0,0,0,0,0,2,1,0,1,4,0,0,0,0,0,1,5,0,4,1,3,0,4,1,1,0,0,0,2,0,0,0,0,1,1,1,6,1,1,0,4,1,0,2,6,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,1,4,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,7,6,1,0,0,2,1,1,3,0,2,0,2,0,0,2,7,1,0,0,4,1,0,0,0,0,1,0,1,0,0,2,1,0,0,2,2,0,0,146
2,6,3,8,1,0,4,4,1,0,0,3,5,15,8,1,4,1,1,3,3,7,0,9,1,1,6,39,2,3,0,1,4,11,14,2,16,9,7,3,2,4,0,4,2,16,4,2,2,4,2,2,6,10,16,3,4,1,0,3,1,2,12,6,0,2,1,5,4,7,6,0,0,0,0,2,1,0,2,5,0,0,3,1,1,2,5,2,9,0,2,0,1,1,0,1,1,0,1,2,1,0,2,5,9,7,13,2,0,1,0,1,1,9,1,5,5,1,3,2,10,11,0,0,0,5,2,1,3,3,0,4,9,1,0,0,7,4,4,3,0,2,0,512
2,7,8,15,5,1,5,3,1,2,7,8,3,26,72,5,10,4,7,11,7,3,10,33,0,16,3,75,1,15,7,2,9,50,28,9,28,7,18,4,15,6,15,17,11,54,9,2,0,3,9,7,15,16,26,5,9,14,1,7,1,6,27,10,4,8,0,13,3,10,4,2,7,6,8,1,4,7,5,9,0,0,21,9,7,8,13,2,29,0,3,0,1,1,1,4,16,1,3,4,11,0,5,3,10,3,18,1,7,5,5,5,9,9,7,19,3,3,3,9,24,12,0,2,2,22,32,0,5,4,13,16,16,1,4,14,10,15,13,9,7,4,0,1377
2,8,19,31,4,0,11,19,3,5,4,26,16,16,52,17,21,6,21,20,14,14,17,12,1,16,6,61,17,28,10,5,32,29,18,8,35,31,8,9,18,32,21,26,2,80,12,13,3,6,15,13,11,15,31,19,13,9,1,13,1,15,35,9,3,22,0,27,10,17,1,2,13,2,10,10,8,13,15,23,5,1,34,42,13,8,30,13,25,0,6,2,2,2,6,1,18,2,4,1,18,0,16,4,18,7,23,3,5,6,3,18,6,18,22,38,25,3,2,8,28,32,2,8,3,7,36,4,7,14,22,33,40,3,7,25,18,21,28,11,21,8,0,2087
2,9,14,15,5,1,12,13,0,5,3,12,3,8,26,18,11,4,8,8,5,7,4,8,6,1,1,17,1,6,7,9,10,3,6,6,9,18,5,5,4,16,5,9,4,36,14,2,4,1,17,9,9,6,16,7,10,8,2,13,4,17,11,5,1,4,0,23,5,13,1,2,6,4,5,2,7,4,5,9,5,0,12,16,5,11,8,6,9,0,1,0,1,0,1,5,11,1,3,5,13,0,3,6,28,12,5,1,3,11,4,5,10,9,10,20,20,3,1,7,5,8,4,8,1,5,13,6,5,19,18,13,22,11,6,9,16,21,9,17,21,2,0,1130
2,10,8,9,1,0,2,6,5,2,7,2,6,2,11,6,7,1,2,4,4,3,2,8,6,3,0,14,2,7,12,1,3,2,8,3,8,8,12,0,5,11,1,2,1,13,7,1,2,1,13,5,8,5,8,6,6,11,3,7,5,9,5,4,1,1,0,8,0,3,2,1,9,0,4,4,1,2,5,8,2,0,12,4,4,4,6,6,5,0,0,0,2,0,1,2,9,2,5,5,6,0,3,3,8,13,9,1,0,4,1,4,5,8,3,8,15,4,5,6,6,7,3,5,5,3,7,10,11,9,18,12,6,6,3,5,3,32,3,13,5,0,0,722
2,11,6,8,2,2,1,8,2,3,3,7,2,7,7,7,1,1,3,1,0,2,1,2,8,4,3,5,10,9,4,0,9,5,12,6,2,15,7,1,2,14,1,1,2,17,1,0,0,0,9,7,4,13,7,10,19,3,5,12,7,8,7,7,0,2,0,12,3,3,2,1,4,0,8,4,1,2,7,3,8,0,15,4,5,0,2,5,3,0,0,3,4,0,1,0,3,1,5,3,13,0,4,1,15,12,16,1,5,3,3,2,0,6,1,9,10,16,9,5,6,3,3,1,4,1,11,8,13,8,6,8,7,5,2,8,8,15,7,11,9,4,2,727
2,12,6,10,4,5,1,14,3,4,3,5,7,7,9,2,4,1,2,6,6,2,4,8,0,7,4,3,6,1,2,1,7,6,10,4,7,17,7,7,4,13,2,4,1,16,2,2,0,1,12,9,6,9,9,5,25,6,11,13,7,7,11,23,0,1,1,13,3,1,3,0,12,0,1,1,0,1,1,9,8,2,19,3,7,3,1,7,4,0,2,9,5,3,2,0,10,0,5,5,13,0,1,3,12,9,9,1,12,10,2,1,1,3,3,17,25,18,7,0,10,3,5,10,4,7,14,8,26,6,7,14,15,7,7,12,5,19,8,8,24,5,3,916
2,13,10,9,3,2,3,15,7,14,2,3,2,4,13,3,3,0,4,1,0,3,4,5,1,5,1,12,4,5,11,0,10,12,7,2,6,7,7,6,1,20,0,2,3,18,4,1,0,3,14,16,4,11,22,3,9,6,0,19,10,14,12,16,0,1,0,11,2,5,0,0,8,0,1,0,0,3,2,6,4,1,4,4,2,3,2,13,4,0,4,0,1,1,0,1,2,0,8,2,23,0,4,2,15,5,15,2,9,7,1,0,4,8,4,16,21,24,10,2,15,11,6,6,3,4,11,5,30,6,14,14,9,16,10,4,5,31,3,4,13,3,1,905
2,14,11,16,5,1,2,5,15,3,2,5,4,3,11,1,7,1,5,4,2,0,0,7,4,1,5,5,7,13,9,0,10,5,2,3,4,8,11,1,0,17,1,3,4,22,1,0,0,0,15,9,5,15,14,6,15,8,4,11,9,13,11,9,2,0,1,13,1,4,0,0,8,0,1,3,2,3,2,7,6,0,8,3,5,1,0,4,4,0,1,1,1,5,6,2,3,0,5,4,11,0,2,6,12,3,10,1,7,6,0,0,2,3,3,20,9,18,10,5,15,11,3,8,1,1,10,18,30,4,7,5,5,6,8,2,10,29,6,5,16,5,2,831
2,15,9,22,5,7,3,21,14,11,2,2,2,6,7,3,6,0,5,2,1,1,1,2,0,3,7,7,9,3,3,3,13,3,7,4,3,7,4,2,4,14,2,2,6,24,0,1,1,0,18,13,7,11,12,14,12,6,7,9,5,23,10,22,1,2,1,20,4,2,1,1,7,2,2,2,2,1,3,7,10,3,13,3,7,4,2,17,5,0,2,2,4,1,1,2,8,0,11,1,31,0,6,6,22,8,12,0,7,8,3,0,3,7,3,19,18,26,14,8,7,10,3,11,10,4,8,18,26,8,6,14,11,9,15,7,8,35,4,8,16,6,0,1032
2,16,13,14,11,25,1,18,18,27,0,10,10,6,8,5,4,1,11,3,2,0,4,10,10,5,13,17,17,9,6,0,13,13,4,2,17,23,7,2,4,20,4,5,5,48,3,2,0,4,16,13,12,13,7,9,31,29,9,21,9,22,12,40,2,1,0,24,2,0,1,0,33,2,4,2,1,1,0,9,13,3,21,4,13,4,2,16,13,0,7,8,13,0,3,8,5,2,11,8,44,0,11,5,20,21,19,1,21,13,4,1,5,3,0,33,20,56,26,19,14,13,14,32,12,8,29,25,23,12,7,19,13,20,13,12,18,49,10,7,25,9,3,1642
2,17,13,19,18,25,9,25,31,36,1,17,11,9,11,5,10,0,28,5,9,1,2,24,11,7,10,31,29,14,32,0,37,42,11,8,24,33,9,7,4,35,11,9,10,139,2,2,2,4,31,22,23,29,17,26,81,40,7,30,19,46,21,75,0,2,0,50,2,2,3,1,56,0,4,2,3,2,2,16,22,3,32,12,35,6,1,15,17,0,8,22,13,2,2,9,6,4,24,28,65,0,9,5,27,17,14,2,30,25,6,5,8,4,4,57,46,82,41,7,28,36,40,43,18,6,58,28,48,10,32,44,9,19,21,8,14,70,10,34,58,24,6,2823
2,18,23,24,12,7,7,20,22,16,1,12,10,16,8,4,6,0,37,10,5,3,5,20,16,8,11,16,19,19,17,3,15,37,9,4,24,33,10,5,6,41,10,10,5,98,1,1,0,5,31,15,22,19,21,18,34,20,1,21,16,48,13,38,1,1,2,46,3,3,0,0,36,0,4,3,1,0,3,19,14,3,26,7,18,6,5,15,19,0,4,3,10,2,8,4,15,8,13,21,41,0,9,4,31,19,28,2,8,22,3,4,5,6,6,47,47,28,43,8,23,36,5,40,8,2,18,22,28,15,19,40,13,6,16,15,27,47,20,25,28,6,3,2154
2,19,15,18,3,5,2,14,9,19,1,3,7,11,1,9,8,3,16,8,5,3,4,8,10,5,7,14,5,22,7,0,8,23,12,5,9,12,18,4,3,18,8,5,1,52,4,1,1,0,14,15,30,29,23,6,22,17,5,17,4,21,11,14,3,3,0,35,3,6,2,2,18,0,4,0,1,1,3,15,4,4,28,9,7,3,6,27,21,0,1,1,1,2,3,1,8,2,11,8,20,0,17,2,23,6,24,1,7,12,3,2,3,3,7,18,33,38,31,1,10,14,8,17,11,6,13,17,23,16,22,40,9,13,7,6,32,36,20,16,27,8,1,1520
2,20,9,8,1,4,3,9,6,8,1,5,5,3,6,2,4,0,9,4,5,2,0,6,2,1,2,7,6,10,7,1,5,10,4,0,7,14,9,1,3,17,3,7,2,18,1,1,0,1,14,2,14,25,10,3,6,12,3,10,2,15,7,10,3,2,0,16,0,1,0,0,7,0,2,2,2,1,0,2,1,0,9,2,4,3,5,8,4,0,1,0,1,3,0,0,3,2,3,3,16,0,10,3,19,13,14,1,6,14,4,0,1,4,1,10,13,12,7,6,7,9,3,10,3,2,7,7,22,11,10,30,6,8,4,4,22,23,7,7,11,4,0,833
2,21,7,8,1,3,1,14,9,4,1,4,3,3,3,4,1,0,8,4,1,0,1,3,0,7,0,12,4,3,0,0,4,6,5,2,0,3,3,2,2,6,1,1,1,12,0,0,1,1,8,3,4,11,11,6,2,3,2,5,6,13,2,3,0,0,0,13,1,1,0,0,3,0,2,0,0,0,1,6,3,1,4,2,1,1,3,4,11,0,0,2,2,1,0,0,2,0,1,9,11,0,13,1,14,9,10,0,5,6,4,0,4,5,6,11,11,9,4,3,9,21,2,9,0,2,9,5,16,2,10,14,5,5,2,4,11,7,8,2,12,5,0,598
2,22,12,4,3,1,2,8,2,1,0,1,4,2,1,3,6,0,8,3,0,0,0,2,2,0,0,1,2,3,1,0,0,3,3,0,0,8,3,0,2,3,2,5,0,11,0,0,2,5,10,6,3,0,15,5,5,5,4,4,1,4,3,1,0,2,0,10,0,0,0,0,3,0,2,0,0,0,0,1,4,0,3,3,0,2,1,9,12,0,0,0,0,0,0,0,2,0,2,6,4,0,5,1,8,14,12,0,4,4,4,1,1,5,3,6,10,5,2,0,12,8,2,2,3,1,2,1,7,0,9,14,6,8,8,4,3,8,5,4,7,1,0,451
2,23,12,2,1,2,2,2,3,4,0,1,0,1,0,2,2,0,2,1,0,0,0,0,1,0,0,0,3,1,2,1,1,3,2,1,0,2,2,0,6,0,1,1,2,4,1,0,0,2,3,1,4,2,8,2,1,2,0,5,0,6,2,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,2,0,6,2,3,1,0,2,3,0,0,0,0,0,0,2,0,0,0,1,3,0,2,1,8,14,4,0,4,6,3,0,1,4,3,5,12,1,4,0,6,1,5,6,6,3,3,1,12,1,2,15,5,2,6,0,3,9,1,3,7,1,0,312
3,0,5,1,0,0,0,0,1,2,0,3,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,0,3,1,1,3,3,0,1,0,2,0,0,1,1,3,1,2,2,1,2,0,0,0,1,2,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5,4,0,0,0,5,0,0,0,0,0,2,6,0,2,0,3,1,0,0,2,0,2,1,6,0,1,8,0,3,4,2,0,7,1,2,5,0,0,159
3,1,4,0,0,0,2,1,0,1,0,0,1,0,1,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,2,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,4,0,0,1,0,1,0,1,0,2,5,0,0,0,1,0,0,1,0,0,1,0,2,0,0,5,1,0,2,0,0,4,0,0,1,0,0,82
3,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,0,1,0,0,1,0,0,47
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,19
3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27
3,5,0,4,0,0,0,0,0,0,3,1,0,7,0,0,0,0,0,2,1,1,0,2,0,0,1,0,0,0,2,0,1,1,3,1,8,1,3,0,3,1,1,3,0,1,0,3,1,0,0,2,0,0,2,2,0,0,0,0,0,2,8,1,0,0,0,3,2,4,0,0,0,0,0,4,0,1,1,2,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,5,4,0,2,3,1,0,4,2,1,0,1,0,0,3,4,1,0,0,6,0,0,0,0,1,2,0,2,0,0,0,4,1,0,0,0,0,0,152
3,6,1,7,1,0,4,3,0,0,0,2,3,18,4,1,3,1,1,6,0,4,2,21,2,8,7,58,2,6,0,3,6,8,20,0,18,5,17,1,2,7,0,1,0,33,4,0,1,2,2,4,4,17,12,4,5,5,0,2,0,3,20,6,0,0,0,4,4,4,7,0,2,0,1,0,6,1,3,2,0,0,6,5,3,4,0,1,9,0,0,0,1,4,1,1,3,0,0,0,6,0,2,3,10,5,6,2,1,5,3,1,6,20,4,4,3,0,0,1,5,6,1,0,1,0,7,3,0,2,0,4,2,0,1,4,4,0,5,1,2,0,0,579
3,7,21,24,6,0,3,8,4,3,7,11,5,38,105,5,8,2,8,10,13,2,13,35,1,22,3,59,2,20,11,1,10,55,33,9,35,10,21,7,17,10,19,22,2,69,11,3,0,7,8,8,16,11,31,8,5,19,2,11,1,9,44,7,2,16,0,12,11,19,3,4,6,9,9,5,5,4,11,16,0,0,37,9,8,10,12,6,39,0,3,0,0,1,2,7,19,1,3,7,13,0,4,1,16,8,42,3,8,4,3,9,4,18,13,17,5,4,3,5,36,8,3,0,3,4,38,3,6,9,22,23,27,1,6,13,19,11,18,16,11,1,0,1724
3,8,24,37,4,2,15,34,3,3,11,25,26,25,40,12,32,11,19,24,14,7,16,27,3,23,12,104,30,34,15,11,29,46,17,12,45,38,31,8,30,47,22,34,3,98,24,9,7,9,24,16,12,19,12,20,14,15,2,20,6,13,22,13,6,29,1,34,16,25,0,3,28,0,18,6,12,15,9,22,5,1,30,53,16,15,25,18,15,0,4,0,3,2,4,6,22,5,9,5,32,0,12,8,29,18,16,3,8,11,10,27,9,27,22,53,38,5,3,17,27,33,3,6,9,6,40,5,17,19,32,19,42,10,5,36,25,26,36,16,29,10,0,2621
3,9,13,13,5,1,14,14,9,8,2,13,6,3,14,17,14,7,9,9,7,14,5,12,2,6,0,48,4,11,7,4,14,20,10,4,23,18,4,6,6,17,5,6,0,50,12,3,6,2,18,9,9,10,17,8,9,11,5,15,9,17,14,4,1,1,2,20,15,9,4,4,5,2,12,4,3,5,9,9,3,0,17,14,9,8,9,4,13,0,1,0,1,2,1,2,11,1,2,6,19,0,8,2,25,12,11,2,5,13,1,4,7,6,18,18,29,4,9,8,14,9,1,9,1,3,12,9,7,28,19,17,19,6,3,14,9,13,9,18,26,3,0,1311
3,10,15,6,2,2,8,11,8,9,6,4,2,8,4,7,7,1,3,2,5,5,4,7,5,2,4,14,1,11,6,2,12,8,5,7,8,16,4,2,3,24,5,6,3,18,8,6,1,0,13,6,10,5,9,10,8,7,2,9,1,13,4,7,0,1,0,10,1,0,2,2,10,0,1,3,2,2,8,12,1,0,13,7,4,5,11,5,6,0,0,1,0,0,3,2,10,1,1,7,7,0,4,4,9,22,9,0,7,20,5,3,7,6,2,25,13,6,9,7,7,13,1,6,7,8,4,4,14,10,12,8,10,3,4,4,5,17,7,10,18,6,1,886
3,11,10,2,2,5,2,12,6,6,4,3,0,6,5,5,3,0,4,2,1,3,3,12,6,9,1,12,3,14,6,2,15,15,6,3,8,9,4,2,6,20,4,7,4,31,2,1,2,0,15,6,8,13,11,7,13,8,5,8,8,7,7,14,0,2,1,12,0,3,2,1,17,0,2,2,5,1,2,12,4,2,16,7,5,2,7,3,6,0,4,4,5,2,0,2,2,6,5,3,10,0,1,5,18,12,11,2,10,11,7,0,9,4,5,18,22,14,5,10,12,13,1,4,8,2,8,17,14,2,10,9,5,6,12,11,9,26,6,6,16,3,3,942
3,12,14,6,6,12,5,12,5,17,2,2,2,9,5,2,2,4,6,2,2,0,3,7,8,9,5,11,10,8,7,1,16,10,9,1,10,9,8,7,1,18,3,1,4,28,5,1,1,0,12,10,8,10,28,5,20,8,8,8,3,19,8,28,1,2,0,17,2,6,2,0,13,0,2,4,2,0,3,9,5,1,12,9,7,7,4,8,3,0,6,10,4,2,4,0,3,0,6,3,31,0,2,4,10,6,15,2,19,13,1,3,1,3,2,26,12,23,12,5,17,10,8,15,12,6,16,24,32,7,12,16,9,18,13,5,13,42,5,9,22,9,0,1158
3,13,13,7,3,13,1,13,9,12,4,7,8,5,7,6,5,0,7,2,8,2,0,11,2,6,4,8,4,13,11,0,6,7,10,3,7,5,6,4,1,17,1,4,4,22,1,1,0,1,22,4,6,15,12,10,15,23,1,15,7,21,13,16,2,2,3,14,2,4,0,0,7,0,0,4,1,2,1,7,5,0,11,7,2,1,1,6,5,0,10,3,4,2,7,3,6,1,11,2,25,0,7,5,12,9,20,2,21,15,0,3,2,6,2,13,29,22,7,7,11,16,3,8,4,0,15,15,19,5,14,19,8,8,6,8,10,47,9,3,15,6,3,1066
3,14,17,9,3,12,6,13,7,8,1,4,2,4,8,3,5,2,4,4,1,2,3,11,9,2,5,9,10,10,8,2,15,8,7,5,4,13,10,1,2,25,1,7,4,32,1,1,0,0,21,8,19,13,11,7,19,9,1,17,8,11,5,23,2,1,4,12,4,1,4,1,10,1,3,2,0,2,1,8,10,0,21,1,1,2,2,2,4,0,2,3,2,3,1,2,2,1,10,0,27,0,4,6,11,6,13,1,5,13,1,0,5,1,3,23,7,19,18,5,16,11,6,5,0,2,11,4,37,17,17,8,6,9,4,8,25,46,5,3,14,5,4,1048
3,15,21,10,1,10,6,13,15,12,3,5,5,6,15,2,4,2,7,2,0,0,4,14,8,8,6,13,9,7,17,0,28,7,7,7,11,16,6,3,6,17,0,1,9,27,1,2,1,4,16,7,8,18,15,6,18,18,5,11,8,14,14,22,3,4,0,22,2,1,0,0,18,0,2,3,2,1,0,4,5,0,9,2,7,3,3,10,4,0,3,5,4,2,8,1,8,4,5,2,23,0,2,7,32,9,18,1,13,10,4,2,5,4,4,23,5,35,26,6,5,7,9,9,13,5,14,11,29,7,14,14,5,15,16,2,14,42,8,13,20,9,3,1218
3,16,20,27,16,30,4,13,22,33,2,6,4,8,9,5,3,4,10,2,0,0,4,21,9,10,20,15,25,15,12,0,33,19,5,4,17,25,9,5,7,24,3,5,3,47,1,2,0,2,20,16,15,16,10,17,41,32,10,33,18,25,17,48,3,3,1,45,0,6,0,2,18,1,1,4,4,1,4,8,19,3,27,6,23,4,1,11,14,0,6,12,10,2,6,2,5,1,18,8,37,0,2,8,19,22,15,0,18,32,5,3,7,10,1,37,26,61,38,6,19,20,24,38,12,11,17,22,46,12,18,22,11,8,21,9,13,49,7,8,45,8,3,1947
3,17,22,33,25,33,3,21,21,39,2,27,11,16,24,2,6,3,22,4,2,3,5,21,6,15,17,31,18,16,10,0,38,55,9,13,32,47,22,4,8,42,12,13,7,155,3,2,0,8,58,54,31,28,25,16,62,28,22,31,27,73,28,82,7,4,1,70,4,11,0,5,70,2,7,5,4,2,5,12,23,11,46,10,42,14,5,36,13,0,9,17,30,4,6,9,8,3,17,20,49,0,10,7,41,29,45,3,35,23,12,3,10,7,4,61,44,76,44,13,33,46,43,48,12,13,55,41,57,10,30,47,17,21,13,13,14,98,18,43,66,24,6,3309
