day,hour,B32018,D32021,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32008,A32009,D32003,S32002,S32003,S32001,S32006,S32004,S32005,S32008,S32009,D32002,M32020,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,A32017,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32013,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,M32021,D32007,D32006,C32010,C32013,C32012,C32015,D32005,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,M32022,M32023,D32001,D32000,M32026,M32027,M32024,M32025,D32009,M32029,X32000,C32024,C32020,C32021,C32022,C32023,M32031,M32030,M32033,M32032,M32034,M32037,M32036,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32008,M32009,M32005,B32003,B32002,B32005,B32004,B32007,M32003,B32013,A32019,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,M32007,M32001,M32002,B32006,C32014,total
1,20,29,14,2,3,4,43,10,19,6,8,7,10,3,10,4,1,14,7,3,6,7,10,14,3,6,10,5,21,9,0,9,30,17,9,18,18,14,2,0,23,8,13,3,33,2,3,0,3,17,10,0,34,31,9,2,11,2,17,6,19,28,13,10,3,0,32,0,3,1,2,9,0,4,3,1,2,1,15,9,2,35,6,8,2,2,10,15,0,0,1,2,0,7,6,5,1,5,5,27,0,8,5,21,26,41,4,11,16,3,3,2,12,3,13,34,22,13,12,23,25,13,12,12,10,13,15,43,16,17,29,17,5,23,13,28,41,9,15,21,4,0,1579
1,21,23,7,5,6,5,18,15,9,2,7,14,6,6,3,8,0,16,10,4,1,3,6,11,6,3,7,4,20,11,1,2,14,7,1,5,16,11,2,1,20,3,22,6,26,6,2,0,0,15,6,0,10,26,14,4,5,2,14,6,13,9,8,1,1,2,19,1,4,0,1,3,0,0,1,1,6,3,7,11,1,24,5,4,2,0,3,14,0,0,0,0,1,0,3,5,2,5,6,17,0,7,4,32,30,13,1,7,8,8,0,1,6,5,13,30,21,12,1,13,17,4,15,5,7,19,8,46,8,15,30,6,14,12,12,21,20,7,15,19,3,1,1182
1,22,16,5,1,1,5,10,4,0,2,3,2,2,3,3,5,3,7,8,2,2,1,4,2,2,0,8,4,6,1,0,6,15,11,1,7,9,12,0,0,9,2,5,3,8,0,1,4,7,9,3,0,5,15,7,3,2,3,10,1,12,5,1,1,2,0,9,0,2,0,0,2,0,4,1,0,1,0,0,4,0,14,1,0,3,0,0,14,0,0,0,0,2,2,0,2,0,2,1,6,0,2,10,36,32,39,0,11,8,6,1,8,1,0,5,23,9,4,5,6,12,1,0,3,6,0,4,23,4,10,27,5,4,7,2,19,18,5,7,11,1,0,736
1,23,25,1,0,2,0,1,1,3,0,0,0,2,0,0,1,2,10,4,1,3,0,2,2,0,1,2,2,4,6,0,2,10,1,1,0,7,7,0,2,5,0,6,1,11,1,0,1,2,6,4,0,3,7,5,1,3,3,3,2,2,0,1,3,0,2,8,0,0,0,0,1,1,0,1,0,0,1,1,5,1,7,2,2,1,1,0,7,0,0,0,0,0,0,0,1,0,4,0,7,0,3,4,14,12,12,0,6,3,4,1,0,1,0,5,12,3,4,0,5,6,4,2,6,1,2,0,6,0,14,12,0,4,8,2,8,10,0,3,9,2,0,416
2,0,4,0,3,1,2,3,1,1,0,0,3,1,1,2,3,0,5,1,1,0,1,1,5,0,1,1,2,2,0,0,7,2,0,0,1,1,0,0,0,6,2,0,2,3,1,1,2,1,6,0,0,1,2,1,0,0,0,2,3,4,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,1,7,1,0,0,0,0,0,0,0,1,0,0,1,3,0,2,2,3,5,1,0,1,3,0,5,2,0,0,0,8,0,0,1,10,2,3,0,0,0,0,1,3,4,7,6,3,2,2,2,1,3,4,0,9,0,0,213
2,1,2,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,4,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,3,1,0,0,0,6,1,1,0,4,1,0,0,0,1,0,0,2,0,3,4,1,2,2,1,0,8,0,0,2,0,0,98
2,2,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,44
2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,1,0,26
2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,53
2,5,6,3,0,0,0,1,0,0,1,2,0,7,0,0,4,1,0,1,2,0,0,0,2,4,2,5,0,0,2,0,0,1,3,3,18,1,4,0,0,3,0,6,0,3,4,0,1,1,2,1,0,1,11,3,0,0,0,0,1,1,7,2,0,3,0,2,0,8,3,1,1,1,0,0,0,0,0,4,0,0,10,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,5,5,3,2,0,7,4,0,1,8,3,1,3,0,2,0,5,1,1,0,4,0,0,0,0,1,1,2,3,0,0,0,1,3,1,0,1,1,0,230
2,6,4,11,1,1,7,5,2,0,4,3,7,19,8,5,5,4,3,9,2,12,4,11,4,7,11,80,1,10,5,5,6,21,15,9,22,9,20,5,7,9,0,5,7,23,8,7,2,1,7,4,0,5,17,3,6,3,0,2,1,9,21,3,2,9,1,6,2,7,6,0,4,1,4,0,4,0,2,7,0,0,12,11,0,1,5,5,10,0,0,0,0,3,3,1,7,1,3,0,2,0,5,6,7,7,11,2,1,7,4,3,4,22,13,10,6,1,0,4,9,10,3,0,3,13,7,1,1,5,4,9,11,0,2,3,9,9,10,4,3,4,0,859
2,7,18,28,11,2,12,13,2,0,10,27,4,31,89,17,14,5,10,17,16,11,6,52,8,29,5,98,5,20,11,2,2,40,36,11,40,19,27,10,11,16,16,23,14,85,16,6,0,3,6,10,0,17,35,3,13,24,1,14,0,21,42,12,4,15,1,19,12,27,3,1,4,3,1,2,6,3,10,22,1,0,45,18,11,6,28,8,28,0,0,0,1,1,1,4,16,2,1,4,20,0,9,8,15,12,37,3,4,16,9,9,7,22,19,17,12,3,3,9,32,26,1,2,5,38,46,1,8,8,17,18,38,2,4,20,25,22,23,11,12,2,1,2050
2,8,39,50,6,3,22,32,4,3,9,48,26,53,76,17,42,11,15,32,25,14,24,42,7,34,13,154,32,21,16,19,44,62,30,22,50,42,24,8,9,39,30,40,10,122,23,7,10,3,16,15,0,14,25,29,21,20,3,19,4,30,33,12,9,19,3,47,14,25,0,5,28,4,22,15,12,8,29,20,4,2,61,52,18,24,29,17,34,0,0,1,4,3,1,8,21,1,12,5,22,0,29,14,39,14,38,3,9,19,4,22,13,34,26,56,46,3,5,25,68,27,1,10,6,8,65,8,14,38,39,53,44,10,6,49,31,60,42,32,33,20,0,3347
2,9,18,14,3,1,17,21,3,5,6,11,11,15,24,25,9,1,10,11,15,12,7,9,7,5,5,52,5,9,3,11,24,21,4,10,9,25,14,7,4,34,17,10,9,48,9,3,5,3,20,15,0,8,10,4,15,15,3,18,10,18,11,7,1,5,1,17,6,3,1,1,9,4,5,7,12,4,16,17,11,0,36,6,11,8,7,3,13,0,0,0,2,1,0,3,16,1,5,6,23,0,11,5,30,18,7,2,10,9,5,6,4,10,22,24,34,10,7,16,12,18,6,11,9,5,20,8,12,21,31,23,8,5,10,8,14,44,10,25,22,3,0,1571
2,10,22,15,4,8,3,9,10,1,6,6,9,3,6,8,6,2,2,1,3,3,0,5,3,3,2,26,6,6,6,3,10,11,6,2,4,15,4,1,4,15,4,11,6,14,1,2,0,2,18,4,0,5,13,5,5,5,4,12,7,20,8,6,1,0,0,15,4,1,0,1,10,0,1,1,2,0,6,12,6,1,23,7,4,6,7,4,5,0,0,1,3,0,1,2,8,0,1,4,12,0,5,5,12,10,12,2,5,9,4,5,1,4,7,11,23,19,2,2,8,11,1,10,2,1,12,8,5,8,11,5,7,6,1,4,5,23,6,14,15,2,1,864
2,11,18,6,1,10,0,11,21,6,3,8,7,6,9,12,2,3,9,7,0,2,3,11,4,0,4,8,7,7,6,7,7,11,12,6,3,10,6,5,1,14,2,11,5,23,1,3,0,1,13,10,0,9,13,6,6,9,2,7,5,19,9,15,0,4,1,12,5,2,0,0,17,1,1,3,3,1,2,9,8,1,15,8,8,2,6,8,11,0,0,4,4,3,1,7,3,0,4,4,16,0,4,6,10,4,18,3,5,13,0,1,4,8,5,8,12,8,11,8,6,7,0,9,2,3,13,13,10,8,5,9,7,6,4,7,8,23,4,7,10,0,2,907
2,12,12,20,2,12,3,16,17,9,7,7,7,9,10,3,5,5,2,9,2,1,2,11,4,8,9,13,7,11,11,1,16,14,7,5,15,14,13,4,2,36,2,6,4,26,2,2,0,1,17,9,0,13,17,4,24,18,8,16,3,17,6,18,1,2,1,30,1,3,4,1,18,1,4,2,0,1,2,12,11,2,23,14,5,4,3,6,5,0,0,0,2,2,2,2,4,0,4,9,14,0,6,6,12,9,17,3,10,11,2,4,4,4,5,28,21,29,11,3,15,5,6,14,9,5,9,6,14,6,9,14,8,28,12,16,9,36,6,17,21,8,6,1233
2,13,17,6,2,7,7,14,12,10,4,8,6,5,10,2,3,0,12,3,6,0,3,6,4,6,4,12,10,13,16,2,12,22,7,3,9,14,7,5,0,28,1,4,8,24,7,2,1,5,18,9,0,17,18,3,14,13,5,26,6,17,10,11,0,2,2,21,3,2,1,1,13,0,0,3,1,2,1,9,19,2,25,8,5,3,3,12,6,0,0,1,3,0,12,0,2,1,8,6,16,0,1,9,11,13,23,0,14,10,2,2,5,4,2,20,9,25,11,3,25,14,7,8,4,3,12,9,41,10,11,13,7,12,9,7,9,36,7,6,16,4,0,1163
2,14,9,18,3,8,4,12,19,9,4,5,6,10,7,3,11,0,17,1,4,1,2,11,5,2,6,14,9,15,5,2,8,16,8,4,11,21,9,1,1,11,0,6,5,30,0,2,1,1,18,12,0,11,10,8,15,12,2,16,7,23,7,23,2,3,1,16,4,2,0,0,10,0,0,2,1,0,3,4,8,0,21,3,5,0,4,11,7,0,0,0,5,3,4,2,6,0,3,2,19,0,4,0,15,10,18,0,8,11,1,3,2,5,4,18,16,24,14,5,13,13,2,22,5,5,11,16,20,10,10,14,9,9,4,5,6,40,4,2,20,2,0,1072
2,15,21,6,6,8,6,4,22,20,1,4,4,4,6,3,4,0,9,1,1,0,4,10,2,7,7,14,12,16,4,0,15,16,8,4,12,16,8,4,3,20,2,5,8,36,0,2,0,0,17,10,0,12,18,15,22,12,2,20,10,19,13,20,1,3,1,18,0,3,0,0,12,1,0,2,1,0,3,6,8,7,17,5,6,7,3,12,6,0,0,2,9,4,1,0,4,0,10,2,32,0,11,4,13,10,17,0,7,18,8,2,9,1,4,23,23,32,36,6,15,19,12,13,10,8,18,17,43,6,14,21,6,8,7,8,13,48,4,8,19,14,0,1296
2,16,20,16,21,24,6,17,24,43,3,11,6,1,14,2,8,1,16,8,1,0,4,16,6,9,14,19,23,13,14,2,45,21,6,2,9,22,14,7,2,34,4,6,8,79,1,3,0,3,31,16,0,17,20,20,40,33,4,30,20,33,16,51,0,5,0,30,2,2,1,0,29,0,5,2,3,2,0,11,13,5,28,5,16,4,4,13,12,0,0,14,11,4,3,3,3,0,9,4,48,0,8,6,24,22,12,0,20,16,5,3,11,6,6,40,34,53,51,7,14,23,14,28,23,6,25,36,32,18,12,24,11,12,24,15,17,58,9,18,38,11,4,2046
2,17,29,26,27,29,1,34,31,58,3,18,8,15,23,9,10,1,37,3,6,2,5,27,14,10,26,35,38,20,38,3,45,46,17,10,33,44,19,4,1,42,20,8,15,133,1,5,1,3,45,40,0,20,24,25,86,41,27,37,19,58,28,101,2,4,2,72,5,4,1,1,105,1,0,1,2,3,2,20,21,6,64,13,37,7,4,24,22,0,0,20,14,0,2,8,9,5,32,29,78,0,12,8,35,21,32,3,45,26,8,2,17,12,2,70,58,110,56,5,34,36,63,59,21,10,85,37,44,16,38,51,15,27,34,11,25,78,32,29,78,34,5,3588
2,18,45,23,10,6,5,17,24,38,4,11,10,19,21,8,16,2,34,12,17,4,6,24,5,14,14,21,26,20,13,1,18,48,18,5,30,35,19,9,1,25,13,16,18,113,6,4,2,7,32,22,0,39,30,19,65,28,5,33,12,35,12,37,1,0,1,34,5,6,0,3,34,1,6,5,1,4,4,18,20,7,49,4,26,11,6,30,27,0,0,4,10,1,12,11,12,7,22,15,51,0,12,14,28,21,50,3,15,23,6,5,8,13,5,50,48,60,53,6,20,30,12,38,14,6,32,33,35,20,28,71,13,15,25,16,37,82,16,38,31,12,1,2719
2,19,30,12,8,5,4,26,14,29,10,21,12,9,9,12,15,2,19,12,13,6,5,22,9,9,11,17,16,15,18,1,12,34,16,7,16,23,15,5,3,35,17,15,9,53,2,6,0,3,23,6,0,30,31,13,19,27,5,19,6,31,15,18,2,4,1,28,6,2,1,0,22,2,3,0,3,1,5,24,15,3,39,17,9,3,8,13,27,0,0,4,4,1,7,3,7,4,8,11,31,0,8,13,21,13,33,1,16,17,2,3,7,7,6,23,39,40,25,6,31,26,17,17,7,6,14,17,44,24,33,62,14,15,15,8,31,64,13,20,32,17,1,2031
2,20,30,8,8,1,5,15,12,13,3,16,15,3,8,7,13,3,18,11,7,5,3,12,7,13,3,12,3,16,9,0,6,21,8,5,12,11,8,0,2,18,3,18,7,28,4,4,1,0,12,5,0,35,17,14,4,12,0,19,6,28,12,17,4,4,0,29,1,4,1,0,5,0,2,2,1,1,1,20,11,0,26,9,10,0,2,8,19,0,0,0,3,3,6,3,9,1,5,5,20,0,10,10,31,17,32,0,10,18,3,3,1,10,2,18,29,27,17,11,18,14,7,11,9,5,12,11,32,22,16,37,19,13,10,13,22,42,7,9,25,12,6,1452
2,21,32,9,5,2,6,16,16,6,3,5,9,3,10,7,10,0,22,6,8,1,4,5,0,5,0,4,3,14,4,1,4,16,8,5,7,18,7,2,1,18,2,10,5,19,1,1,1,4,12,3,0,18,19,7,9,7,2,12,5,17,12,5,0,4,2,16,2,1,0,1,7,0,3,4,0,0,6,8,9,1,17,8,5,4,4,5,20,0,0,1,4,0,2,4,5,2,3,2,15,0,14,4,45,33,35,0,11,16,17,3,5,8,7,3,27,22,11,4,12,17,1,3,9,6,12,3,39,6,20,47,17,7,8,5,22,38,9,11,11,5,1,1212
2,22,19,4,3,1,5,11,10,8,0,1,7,3,0,6,7,3,10,4,4,0,0,7,3,1,1,2,3,13,3,0,3,16,3,2,11,9,4,0,1,15,3,4,1,16,1,0,1,10,10,11,0,3,17,7,6,5,5,9,2,12,1,2,2,0,1,17,0,0,0,0,4,0,1,0,0,0,1,4,5,0,14,1,5,3,1,2,8,0,0,2,1,1,0,2,1,0,2,3,6,0,11,3,35,24,23,0,6,8,10,3,5,2,3,7,26,11,2,4,9,9,3,1,3,1,4,4,25,4,17,15,9,5,11,3,9,18,10,0,11,1,0,771
2,23,8,2,0,3,5,1,3,9,0,0,1,4,1,5,3,1,7,8,0,1,1,3,3,1,0,6,6,14,3,0,7,3,5,4,2,5,5,0,1,5,0,4,0,3,2,0,2,4,5,3,0,4,3,6,2,5,4,5,5,4,0,1,0,0,0,3,0,2,0,0,1,0,2,0,1,1,0,2,7,0,4,4,2,2,0,2,9,0,0,0,1,0,0,0,3,0,1,1,9,0,4,6,7,6,13,0,1,6,4,2,1,1,3,9,25,2,4,2,3,3,1,2,3,8,5,3,16,2,1,16,3,3,9,3,10,4,2,5,13,1,0,467
3,0,5,0,0,0,0,3,1,1,0,0,0,0,0,2,1,1,4,3,1,0,0,0,3,0,0,1,1,2,2,0,1,6,1,0,2,4,2,0,0,2,0,6,0,3,1,0,0,1,3,4,0,3,2,3,1,0,0,5,3,1,4,0,0,1,0,3,0,1,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,10,3,11,2,1,4,0,1,0,2,2,2,6,1,1,2,5,1,4,1,1,0,1,1,8,0,0,7,5,1,5,0,3,7,2,1,8,0,0,221
3,1,3,0,1,0,3,3,2,0,0,0,1,2,1,1,2,0,3,1,0,1,0,0,2,0,0,1,0,1,0,0,1,1,0,1,0,5,0,0,0,0,0,1,0,3,0,0,2,1,1,3,0,0,3,0,0,1,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,9,0,0,2,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,3,1,7,5,0,2,1,0,1,2,3,1,5,1,0,129
3,2,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,2,0,2,3,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,3,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,0,0,2,0,0,62
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,29
3,4,2,0,0,0,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,51
3,5,3,3,0,0,1,1,0,0,3,0,1,6,0,0,3,3,0,3,3,1,0,3,0,3,2,3,0,0,4,2,0,3,4,4,10,0,3,0,0,1,0,2,0,1,1,0,2,0,2,1,0,0,7,0,0,0,0,2,0,1,5,3,0,1,0,5,2,9,1,2,0,0,0,4,0,1,0,6,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,9,1,0,9,0,0,0,11,2,1,1,1,3,0,6,0,0,0,6,0,0,0,2,1,3,0,2,1,0,1,1,1,0,0,3,1,0,211
3,6,7,17,4,0,5,2,5,0,2,4,2,20,7,4,3,0,0,7,3,2,5,16,3,11,9,75,2,9,1,6,6,13,19,7,12,12,21,1,2,7,2,2,1,43,2,7,0,0,4,2,0,12,26,8,6,2,2,2,0,5,24,5,1,8,0,6,2,4,4,0,4,1,4,0,5,1,3,2,0,0,12,8,3,0,4,6,5,0,0,0,0,4,1,2,3,1,0,0,3,0,4,4,7,7,10,0,1,10,2,4,8,21,13,3,4,1,0,2,10,17,1,0,2,0,9,0,1,5,2,3,11,0,0,2,10,2,14,4,4,4,0,785
3,7,11,25,4,1,2,17,1,0,10,26,4,51,86,11,11,6,4,25,18,10,12,39,5,37,4,87,7,21,13,4,8,66,33,10,48,18,30,11,11,17,13,23,2,74,24,5,4,5,8,10,0,17,45,5,6,23,1,17,0,14,42,9,2,20,1,19,15,20,3,2,12,8,2,5,4,9,13,15,0,1,46,29,7,8,21,7,46,0,0,1,0,1,0,0,16,0,2,3,21,0,9,11,16,11,36,4,8,6,6,23,6,25,9,19,9,3,3,7,34,19,1,3,6,12,31,6,7,7,19,22,40,2,3,13,18,22,17,13,16,1,0,2033
3,8,46,63,9,1,22,45,11,2,11,40,30,24,71,26,35,16,19,31,24,16,19,42,10,28,16,119,29,19,10,7,43,55,26,18,49,55,35,11,8,35,20,45,8,117,31,10,9,4,28,18,0,23,27,24,12,28,2,19,3,25,40,20,9,32,3,29,9,20,2,4,13,4,19,14,13,9,21,27,5,2,55,36,20,25,34,11,24,0,0,2,3,0,2,8,23,0,4,7,35,0,29,12,42,28,34,5,11,25,8,20,12,33,36,52,40,5,8,20,33,53,8,9,2,13,66,3,17,29,45,47,49,11,10,43,19,48,31,27,40,18,0,3254
3,9,21,25,4,0,28,20,12,7,9,12,14,15,37,26,27,9,11,16,13,12,6,17,7,8,1,63,11,5,11,15,21,31,7,8,16,28,3,3,4,31,7,9,3,57,11,3,7,4,11,7,0,8,13,13,13,14,2,16,22,27,19,9,4,0,2,18,5,14,3,4,19,2,7,6,8,3,16,23,8,2,38,22,8,13,11,4,17,0,0,0,1,1,1,6,16,1,4,5,22,0,6,7,31,13,21,5,4,11,8,10,16,14,8,24,37,8,8,17,24,12,8,7,16,6,25,18,15,16,28,24,22,6,5,24,13,35,22,27,28,9,0,1841
3,10,14,11,3,3,8,16,5,7,2,7,5,14,13,14,3,3,8,9,5,7,5,8,9,5,6,26,2,7,8,1,5,17,6,4,8,16,7,4,1,15,5,8,5,16,4,2,0,0,18,6,0,11,11,9,13,10,5,15,16,18,9,1,1,2,0,18,2,8,1,0,9,1,3,6,3,4,5,6,14,0,19,6,5,7,10,4,9,0,0,1,0,0,2,5,13,1,3,2,26,0,7,7,15,17,16,1,2,11,8,0,3,9,3,22,19,16,12,4,6,4,2,6,3,2,8,3,18,18,11,14,8,13,6,8,9,37,9,13,18,5,0,1088
3,11,12,19,3,4,7,10,16,3,3,5,8,10,13,7,3,3,2,1,2,1,0,15,3,6,2,14,9,21,7,4,13,8,10,3,6,10,7,3,3,30,4,10,4,17,3,4,0,2,15,6,0,9,11,7,22,13,6,8,14,10,8,17,2,4,2,20,2,0,1,3,14,0,4,4,3,3,6,8,3,3,17,9,6,3,4,6,6,0,0,4,6,1,5,4,8,2,3,1,17,0,10,9,16,12,15,2,8,12,2,1,4,5,4,23,29,29,9,5,6,7,5,13,4,4,21,14,14,10,8,19,13,4,7,10,13,38,6,9,19,5,0,1124
3,12,18,16,5,8,11,16,23,12,7,8,5,14,18,12,11,6,11,3,5,0,1,4,8,9,1,11,15,11,10,2,23,16,9,3,9,11,9,2,4,29,5,4,10,33,2,1,0,1,19,7,0,24,18,12,38,22,7,11,6,17,8,22,2,2,3,23,0,6,2,1,15,0,0,1,1,1,1,8,12,1,23,9,12,4,4,15,7,0,0,4,7,5,4,5,3,0,8,10,33,0,5,6,11,9,15,2,15,11,1,5,1,4,2,29,18,26,15,3,17,5,14,13,7,5,15,25,42,14,10,20,15,20,8,10,13,34,9,9,32,7,0,1417
3,13,22,19,7,12,4,17,19,14,0,1,6,4,16,4,5,2,9,6,6,2,4,11,3,7,7,13,12,19,9,1,15,20,9,4,2,13,7,8,0,33,1,4,2,28,1,2,0,0,35,13,0,18,26,2,17,22,4,18,9,22,14,22,4,2,6,32,5,2,2,2,19,1,3,2,0,3,5,7,8,1,28,6,5,2,1,14,8,0,0,0,7,0,3,0,2,6,7,7,34,0,3,2,13,19,17,2,19,14,5,3,6,9,6,26,30,49,10,3,15,16,3,22,4,7,12,24,43,8,25,19,8,14,11,5,24,44,9,7,17,3,0,1442
3,14,16,21,4,7,7,14,18,11,12,7,8,10,9,4,3,0,9,3,1,1,2,16,9,4,10,10,12,14,16,0,14,17,9,8,11,19,8,7,1,34,2,8,7,32,1,2,1,2,18,14,0,10,17,11,20,15,4,24,9,24,4,21,0,3,4,27,5,2,0,2,28,0,2,2,0,2,2,19,6,4,26,4,5,2,2,9,8,0,0,1,3,2,7,1,7,0,12,4,17,0,1,9,11,9,18,3,15,13,3,1,4,7,5,29,12,29,11,7,25,15,9,17,6,5,17,13,18,10,17,25,12,20,6,10,18,38,3,9,13,8,4,1355
3,15,26,12,7,11,3,11,20,18,3,3,9,7,8,9,5,3,15,6,2,1,1,13,11,6,10,15,18,14,11,0,26,18,11,5,9,21,9,5,6,31,3,17,8,49,2,0,0,1,25,18,0,25,19,10,31,15,2,17,13,17,15,23,3,0,3,28,2,4,0,3,19,0,8,3,3,0,4,9,24,7,32,2,12,1,4,12,8,0,0,3,14,1,11,0,5,1,9,4,21,0,7,8,17,8,20,1,13,17,5,3,6,9,5,25,27,27,38,15,20,18,10,11,17,5,18,22,49,8,19,21,6,15,9,10,18,71,3,9,29,8,3,1639
3,16,18,31,25,28,4,30,21,43,4,15,11,13,13,3,7,1,20,5,1,1,3,27,7,12,20,22,26,23,18,1,21,33,17,4,29,22,8,5,2,51,4,5,10,80,2,2,1,4,21,23,0,33,28,16,62,41,5,33,9,36,30,70,2,7,2,30,2,3,0,1,37,0,4,5,2,2,2,12,21,2,44,10,15,6,3,20,15,0,0,13,17,5,0,2,2,4,12,8,46,0,4,12,22,31,20,1,34,18,9,4,8,7,6,42,45,61,58,8,26,26,19,32,24,5,23,27,43,20,18,34,9,27,29,17,22,56,12,14,43,10,6,2448
3,17,28,23,27,33,7,30,39,46,6,18,16,25,28,14,13,2,46,4,6,4,4,27,22,7,23,34,52,32,32,4,24,60,10,15,40,46,20,1,3,67,20,11,19,166,1,1,1,7,36,49,0,43,35,25,72,49,23,37,21,76,25,68,2,1,1,69,5,4,0,1,74,1,10,3,3,2,5,22,26,11,85,9,40,15,5,42,5,0,0,24,13,0,3,11,15,2,31,24,74,0,15,10,53,27,38,1,35,22,9,2,13,13,6,74,65,98,74,17,45,30,63,70,22,11,72,52,72,22,35,48,19,31,34,13,23,96,20,46,74,21,4,3856
