day,hour,1,140,141,142,143,145,67,68,70,72,73,74,75,76,80,84,87,88,89,90,91,95,96,97,104,105,107,108,110,115,116,117,118,total
3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,7
3,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,4,0,0,0,3,0,1,4,0,0,1,3,2,0,0,25
3,7,0,1,0,1,1,0,3,8,2,0,2,0,7,3,0,2,1,9,0,1,2,3,6,0,1,5,3,0,0,6,7,0,1,75
3,8,0,2,0,1,5,2,7,6,1,1,2,2,11,17,0,4,8,27,4,6,6,21,11,0,10,13,5,0,5,7,15,1,1,201
3,9,0,1,1,0,2,0,5,9,0,6,1,0,6,8,1,3,8,24,1,2,6,14,12,0,2,6,9,2,3,3,10,0,0,145
3,10,0,1,1,1,0,0,9,6,0,1,1,4,7,6,1,1,5,9,0,6,3,3,2,0,4,1,11,3,0,1,6,1,5,99
3,11,0,0,0,0,1,0,4,8,3,2,2,4,4,7,1,2,7,4,0,4,3,4,4,0,2,7,3,1,1,0,4,1,1,84
3,12,0,0,1,0,1,0,4,7,1,5,0,10,5,2,4,3,4,0,2,3,6,3,3,0,0,3,1,5,3,3,4,0,2,85
3,13,0,1,2,1,0,0,8,4,7,0,0,2,2,2,2,2,6,4,1,3,2,0,4,2,2,5,4,0,7,3,2,2,0,80
3,14,0,0,1,2,0,0,3,3,1,1,5,0,3,5,6,1,3,8,0,1,3,4,2,0,1,0,2,0,3,0,4,2,2,66
3,15,0,2,3,1,0,0,1,1,5,2,1,1,1,1,4,3,5,1,2,1,2,1,3,1,0,2,7,4,1,0,0,0,1,57
3,16,0,0,3,1,0,0,10,4,4,6,1,6,3,4,13,4,2,3,1,0,7,1,3,0,0,5,11,2,4,3,0,3,1,105
3,17,0,0,1,3,7,0,13,8,0,13,5,13,6,6,18,7,6,3,2,3,18,2,5,3,1,3,7,6,2,1,1,4,1,168
3,18,0,0,5,0,2,0,9,13,0,8,4,3,4,5,10,4,4,2,2,3,5,3,0,1,0,3,8,9,6,0,0,6,1,120
3,19,0,0,1,2,0,0,4,5,0,5,4,6,3,6,9,3,2,3,6,3,2,0,3,0,1,1,2,3,3,2,0,1,1,81
3,20,0,0,0,0,1,0,9,2,0,4,1,4,4,1,5,0,1,1,1,2,3,1,3,0,2,0,3,1,3,0,1,1,0,54
3,21,0,0,0,0,0,0,8,5,1,0,1,4,2,3,4,0,0,0,0,1,1,0,3,1,1,1,4,1,2,1,1,0,0,45
3,22,0,1,0,0,0,0,4,5,0,0,1,3,1,1,7,0,0,4,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0,34
3,23,0,0,0,0,0,0,6,1,0,0,0,0,2,0,4,0,0,2,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0,25
4,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8
4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
4,2,0,0,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,7
4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,4,0,0,0,2,5,0,0,18
4,7,0,1,0,0,0,4,0,2,1,0,0,0,2,1,0,2,1,7,1,3,0,2,2,0,2,7,2,0,0,6,4,0,1,51
4,8,0,1,0,1,7,2,10,6,0,2,0,1,4,15,0,4,9,28,2,5,6,14,10,1,1,5,8,1,1,3,14,4,4,169
4,9,0,0,0,1,3,2,4,11,1,3,1,4,4,6,0,2,8,20,2,7,4,13,10,2,1,13,5,2,1,5,9,1,1,146
4,10,0,0,0,0,0,0,4,11,2,4,2,0,7,1,2,3,6,7,0,3,6,10,6,0,4,3,6,1,0,3,7,0,2,100
4,11,0,0,0,2,0,0,13,9,0,2,0,2,5,7,4,4,5,4,1,2,4,6,4,0,1,2,5,3,0,0,4,1,2,92
4,12,0,0,3,0,1,0,7,9,1,2,4,6,5,4,3,2,4,5,1,1,4,1,3,0,2,1,7,2,4,0,4,0,0,86
4,13,0,1,0,0,0,0,12,2,5,4,5,9,7,3,3,1,4,4,1,1,2,2,3,1,2,2,6,4,1,3,2,1,4,95
4,14,0,1,5,0,0,1,10,6,3,2,2,2,4,3,5,4,5,1,0,2,2,2,2,2,0,1,8,2,4,3,0,4,0,86
4,15,0,0,2,0,0,1,13,4,3,3,3,4,6,4,9,2,2,6,1,0,4,3,5,2,0,2,7,1,6,2,0,2,1,98
4,16,0,0,2,2,2,0,13,10,3,5,5,13,5,4,15,3,4,2,3,1,22,3,5,2,3,1,10,4,3,1,3,4,1,154
4,17,0,2,4,5,6,0,10,12,1,13,9,9,4,10,25,8,6,1,4,6,11,4,3,1,4,5,10,6,5,6,2,5,3,200
4,18,0,0,2,3,2,0,14,8,1,3,7,11,7,7,11,6,2,3,3,4,4,2,4,0,3,3,19,12,6,3,1,1,0,152
4,19,0,0,2,2,0,0,15,8,0,2,3,7,7,5,9,2,5,4,2,5,3,1,1,1,1,5,8,3,3,2,0,1,0,107
4,20,0,0,1,0,1,0,9,5,0,0,0,9,2,0,3,2,2,3,0,0,3,2,0,0,1,3,5,0,3,1,2,2,0,59
4,21,0,0,0,0,0,1,4,6,1,0,1,2,3,2,3,1,1,0,1,1,8,0,0,0,1,2,4,2,2,0,0,0,0,46
4,22,0,0,0,0,0,0,10,1,0,1,0,4,1,6,2,0,0,1,2,0,2,0,1,1,0,1,2,2,1,1,0,0,0,39
4,23,0,1,0,0,0,0,6,4,1,0,0,3,1,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,26
5,0,0,1,0,0,0,0,4,1,0,0,0,3,0,1,1,0,1,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,20
5,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,1,3,0,1,0,0,0,2,1,0,0,0,0,0,14
5,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
5,7,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9
5,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,3,0,1,16
5,9,0,0,0,0,0,1,0,2,1,0,0,1,3,2,0,0,1,1,1,0,2,1,5,0,2,2,3,0,0,1,2,0,1,32
5,10,0,0,0,0,0,0,3,3,0,0,0,1,3,2,0,1,2,2,0,1,2,3,3,0,0,2,0,0,2,0,4,0,0,34
5,11,0,0,1,0,0,0,1,6,2,0,0,1,1,1,2,0,3,2,1,1,1,2,3,0,1,5,3,2,2,1,0,1,0,43
5,12,0,1,2,0,0,0,8,3,0,0,2,1,3,1,3,2,1,1,2,1,1,2,2,1,1,2,0,1,1,3,0,0,0,45
5,13,0,0,1,0,0,1,0,3,0,2,4,2,4,4,0,1,2,2,1,2,0,2,6,0,6,5,1,3,1,1,0,0,2,56
5,14,0,0,1,2,0,0,1,5,0,0,3,4,1,2,2,5,1,3,1,3,1,2,2,3,3,1,1,5,2,1,3,0,4,62
5,15,0,0,1,1,0,0,10,3,1,2,2,3,8,5,3,1,2,1,1,0,1,3,2,0,2,0,3,0,2,1,0,0,1,59
5,16,0,0,0,0,0,0,2,6,1,3,1,4,2,2,3,2,0,1,1,0,1,0,2,0,1,6,2,0,0,3,0,0,1,44
5,17,0,0,1,0,1,0,4,2,1,3,1,3,4,4,2,0,0,2,2,0,1,0,0,0,0,2,4,0,1,1,1,2,1,43
5,18,0,0,0,0,0,0,7,4,0,2,1,3,1,1,3,4,1,4,1,0,1,1,0,0,2,1,4,0,1,0,2,1,0,45
5,19,0,0,1,0,0,0,7,3,0,0,0,1,1,1,1,1,0,3,1,3,1,2,1,0,4,1,2,0,1,4,4,0,1,44
5,20,0,0,0,0,0,1,5,5,0,0,0,4,0,1,3,0,1,2,0,0,1,1,1,0,1,1,0,0,0,1,0,2,0,30
5,21,0,0,0,0,0,0,2,2,0,2,2,2,0,1,5,0,0,0,1,0,1,0,0,1,1,0,1,1,3,0,1,0,0,26
5,22,0,0,0,0,0,0,0,1,0,1,1,2,2,2,1,0,2,0,0,1,1,1,1,1,0,0,3,1,0,0,0,2,0,23
5,23,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,1,1,0,0,15
6,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,15
6,1,0,0,0,0,0,0,2,3,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,14
6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4
6,8,0,0,0,0,0,0,3,0,1,0,0,1,2,1,0,0,0,2,0,0,2,0,3,1,2,0,0,0,1,0,3,0,0,22
6,9,0,1,0,1,0,0,2,3,0,0,0,1,2,4,2,1,1,3,0,3,1,3,1,1,1,1,0,1,0,0,5,0,1,39
6,10,0,0,0,0,0,1,4,2,1,0,0,1,1,2,1,1,6,7,0,3,3,5,4,1,0,2,2,1,4,2,2,1,1,58
6,11,0,0,2,0,0,0,3,4,0,2,1,6,1,1,1,0,5,5,3,1,5,6,0,0,0,2,3,0,2,1,2,1,2,59
6,12,0,0,0,0,1,0,7,4,2,0,2,2,7,7,3,3,2,4,0,4,5,3,6,1,4,2,10,0,0,5,5,0,1,90
6,13,0,1,2,1,0,1,3,4,0,0,3,0,5,5,5,1,2,4,2,1,0,4,4,3,4,5,1,1,0,5,6,1,1,75
6,14,0,2,3,1,0,0,9,5,2,1,3,5,3,3,4,2,0,7,1,3,0,5,3,1,0,4,3,1,1,4,3,2,3,84
6,15,0,0,2,1,0,0,4,9,0,1,4,4,5,9,0,4,4,2,0,0,5,5,2,0,0,4,0,1,2,5,2,1,0,76
6,16,0,0,0,0,3,1,7,7,0,2,1,4,2,3,5,1,1,1,1,1,0,0,2,3,0,2,4,0,1,0,2,1,0,55
6,17,0,0,1,0,1,0,2,4,1,1,2,2,3,3,1,0,0,4,1,3,0,0,4,0,0,4,4,0,2,3,2,0,0,48
6,18,0,0,2,1,2,0,12,5,2,3,3,4,3,3,7,1,0,4,0,3,0,2,4,1,3,3,2,3,1,3,0,0,1,78
6,19,0,0,0,2,0,1,2,4,1,3,2,4,1,3,2,1,3,2,2,0,0,1,0,0,1,0,2,3,2,3,1,0,0,46
6,20,0,0,0,0,0,0,6,1,2,2,0,9,2,1,2,0,0,0,1,0,0,2,1,2,1,2,3,0,4,1,3,0,0,45
6,21,0,0,0,0,0,0,8,4,0,0,0,1,4,0,1,0,2,1,1,0,1,1,2,0,0,0,3,1,1,0,0,0,0,31
6,22,0,0,0,0,1,0,1,1,0,1,3,3,0,2,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,1,0,0,0,20
6,23,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,10
