day,hour,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32002,B32012,C32010,B32010,B32011,B32016,B32018,B32014,B32015,B32019,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32009,D32013,B32009,B32013,D32009,D32003,B32008,D32001,D32000,D32007,D32006,D32005,D32004,B32000,B32003,B32002,B32005,B32004,B32007,B32006,B32017,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,C32008,C32009,A32012,A32011,A32010,D32008,total
4,11,6,5,1,0,5,7,5,1,1,0,16,9,5,5,4,8,0,0,4,7,6,7,0,1,2,7,12,2,3,6,5,5,1,5,8,15,29,10,7,5,1,4,9,4,1,7,3,3,2,0,10,8,3,0,0,0,16,1,11,5,313
4,12,11,9,3,1,5,7,14,3,3,0,12,10,7,9,4,10,0,0,2,11,15,4,4,1,3,6,18,10,5,8,17,14,0,9,21,18,22,13,9,12,3,5,7,12,6,9,8,11,6,1,4,20,4,2,0,0,4,1,31,8,472
4,13,14,3,3,4,5,8,12,3,5,0,13,6,4,19,8,9,0,0,2,5,10,10,8,4,4,6,15,6,1,15,6,24,1,16,25,8,24,8,14,17,1,6,4,13,2,10,2,11,5,4,10,15,3,0,0,0,9,4,15,12,471
4,14,13,6,2,1,13,9,16,2,10,0,10,1,14,6,4,7,0,2,4,11,15,4,7,5,4,9,11,8,1,7,8,16,0,8,21,9,20,6,3,14,6,10,6,13,4,4,6,6,1,4,7,17,2,0,1,0,9,2,18,10,433
4,15,8,2,1,4,9,11,11,0,10,0,18,11,14,11,5,5,0,2,7,13,11,9,6,5,0,6,13,0,2,8,3,16,2,9,20,13,23,15,19,11,6,10,4,13,4,6,6,10,4,3,9,11,1,0,3,0,10,4,17,16,470
4,16,14,7,4,4,3,12,16,1,11,0,30,13,11,10,9,16,0,1,1,15,10,11,5,7,6,3,26,5,5,25,15,16,2,15,26,14,22,17,18,15,12,10,21,12,17,5,13,9,5,4,4,15,4,2,5,0,8,2,44,20,653
4,17,18,5,4,3,8,7,9,0,7,0,10,7,14,10,13,12,0,0,2,19,21,16,6,8,3,10,20,11,10,22,13,20,0,14,50,17,47,16,21,19,7,13,10,31,13,16,6,21,6,5,10,21,7,3,7,0,8,4,69,25,774
4,18,17,6,1,6,11,4,10,0,4,0,10,11,7,10,5,14,0,0,3,4,12,5,6,6,9,15,6,0,5,7,12,9,4,18,22,7,15,11,15,10,2,4,2,21,10,8,3,18,11,4,9,18,9,2,1,0,6,1,33,15,494
4,19,7,0,5,0,9,10,3,2,3,0,6,18,5,8,5,5,0,0,2,8,6,6,3,1,15,6,12,2,7,8,5,6,1,11,4,3,13,12,16,6,0,7,3,11,6,6,3,13,7,0,5,4,6,0,1,0,2,3,9,11,336
4,20,9,2,1,0,2,7,0,1,4,0,6,7,8,4,4,7,0,0,2,6,6,1,1,1,2,7,6,1,3,5,2,4,1,4,9,6,14,4,12,4,1,5,10,8,6,4,1,2,2,1,4,7,0,0,0,0,0,1,2,4,221
4,21,2,1,0,1,7,7,3,1,5,0,7,7,3,3,2,5,0,0,0,12,4,0,1,3,1,1,4,4,5,0,3,1,0,1,5,4,8,2,14,1,0,6,3,12,1,5,4,1,5,0,6,3,6,0,1,0,4,0,5,5,195
4,22,0,2,1,0,9,7,4,0,0,0,8,8,5,7,0,8,0,0,3,10,1,1,1,0,1,6,1,4,4,9,1,7,1,2,4,11,5,2,7,2,3,9,3,6,3,2,0,1,7,1,0,4,3,0,0,0,1,0,8,4,197
4,23,7,0,0,2,8,1,3,1,4,0,7,7,3,3,0,2,0,3,1,3,7,0,1,1,1,1,1,1,0,4,1,4,0,3,5,0,8,1,8,0,1,5,0,7,0,0,1,3,6,3,5,3,2,0,0,0,6,0,11,4,159
5,0,2,0,0,0,1,7,1,0,2,0,6,7,3,4,0,2,0,0,2,7,2,0,0,0,0,1,2,2,2,4,0,4,0,0,5,3,3,0,1,0,1,5,4,9,0,4,0,3,3,3,0,2,2,0,0,0,3,0,6,0,118
5,1,6,1,0,0,2,8,2,0,4,0,2,7,8,4,0,2,0,0,3,1,1,0,0,1,0,0,1,0,3,1,0,3,0,3,3,0,2,0,1,0,7,4,1,7,0,1,0,13,1,0,2,4,2,0,0,0,5,0,0,3,119
5,2,7,2,0,0,2,9,0,0,1,0,5,0,2,2,0,1,0,0,0,2,2,0,0,2,0,0,5,4,1,2,0,0,0,0,10,0,9,4,1,1,0,0,1,0,0,0,0,7,4,1,1,3,0,0,0,0,5,0,5,4,105
5,3,0,0,0,0,1,1,0,0,0,0,2,3,1,3,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,25
5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7
5,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
5,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,17
5,7,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,2,0,0,0,1,1,0,0,0,0,6,1,0,0,0,0,3,0,0,0,3,1,0,1,0,0,3,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,34
5,8,1,0,0,0,8,0,1,0,0,0,8,3,7,2,0,3,0,0,3,2,7,0,0,2,0,3,1,0,0,0,1,3,0,3,3,6,8,2,3,0,1,2,0,1,0,3,2,2,4,2,1,1,1,0,0,0,0,0,1,3,104
5,9,0,3,1,0,2,2,4,0,1,0,6,0,2,3,6,4,0,0,1,7,2,1,4,3,3,2,5,1,2,0,1,0,0,4,4,5,16,2,6,1,1,3,0,1,0,4,3,5,3,1,3,5,6,0,0,0,2,0,4,1,146
5,10,8,4,0,0,7,4,2,1,1,0,3,2,5,7,0,3,0,0,1,11,1,1,2,2,0,8,5,0,3,0,8,6,1,14,20,6,6,3,9,0,3,7,3,8,1,3,1,9,7,3,7,1,5,1,0,0,8,1,7,7,236
5,11,8,4,0,1,9,2,6,0,5,0,7,7,15,5,0,11,0,0,7,6,13,1,6,9,2,11,5,2,0,6,4,3,3,8,8,6,23,4,9,1,4,15,3,6,2,6,1,9,14,2,11,7,12,0,0,0,6,1,15,0,331
5,12,18,10,0,0,5,3,0,0,3,0,13,11,15,11,5,8,0,0,5,7,5,2,6,7,5,14,10,6,1,8,9,13,0,16,20,20,28,0,22,4,4,12,6,4,2,5,4,15,12,0,15,25,0,1,0,0,5,1,16,15,452
5,13,4,4,1,0,13,6,1,2,12,0,22,8,19,10,8,10,0,0,8,11,17,5,14,3,0,15,12,3,2,9,23,8,7,9,20,3,34,8,12,7,7,15,2,22,0,13,3,13,5,10,12,7,6,0,0,0,6,4,22,10,507
5,14,14,10,3,0,17,5,13,4,13,0,17,12,14,12,1,10,0,5,0,8,2,3,5,5,3,11,15,4,3,26,14,22,2,4,39,11,48,7,19,2,9,18,23,14,8,11,5,7,11,1,12,23,6,0,0,0,5,5,12,5,578
5,15,17,0,2,0,12,10,8,3,11,0,14,11,20,15,0,12,0,2,11,10,7,2,5,10,1,6,20,8,6,23,13,15,1,12,44,13,38,13,25,5,5,12,19,11,7,11,1,8,10,7,11,6,9,2,0,0,15,1,20,9,589
5,16,7,0,0,0,22,17,5,3,4,0,11,3,14,9,3,21,0,2,7,10,8,5,8,2,1,4,8,10,3,22,2,15,2,18,37,16,43,10,33,6,7,12,23,10,1,1,2,15,12,5,7,7,10,4,0,0,8,3,13,7,538
5,17,7,0,2,2,6,3,6,0,8,0,16,9,15,14,3,11,0,2,4,12,3,8,3,2,8,5,7,1,5,21,12,7,1,12,24,14,47,8,25,2,6,12,23,22,0,5,1,7,2,3,4,14,9,1,0,0,11,0,3,14,472
5,18,22,10,1,0,5,10,3,4,8,0,14,7,11,12,1,20,0,0,0,9,19,3,10,2,0,4,20,13,3,5,10,9,1,3,35,18,23,2,22,7,3,8,16,6,7,2,3,6,3,3,10,18,16,0,0,0,7,0,11,8,473
5,19,6,3,0,0,10,3,1,0,3,0,22,20,6,17,7,12,0,0,2,10,0,5,1,1,2,9,8,4,2,4,2,2,0,3,24,1,13,6,13,1,0,9,9,7,4,4,2,4,7,2,4,13,5,0,0,0,2,1,7,2,305
5,20,6,2,0,0,18,6,0,1,0,0,11,9,10,13,0,3,0,0,1,7,7,0,1,0,2,13,0,0,1,8,1,5,0,7,3,6,4,5,7,2,4,8,2,4,1,3,1,6,8,0,5,7,3,0,0,0,5,1,4,2,223
5,21,6,3,0,0,5,2,3,0,0,0,3,5,4,1,0,2,0,0,2,6,6,1,0,0,0,3,2,0,1,4,3,4,0,2,5,0,4,0,5,0,2,9,4,8,0,4,1,5,2,1,0,2,3,1,0,0,10,0,2,1,137
5,22,2,2,1,0,13,1,4,0,0,0,0,4,7,9,4,6,0,1,1,6,6,0,0,0,1,2,3,4,2,1,1,1,0,9,6,6,13,6,14,2,6,5,11,8,1,3,0,3,2,1,2,1,2,0,0,0,0,0,3,13,199
5,23,3,0,1,0,3,10,1,0,0,0,6,6,1,8,1,7,0,0,2,5,3,1,0,0,1,1,9,0,3,6,2,0,0,2,1,0,8,0,12,0,0,6,0,7,0,1,0,1,3,0,1,0,0,0,0,0,4,1,2,4,133
6,0,11,2,0,0,2,13,2,0,2,0,6,0,2,4,0,5,0,0,2,6,1,0,0,2,0,0,3,3,0,3,0,10,0,0,7,0,12,6,5,0,1,5,0,2,1,3,0,9,3,3,0,5,3,0,3,0,1,0,4,0,152
6,1,9,1,0,0,1,6,3,0,3,0,7,2,5,4,4,7,0,0,5,3,2,0,1,2,0,1,5,0,2,17,1,8,0,3,9,0,6,5,4,1,0,0,3,4,0,5,0,2,10,0,1,1,0,0,0,0,3,0,6,0,162
6,2,17,5,0,1,9,15,3,0,0,0,9,10,6,5,1,2,0,0,2,8,2,0,0,0,0,0,8,0,0,12,0,13,0,3,33,0,14,2,1,0,4,2,0,1,0,0,0,5,1,0,2,1,0,1,0,0,4,0,2,8,212
6,3,1,0,0,0,1,2,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,3,0,1,0,30
6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,3,0,1,0,23
6,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
6,6,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,17
6,7,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,4,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,4,0,1,0,2,4,0,2,0,0,0,0,0,0,2,2,2,1,0,2,1,1,0,0,0,0,0,1,0,44
6,8,2,0,0,0,4,3,0,0,0,0,5,0,11,3,0,4,0,0,0,0,0,1,0,0,0,1,2,1,0,0,4,2,0,3,5,5,4,0,2,2,0,3,0,2,0,3,1,3,2,1,1,7,2,0,0,0,0,0,0,2,91
6,9,3,0,0,1,3,3,3,0,1,0,5,4,11,7,0,9,0,0,0,1,4,3,0,0,4,9,1,1,2,0,6,6,1,5,9,4,8,2,8,2,1,7,1,5,0,2,1,1,7,0,12,1,7,0,0,0,2,0,2,4,179
6,10,7,2,0,1,14,3,2,0,6,0,9,8,15,10,7,12,0,1,2,8,3,3,3,2,1,7,5,0,4,3,8,11,0,6,10,19,8,2,3,0,3,10,9,4,2,2,4,8,7,0,9,10,5,0,2,0,8,0,5,5,298
6,11,15,1,0,3,10,4,7,1,7,0,10,11,6,7,3,14,0,1,3,11,8,2,9,6,0,9,8,2,1,3,12,10,1,14,21,12,18,4,12,2,2,11,13,8,1,10,1,16,7,4,7,24,7,0,1,0,8,2,7,14,411
6,12,7,6,0,0,17,7,1,0,12,0,13,3,19,5,5,10,0,2,4,16,20,4,8,3,0,10,16,2,11,7,21,1,2,7,37,13,24,3,17,6,6,12,5,7,3,1,3,15,19,2,25,17,6,0,0,0,7,2,17,8,494
6,13,8,1,2,0,8,11,6,5,9,0,10,13,20,6,5,18,0,0,4,21,9,5,6,3,0,9,10,4,3,11,16,2,0,8,32,14,30,9,23,4,8,16,12,17,1,5,8,3,18,6,15,17,8,2,0,0,10,3,21,4,519
6,14,4,1,2,1,18,7,6,0,11,0,16,10,27,16,2,4,0,1,2,14,2,1,8,11,1,18,7,6,0,30,13,18,3,12,40,15,14,6,11,3,1,17,34,19,1,11,2,4,17,2,13,14,11,4,3,0,7,5,4,17,547
6,15,18,1,3,0,17,15,5,1,7,0,16,13,24,9,8,7,0,2,6,10,9,10,6,3,1,10,14,6,3,6,11,19,0,8,56,14,25,2,14,2,4,12,20,12,1,5,2,8,14,0,13,17,9,0,0,0,9,2,14,15,538
6,16,18,10,1,2,14,14,3,0,11,0,14,20,31,14,5,22,0,4,3,19,14,8,12,9,5,10,16,6,2,8,26,14,0,9,26,9,23,13,20,2,1,10,26,20,1,2,3,10,14,1,6,11,5,1,1,0,5,4,10,6,574
6,17,8,2,1,3,3,6,2,0,1,0,8,12,29,8,7,19,0,1,1,12,5,4,14,10,5,6,7,4,10,16,16,19,1,6,33,10,22,2,28,4,4,16,22,9,7,3,1,15,8,5,8,11,8,1,0,0,12,3,8,11,497
6,18,10,0,1,0,10,10,8,1,7,0,2,8,11,8,1,12,0,1,3,11,7,2,13,14,3,2,9,10,2,10,16,4,2,8,34,4,14,10,20,2,3,16,14,11,0,12,1,14,8,7,3,8,2,0,5,0,16,0,3,7,420
6,19,5,0,0,0,12,1,3,0,4,0,9,3,10,12,5,3,0,0,1,4,5,2,1,1,1,5,7,0,4,12,0,9,0,5,13,3,16,2,14,4,1,4,9,10,0,9,0,3,2,1,4,10,2,0,0,0,4,1,4,3,243
6,20,14,5,2,0,15,2,3,0,5,0,7,4,3,7,0,5,0,0,2,3,4,1,2,3,5,2,3,2,4,1,4,1,0,3,20,4,13,4,9,5,2,11,4,5,1,2,0,2,3,1,11,5,5,0,0,0,10,0,4,1,234
6,21,1,1,0,0,6,12,0,0,0,0,2,5,6,1,2,8,0,0,0,6,4,0,2,1,1,2,6,1,0,1,1,7,0,1,7,6,12,2,9,2,2,2,2,1,3,4,0,5,4,0,2,1,7,0,0,0,6,0,3,0,157
6,22,3,0,1,1,7,9,0,0,1,0,9,7,0,7,2,2,0,0,0,5,3,1,1,2,0,1,5,0,6,8,0,2,0,0,5,2,3,0,8,0,0,6,4,3,0,0,3,2,3,0,1,4,0,1,1,0,7,0,10,1,147
6,23,6,0,0,0,2,2,0,0,1,0,1,0,0,2,0,8,0,0,0,5,0,0,1,0,1,4,2,2,2,1,2,0,0,0,2,0,5,1,1,0,4,3,2,0,0,3,0,0,0,0,2,3,2,0,0,0,1,0,6,2,79
