day,hour,1,3,4,5,8,9,10,11,12,14,15,16,17,19,20,21,22,23,24,25,27,29,31,32,37,38,40,41,43,44,46,47,49,51,54,56,58,59,63,65,67,68,70,71,72,73,74,75,76,77,78,79,80,81,84,85,87,88,89,90,91,93,94,95,96,97,98,99,100,102,104,105,107,108,109,110,111,115,116,117,118,119,121,124,126,131,133,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,160,161,162,163,169,170,171,175,176,177,178,179,180,189,190,total
1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11
1,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1,6,0,0,3,0,0,2,1,0,3,0,0,1,1,0,3,1,10,2,0,3,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,3,0,1,1,0,0,0,2,0,1,1,0,1,0,1,3,2,6,3,0,0,1,3,2,0,6,0,0,0,2,2,0,0,12,0,0,9,5,1,1,1,1,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,4,127
1,7,0,0,5,1,0,3,2,1,9,0,0,4,0,0,4,4,14,3,0,9,4,1,1,5,0,14,6,5,5,0,4,7,3,2,1,1,5,0,0,0,2,12,1,1,3,0,2,9,1,1,1,5,3,1,1,4,1,9,3,0,6,0,6,15,3,0,8,1,0,0,2,6,2,2,51,2,0,22,17,1,3,4,1,0,0,0,1,0,1,0,0,1,0,2,3,8,1,0,1,2,1,3,0,1,0,0,6,0,0,0,8,2,4,6,0,1,6,393
1,8,0,9,10,2,4,6,5,7,4,1,3,22,4,4,6,2,29,0,2,15,8,2,0,13,1,34,8,17,20,4,8,5,6,4,5,1,14,2,3,0,2,19,1,3,11,2,6,10,14,2,2,2,1,2,1,1,13,36,6,11,5,2,10,28,11,5,24,1,1,0,7,16,2,4,23,1,1,11,28,6,11,1,7,1,1,0,1,0,2,0,0,2,4,1,1,6,5,0,7,2,3,4,0,4,0,6,5,0,1,0,5,9,9,11,2,2,14,748
1,9,0,0,3,2,4,3,1,2,5,0,2,3,4,5,1,1,6,7,0,2,2,1,1,2,0,5,4,7,7,4,10,3,1,0,1,0,7,1,1,0,2,19,1,1,7,3,5,8,8,1,2,1,3,3,0,1,26,29,1,10,3,0,0,11,10,4,8,0,0,0,3,7,3,4,8,5,1,4,17,2,4,1,0,1,0,2,1,0,0,0,0,1,3,1,3,8,0,1,0,1,2,3,1,3,0,0,2,0,1,3,2,9,18,14,3,1,7,425
1,10,0,0,1,4,1,2,1,0,4,2,0,3,0,0,2,1,4,4,0,3,0,2,1,2,0,2,0,3,2,0,1,1,3,3,0,0,1,3,0,2,7,12,0,1,4,5,3,4,7,0,0,0,6,0,0,0,7,10,5,2,5,0,0,5,3,2,1,2,2,0,4,7,2,4,3,4,0,6,8,3,4,1,1,1,0,0,0,0,0,0,0,1,2,2,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,0,3,3,235
1,11,0,0,0,1,0,5,4,1,0,5,1,4,1,0,0,0,1,4,3,0,3,1,0,2,1,3,2,0,5,1,3,0,2,0,2,0,3,3,1,0,9,5,5,0,8,2,4,7,2,0,0,1,9,0,2,0,9,4,3,2,5,0,0,3,6,5,1,1,0,0,8,9,5,5,4,5,1,7,8,1,3,1,1,0,0,0,1,5,2,0,0,0,1,1,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,3,2,13,6,0,2,1,256
1,12,0,1,4,3,5,0,3,3,0,5,0,2,1,0,2,3,6,4,1,1,0,1,2,5,0,0,1,1,1,2,4,1,1,2,1,1,2,2,0,0,6,7,3,2,6,8,6,3,6,0,0,1,17,3,2,1,7,7,5,3,7,0,1,6,8,3,3,0,0,0,6,7,5,10,2,5,0,0,7,2,1,0,0,0,0,1,0,2,1,0,0,1,0,2,1,3,0,0,3,1,0,1,0,0,0,1,0,0,1,0,0,7,10,7,1,2,2,284
1,13,0,2,1,1,2,2,2,1,1,7,1,2,1,0,2,0,4,1,0,5,4,2,1,6,0,0,0,1,1,1,9,6,0,1,2,0,2,0,1,0,19,7,4,0,9,4,7,5,5,0,0,0,8,3,3,2,6,6,6,1,2,0,2,2,8,1,2,0,0,0,0,7,8,5,2,6,0,5,4,2,1,0,1,0,0,2,1,1,1,0,0,0,1,1,1,1,0,0,0,3,2,0,1,0,0,0,0,0,1,0,1,0,7,6,0,4,0,259
1,14,0,1,0,1,1,0,0,3,4,5,0,3,0,3,2,3,1,4,0,2,0,2,1,4,2,0,2,2,1,0,2,2,0,1,3,1,3,2,0,0,7,9,4,1,4,7,11,5,5,0,0,0,14,0,5,4,7,3,2,3,3,1,0,2,7,3,0,0,1,0,3,2,3,6,4,4,0,2,3,3,5,0,1,0,1,0,0,1,0,0,0,3,0,1,2,1,0,1,0,4,1,0,0,0,0,0,0,2,0,0,0,2,7,3,0,4,2,240
1,15,0,1,4,0,1,2,4,4,4,17,1,3,0,4,1,5,6,2,3,1,0,1,0,8,0,2,3,0,7,1,6,0,0,0,3,0,1,0,0,0,20,15,4,0,8,4,11,10,13,0,1,0,14,2,9,1,2,3,2,0,22,0,1,3,6,3,4,0,0,0,2,8,4,3,0,5,0,1,4,5,2,0,0,0,1,1,0,2,1,0,1,0,4,2,2,1,0,2,0,5,8,1,0,1,0,1,0,0,1,1,0,2,5,7,0,3,0,339
1,16,0,2,0,2,0,3,7,13,3,16,0,4,1,1,3,4,27,6,5,4,0,5,3,9,1,1,4,1,22,6,8,1,6,2,5,1,4,10,0,1,24,9,6,0,15,16,10,2,12,1,2,1,42,3,15,3,8,11,4,7,25,0,0,7,5,3,5,0,1,0,0,1,22,8,6,3,0,4,3,10,1,0,0,1,0,2,0,7,4,0,0,2,3,8,1,2,0,0,2,5,17,0,0,0,0,0,0,1,0,0,1,5,8,10,2,7,2,576
1,17,0,3,2,2,0,3,7,11,17,7,0,14,3,4,3,15,43,21,16,4,0,6,12,4,3,3,13,6,17,5,19,5,14,2,5,1,12,18,3,2,30,19,10,1,18,16,17,11,6,0,0,0,53,4,13,6,5,8,5,22,19,1,3,7,6,1,4,0,6,0,4,8,32,19,16,7,0,3,6,12,0,0,0,1,1,1,1,6,8,0,0,3,8,12,10,9,1,0,4,14,20,4,0,1,0,1,0,0,0,0,1,11,13,19,0,8,5,885
1,18,0,5,2,0,0,8,4,10,6,8,2,9,2,2,4,4,36,11,5,2,4,6,3,9,3,5,4,1,10,7,3,6,4,0,4,0,7,11,1,0,17,39,6,1,14,6,12,6,8,0,0,0,37,1,6,5,6,3,13,10,10,0,2,10,4,2,1,0,4,0,8,7,33,8,6,16,1,6,7,7,1,0,0,1,0,1,2,1,10,0,1,3,0,4,3,4,0,0,0,3,10,0,1,0,0,0,2,1,3,0,3,13,9,8,0,4,2,620
1,19,0,2,0,0,1,7,6,3,1,1,1,8,4,5,1,2,13,4,5,2,2,4,0,4,0,3,2,0,1,3,4,2,2,1,4,1,4,4,1,1,19,17,12,0,10,11,14,5,7,0,0,1,13,1,3,3,2,8,7,7,8,0,1,7,5,2,0,0,3,0,4,9,14,10,5,6,0,4,5,3,1,0,0,1,1,0,0,0,2,0,0,0,0,2,0,2,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,7,3,6,0,2,3,372
1,20,0,0,0,0,0,1,3,0,1,4,0,4,0,4,2,2,4,2,3,0,0,3,0,2,1,0,2,3,0,3,11,1,0,0,5,1,2,1,0,0,10,19,4,2,9,4,5,8,5,0,1,0,15,0,4,1,3,2,3,3,7,0,0,5,4,1,0,1,4,0,4,3,9,4,2,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,2,2,3,0,1,0,1,0,0,1,0,1,2,3,8,0,1,1,255
1,21,0,0,0,1,1,2,4,1,2,3,0,2,1,0,2,2,6,0,0,1,1,1,0,3,0,0,1,2,1,1,5,0,1,0,3,0,1,2,0,0,14,6,7,1,1,5,10,4,2,0,0,0,9,0,4,0,1,5,1,0,2,1,0,2,4,0,1,1,0,0,1,4,3,3,5,4,0,2,4,3,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,5,2,0,3,2,186
1,22,0,0,1,0,0,3,3,0,1,2,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,2,0,0,3,1,1,0,2,0,1,0,0,0,4,12,2,0,0,3,8,2,7,0,1,0,3,2,0,0,3,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,1,4,3,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,4,1,0,2,0,112
1,23,0,0,1,1,0,2,5,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,3,0,0,1,1,2,5,0,0,0,1,0,2,0,0,0,0,2,2,3,2,0,0,0,1,2,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,1,0,72
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,29
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14
2,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
2,5,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33
2,6,0,0,3,0,1,0,0,0,4,0,0,3,1,0,4,3,11,1,0,3,0,0,0,0,1,2,0,0,1,1,1,4,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,1,1,1,1,1,3,3,4,4,1,0,0,5,2,0,0,4,1,2,0,1,3,0,0,18,2,0,9,5,2,2,0,1,1,0,1,0,0,0,0,0,3,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,7,153
2,7,0,0,8,1,0,6,3,2,11,1,3,9,3,5,3,4,21,3,0,13,9,7,1,4,0,36,5,4,7,1,4,3,7,1,1,0,8,3,0,0,1,14,1,2,3,0,6,7,8,1,0,2,0,1,0,4,9,14,4,5,1,0,7,18,5,0,19,2,1,0,1,8,0,2,52,1,0,38,6,2,2,5,3,1,0,2,2,0,1,0,0,6,0,1,2,10,0,0,3,3,3,7,0,2,0,2,9,0,1,0,2,3,2,2,1,0,11,528
