day,hour,1,4,140,141,142,143,16,145,150,163,36,177,43,46,176,49,178,179,180,67,68,70,72,73,74,75,76,80,84,87,88,89,90,91,95,96,97,104,105,107,108,110,115,116,117,118,121,total
5,17,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,10,11,2,4,3,3,2,4,4,3,5,0,1,2,3,1,6,2,2,10,6,3,2,0,1,0,2,0,103
5,18,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,0,3,2,0,15,6,2,1,3,7,1,3,7,1,5,5,0,0,5,2,0,1,0,4,8,5,2,2,4,3,1,0,105
5,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,2,6,0,4,9,2,3,0,5,2,0,2,0,4,4,1,1,1,1,3,1,0,1,10,1,2,1,2,0,0,0,74
5,20,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,2,2,0,3,4,1,0,3,5,1,1,7,1,1,5,2,2,0,0,2,0,5,1,2,2,1,1,4,0,0,0,64
5,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,0,9,1,0,1,0,5,0,1,3,0,2,3,1,1,3,0,3,0,1,3,1,1,1,1,1,2,0,0,55
5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,2,1,0,4,1,1,1,0,1,1,0,0,0,0,1,3,1,0,2,1,1,0,0,27
5,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,3,1,1,1,2,9,2,0,4,1,0,2,3,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,42
6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,2,2,3,0,0,3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,24
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,14
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,1,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,14
6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4
6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
6,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
6,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,0,2,0,0,0,2,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,19
6,9,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,1,2,0,0,0,2,2,2,2,0,1,1,2,0,1,1,1,0,1,1,2,2,0,0,35
6,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,8,0,7,10,3,2,1,1,1,1,3,0,6,7,1,1,1,2,1,1,2,4,1,1,1,2,5,1,1,0,81
6,11,0,0,3,1,0,3,0,2,0,0,0,2,0,0,0,0,11,12,0,3,6,0,1,2,3,0,4,3,3,4,3,1,0,1,6,3,1,3,3,1,0,3,2,3,1,0,0,94
6,12,0,0,2,2,0,1,0,0,0,0,0,2,0,0,1,0,5,4,0,11,4,1,3,3,2,1,2,3,0,2,4,0,2,1,4,0,1,5,2,5,1,1,2,5,0,1,0,83
6,13,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,8,6,0,9,7,0,8,2,9,5,3,2,0,5,5,4,2,2,1,5,1,2,3,2,1,1,3,4,0,3,0,109
6,14,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,2,0,5,11,1,6,2,7,3,8,1,1,2,10,1,3,1,6,6,1,3,7,7,1,3,0,7,1,2,0,116
6,15,0,0,1,3,1,3,0,0,0,0,0,5,0,0,0,0,3,8,0,9,8,3,2,6,10,0,2,9,2,3,3,4,0,2,4,6,3,1,6,5,3,2,2,3,1,4,0,127
6,16,0,0,0,0,5,1,0,0,0,0,0,6,0,0,5,0,1,2,0,13,10,7,4,2,7,2,1,5,0,3,4,0,2,2,2,4,1,1,6,1,2,4,4,2,1,3,0,113
6,17,0,0,1,2,0,0,0,1,0,0,0,7,0,0,2,0,6,6,0,13,5,3,3,4,7,2,3,4,1,3,6,0,1,1,2,6,2,1,2,4,0,2,1,3,0,0,0,104
6,18,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,6,2,0,9,9,2,3,2,2,3,2,5,3,2,3,2,0,5,1,1,2,0,1,1,2,3,0,2,2,0,0,82
6,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,4,0,10,10,0,3,0,4,2,1,4,0,2,1,1,2,2,2,5,2,1,4,3,1,0,2,1,0,0,0,79
6,20,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,4,2,0,7,7,2,0,0,3,1,3,2,1,1,1,0,2,2,1,0,1,1,0,3,2,1,1,5,0,0,0,58
6,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,3,4,0,0,1,4,2,0,3,0,0,0,2,0,2,0,0,1,0,1,2,1,4,0,1,0,0,0,36
6,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,2,0,1,1,0,2,0,3,0,0,4,2,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,28
6,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,0,1,1,0,4,1,2,0,0,1,0,0,21
