day,hour,1,10,140,141,142,143,145,29,46,176,177,178,179,180,67,68,70,15,72,73,74,75,76,80,84,87,88,89,90,91,95,96,97,104,105,107,108,110,115,116,117,118,total
6,9,0,0,0,0,0,0,0,0,0,0,1,5,8,1,4,6,0,0,1,0,0,1,3,0,0,0,7,0,1,1,2,2,0,1,6,0,1,3,2,1,2,1,60
6,10,0,0,1,0,2,0,1,0,0,1,1,4,11,1,6,10,1,0,3,0,2,1,3,1,0,8,5,1,0,2,3,4,5,4,2,2,2,1,3,8,0,2,101
6,11,0,0,0,0,0,5,1,0,0,1,5,6,7,2,12,4,0,0,2,3,8,3,1,4,2,5,4,3,0,2,4,3,1,1,6,1,0,0,3,6,2,2,109
6,12,0,0,6,2,3,1,0,0,0,1,3,7,15,0,8,7,2,0,4,2,10,1,2,2,0,5,7,3,1,4,3,2,2,2,7,2,3,0,6,7,0,7,137
6,13,0,0,0,0,2,5,3,0,0,1,5,12,8,0,10,8,2,0,2,4,5,6,10,4,0,4,7,2,4,1,4,4,1,4,5,3,2,1,3,5,1,4,142
6,14,0,0,1,1,1,10,0,0,0,0,7,3,7,0,22,16,0,0,2,6,9,4,5,4,4,7,2,2,1,0,6,5,1,1,8,3,4,3,1,4,5,3,158
6,15,0,0,0,2,3,4,0,0,0,2,6,5,5,5,17,15,1,0,12,1,6,5,10,3,3,5,9,3,4,5,7,7,5,8,8,2,2,4,3,6,0,4,187
6,16,0,0,7,1,1,2,0,0,0,2,2,7,12,0,13,5,5,0,2,2,8,3,3,8,2,3,8,4,3,3,2,2,0,2,8,4,3,2,5,5,1,3,143
6,17,0,0,3,2,0,0,0,0,0,0,4,5,5,1,14,12,3,0,4,6,7,3,3,5,4,7,0,2,2,1,5,1,2,2,3,14,3,1,3,2,3,0,132
6,18,0,0,0,2,0,0,1,0,0,0,3,2,2,0,15,7,1,0,1,2,2,2,5,10,1,2,2,2,1,0,1,3,2,2,3,4,0,5,1,2,2,0,88
6,19,0,0,0,0,0,0,0,0,0,1,7,2,1,0,6,7,1,0,2,2,4,0,1,5,0,2,1,2,0,1,0,1,4,2,0,2,0,2,0,1,1,1,59
6,20,0,0,0,0,0,0,0,0,0,0,5,3,1,0,3,7,3,0,0,1,4,2,1,4,0,0,2,4,0,1,3,0,0,6,2,1,4,0,1,1,0,0,59
6,21,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5,1,0,0,0,0,4,1,1,8,0,0,1,4,0,2,0,1,0,0,2,1,1,0,2,0,0,0,39
6,22,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,7,0,0,0,0,4,1,2,3,0,0,2,1,1,0,3,0,2,1,1,2,3,0,1,3,0,0,44
6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,6,0,0,0,0,1,1,1,2,0,1,1,2,0,0,0,0,0,0,20
