day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,D32002,D32021,D32020,D32023,D32022,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,A32017,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,C32011,C32010,C32013,C32015,D32005,D32003,M32023,M32020,D32000,D32007,D32006,M32024,D32004,D32009,D32008,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,K32002,K32003,K32001,B32009,B32008,M32009,M32005,B32003,M32007,B32005,B32004,M32002,B32006,B32013,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,B32000,M32006,B32002,M32001,B32007,M32003,C32014,total
1,16,0,6,2,16,25,11,0,5,1,2,5,3,3,1,0,0,1,0,0,8,4,2,3,0,11,20,8,5,9,21,6,4,4,9,2,5,1,32,3,12,7,17,10,10,15,30,30,7,3,0,19,2,0,22,6,0,2,12,34,13,0,27,15,20,13,6,0,12,3,11,7,11,3,13,7,0,6,5,3,17,5,23,19,1,10,20,4,2,12,12,21,2,2,7,1,5,7,0,6,21,11,2,17,20,1,899
1,17,0,13,0,16,24,24,0,13,3,5,13,2,0,0,0,0,0,0,0,11,3,3,0,0,11,34,7,3,11,29,11,0,9,17,4,5,3,113,2,25,21,29,15,14,13,40,32,3,13,6,20,3,0,58,21,0,1,29,32,12,0,28,25,43,19,10,0,15,3,29,7,19,1,25,13,0,4,3,9,24,17,17,31,2,18,28,10,11,26,14,24,3,7,10,3,3,7,4,14,34,12,19,29,23,0,1419
1,18,0,8,4,10,15,13,0,6,4,5,13,1,2,1,0,0,3,0,0,13,5,0,2,0,4,28,4,4,9,24,18,3,3,16,1,7,4,59,0,12,14,30,9,16,7,33,12,4,9,3,18,2,0,50,15,0,2,8,17,13,0,26,12,7,19,4,0,11,1,15,8,24,1,7,19,0,2,6,3,17,12,11,13,9,14,10,9,4,5,8,18,2,7,14,2,7,5,1,7,18,8,6,10,5,0,950
1,19,0,4,5,5,6,4,1,9,1,8,10,2,6,0,0,0,0,0,0,11,3,1,3,0,3,24,5,5,8,10,5,0,3,13,2,1,0,14,2,12,8,18,8,17,3,14,4,1,7,0,3,2,0,20,7,0,1,13,11,9,0,8,6,10,4,3,0,11,0,15,6,13,1,6,7,1,3,5,1,18,10,6,10,3,11,4,3,5,6,7,11,2,11,18,4,3,5,1,8,26,4,4,4,15,1,632
1,20,0,2,4,5,11,5,0,4,0,3,6,1,2,1,0,0,0,0,0,8,2,0,1,0,0,19,7,3,7,7,6,1,0,10,1,9,2,10,1,11,3,10,7,11,4,6,5,1,6,0,3,0,0,9,3,0,2,3,5,6,0,3,10,6,7,0,0,9,1,24,4,9,1,1,13,3,1,3,2,3,4,7,7,2,3,8,5,2,5,4,7,2,3,8,3,10,10,1,9,10,7,2,3,11,0,466
1,21,0,1,0,9,0,1,0,3,2,2,4,3,3,0,0,0,0,0,0,3,1,0,0,0,4,3,2,2,1,4,5,0,0,7,0,4,2,11,0,3,0,2,2,5,5,2,4,0,7,0,5,1,0,13,2,0,2,3,4,3,0,3,2,6,14,1,0,2,0,16,16,4,0,1,7,2,1,1,2,2,10,2,3,1,7,2,4,4,5,0,13,1,1,5,0,4,3,1,4,8,0,3,4,1,0,306
1,22,0,0,1,11,2,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,5,2,1,8,1,1,0,9,2,1,0,12,2,2,1,1,1,3,2,1,2,1,2,2,1,0,0,9,0,0,1,3,4,5,0,3,4,2,8,1,0,1,0,27,18,9,0,0,5,0,1,0,6,3,3,2,0,0,5,1,4,2,1,0,4,1,3,7,3,3,1,1,8,9,3,2,1,2,0,267
1,23,0,0,1,6,1,0,0,2,0,1,1,2,0,0,0,0,1,0,0,2,0,0,2,0,0,4,1,1,0,1,0,0,0,3,0,3,1,0,4,1,3,3,1,0,1,1,0,0,3,0,0,0,0,3,0,0,0,2,1,1,0,0,2,0,6,1,0,1,1,6,1,3,0,2,1,0,0,0,7,3,7,0,0,0,4,0,2,0,0,0,4,0,1,11,2,2,0,0,3,6,1,0,0,0,0,134
2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,2,1,2,0,0,0,0,3,3,4,0,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,2,3,2,1,1,0,0,1,0,0,0,0,0,3,4,0,1,2,0,0,0,0,0,2,0,0,4,0,1,1,0,0,3,0,0,0,0,0,75
2,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,3,1,0,0,0,0,36
2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,18
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
2,5,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,2,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,42
2,6,0,0,1,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,8,0,1,5,0,3,6,9,0,5,2,8,0,0,4,0,1,0,18,0,2,3,3,17,6,5,0,1,0,1,0,2,0,0,3,26,0,1,5,2,8,0,0,0,4,3,0,0,0,0,3,0,7,0,0,2,0,0,1,2,0,0,0,0,0,5,2,1,1,4,0,1,0,3,2,0,1,0,0,0,2,3,0,0,0,0,214
2,7,0,3,6,2,2,0,3,1,11,5,13,2,4,0,0,0,1,0,0,19,5,4,0,0,2,27,15,3,7,3,8,1,0,8,6,5,1,38,3,4,0,15,22,14,3,0,7,0,2,0,9,2,0,12,90,0,1,8,4,24,0,2,1,17,4,0,0,0,0,4,9,13,0,0,5,3,2,7,2,1,4,0,0,1,7,10,0,3,1,1,3,0,13,4,6,0,0,2,9,3,1,2,2,4,0,571
2,8,0,2,7,10,5,4,2,6,10,5,41,2,14,4,0,0,6,0,0,35,12,7,1,0,6,35,24,13,39,21,26,11,1,17,13,11,1,71,12,12,5,13,18,21,10,5,17,1,10,0,7,0,0,14,158,0,6,7,12,30,0,16,13,28,7,1,0,0,0,17,6,24,4,5,11,2,8,19,11,12,10,0,3,8,14,36,4,5,3,3,6,0,22,9,22,7,3,12,12,8,8,5,4,2,0,1210
2,9,0,1,9,11,2,3,0,11,6,9,11,4,8,3,0,0,3,0,0,7,1,3,5,0,6,7,10,10,15,6,5,3,1,5,4,4,1,30,9,7,8,8,1,11,8,2,4,2,2,0,3,0,0,16,28,0,4,18,6,13,0,6,4,19,10,3,0,4,1,11,8,16,0,11,12,1,8,10,6,12,11,2,2,3,18,9,8,0,4,2,7,3,6,4,7,4,0,4,8,5,12,9,7,3,0,634
2,10,0,4,2,3,4,2,1,5,2,2,5,1,0,0,0,0,2,0,0,5,2,2,3,0,0,4,3,6,6,8,5,1,1,4,4,5,3,8,6,4,7,8,5,5,7,6,4,0,3,0,4,0,0,18,19,0,1,6,11,4,0,12,1,4,6,0,0,5,0,13,10,12,0,0,9,3,4,5,2,3,5,3,2,2,9,5,3,0,3,6,5,4,3,7,3,4,0,7,2,8,3,1,3,2,0,400
2,11,0,3,1,10,7,5,4,2,2,5,5,3,0,0,0,0,0,0,0,6,2,0,1,0,3,2,4,4,5,10,5,5,0,5,1,4,2,13,3,7,10,10,3,5,8,6,4,3,7,0,10,0,0,8,13,0,1,7,5,9,0,6,4,6,7,2,0,2,1,15,1,5,5,4,6,0,4,6,2,6,6,3,8,5,9,3,2,3,2,4,15,1,1,3,1,2,10,1,9,14,5,1,2,5,0,435
