day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,207,208,total
1,13,0,4,2,5,17,5,2,14,13,14,6,11,10,2,17,11,4,9,6,31,10,13,10,2,2,1,4,9,8,17,18,28,2,5,4,7,4,19,10,7,7,14,16,10,13,10,4,13,5,24,8,2,13,7,10,14,1,13,3,1,48,24,5,13,3,12,9,19,12,14,5,3,5,20,8,1,13,11,5,10,6,10,11,0,0,1,6,7,10,18,1,6,2,3,6,13,0,11,5,7,10,0,1,1,3,9,3,4,1,5,8,3,2,1,2,0,1,2,0,1,0,7,3,1,2,2,3,3,10,2,9,0,2,7,9,10,7,0,2,2,0,8,1,2,0,0,1,1,5,4,12,11,9,4,9,25,4,11,7,0,1,0,1,0,3,1,0,0,0,0,0,0,1172
1,14,0,0,3,9,18,3,0,17,8,12,2,14,13,8,10,8,6,14,10,23,21,12,7,13,4,1,11,3,11,21,12,22,1,18,5,8,7,19,7,7,9,14,14,11,9,11,0,8,21,23,10,3,13,8,16,25,3,17,1,2,49,10,8,12,3,9,10,35,4,11,1,5,2,35,11,2,10,6,6,5,8,16,15,1,1,3,10,3,7,14,1,10,2,2,3,8,0,19,3,11,4,3,1,4,1,6,4,2,0,1,16,2,3,1,0,1,1,1,2,4,0,9,2,3,5,3,1,0,9,2,5,1,2,6,3,5,4,3,2,1,0,4,1,0,1,4,0,0,2,4,10,7,20,3,3,25,2,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1196
1,15,0,5,15,6,11,14,1,23,10,17,3,27,26,2,7,8,6,19,12,26,21,17,4,11,3,8,12,1,14,15,29,24,1,14,6,15,6,17,11,10,12,12,24,9,4,12,0,16,17,13,12,2,15,10,18,15,5,20,8,0,60,9,6,21,3,19,20,27,15,15,1,2,4,31,20,3,17,10,4,3,5,7,32,3,2,1,7,9,8,19,1,14,2,1,2,9,0,27,12,9,5,2,1,1,2,1,6,4,0,2,15,1,7,2,0,0,3,3,0,2,1,10,14,10,0,4,5,3,10,4,4,1,5,10,13,10,6,1,10,2,0,3,1,2,3,3,0,2,3,3,15,19,14,7,1,39,7,4,3,2,0,0,0,0,0,0,1,1,1,0,0,0,1475
1,16,0,16,4,11,18,32,5,25,20,45,18,35,49,2,25,12,1,24,21,89,50,29,10,14,6,9,21,20,11,25,44,36,7,14,15,26,13,54,33,19,21,17,22,33,11,43,2,15,15,30,23,3,13,19,21,25,4,61,3,11,86,26,7,15,6,30,36,45,10,16,4,4,4,77,19,1,38,26,8,9,4,24,49,4,4,3,13,13,7,14,3,9,2,7,6,11,1,59,17,33,17,4,1,1,2,12,7,50,5,1,17,1,14,1,6,3,0,1,1,2,1,16,25,26,0,3,6,8,30,5,16,3,1,10,24,39,11,3,12,1,0,6,1,1,1,3,0,0,5,2,20,26,25,7,17,42,9,33,8,3,2,1,1,1,2,0,0,0,0,0,0,0,2652
1,17,1,25,22,12,47,27,5,25,28,45,16,41,37,5,70,16,20,36,48,207,74,62,11,22,8,18,27,51,37,21,67,84,7,40,28,32,15,68,64,26,38,45,28,82,23,46,13,28,53,61,25,6,33,46,47,49,3,64,23,7,79,58,9,36,8,46,36,41,29,23,1,11,8,60,39,3,35,26,15,20,21,87,34,14,7,25,35,23,10,26,3,29,6,2,17,21,0,43,43,25,15,4,4,5,6,19,10,19,16,1,19,5,5,1,6,4,1,5,1,8,3,38,19,58,0,4,19,10,31,20,34,3,8,14,37,40,14,8,13,3,0,31,0,1,1,1,0,2,3,0,28,20,38,3,44,66,9,53,9,2,4,0,0,3,3,0,0,0,0,0,0,0,4120
1,18,0,15,14,11,35,13,6,13,21,24,17,15,22,6,53,6,12,24,31,106,33,16,14,9,10,12,16,10,24,28,37,68,8,28,52,16,15,43,37,23,38,36,41,37,26,39,3,33,44,49,23,3,41,21,55,32,8,41,18,7,49,59,16,24,12,30,30,33,15,38,3,9,9,49,28,3,22,15,13,19,25,16,49,5,5,19,34,17,15,24,6,53,3,7,8,22,1,18,28,14,17,3,9,4,5,20,8,7,6,7,29,5,9,8,5,1,1,5,2,7,3,22,3,7,4,2,4,7,8,11,12,1,8,10,16,28,19,3,12,13,3,12,5,4,2,6,1,2,2,5,23,24,16,4,25,38,5,5,2,0,6,0,3,2,5,2,0,0,0,0,0,0,2936
1,19,0,14,7,10,21,9,3,15,16,17,13,9,15,4,19,9,6,21,26,57,17,14,16,12,15,10,16,8,18,30,27,50,2,18,19,10,8,25,26,13,25,33,25,10,15,23,4,24,34,19,23,5,73,18,36,32,3,35,8,5,46,53,10,26,8,16,25,41,20,25,0,3,10,19,22,1,15,8,9,6,13,25,27,2,9,8,20,18,17,18,10,35,5,2,8,15,0,13,8,11,19,0,2,1,5,20,10,4,6,5,29,5,7,2,9,1,2,2,0,5,1,10,6,6,0,1,3,4,7,3,11,2,3,3,6,9,12,2,12,10,2,5,1,3,0,4,4,0,2,5,11,19,19,3,6,16,2,11,8,0,3,2,1,2,1,1,0,0,2,0,0,0,2100
1,20,0,8,11,17,10,4,4,9,15,17,9,4,8,2,9,12,6,15,11,41,8,8,9,0,4,7,8,2,15,16,5,19,1,6,8,10,6,18,8,12,12,29,21,7,8,10,1,26,36,18,25,2,25,7,22,20,5,10,1,2,28,57,11,16,1,4,11,27,14,26,1,3,9,12,17,1,7,1,1,10,12,10,15,2,1,2,8,14,11,10,8,23,1,0,4,20,0,14,4,11,4,0,1,5,2,11,4,11,3,2,16,1,7,3,5,0,0,2,1,0,0,6,3,3,1,0,4,7,3,3,4,2,0,11,4,4,3,3,8,3,2,9,1,0,0,1,0,0,1,4,16,6,9,1,2,15,1,3,4,2,1,1,0,1,1,0,0,0,0,0,0,0,1327
1,21,0,0,15,5,14,1,4,19,8,5,4,3,6,5,11,2,7,3,10,5,8,7,7,9,0,1,5,2,8,23,3,18,1,2,6,7,5,14,9,5,17,27,19,2,5,6,1,17,20,11,18,1,12,6,14,7,0,4,1,8,10,21,8,5,4,2,10,32,13,18,2,4,3,4,11,3,4,1,2,7,14,5,11,0,2,3,10,6,2,2,4,14,1,1,4,8,2,7,2,4,8,0,0,3,1,9,6,3,1,2,6,2,4,2,1,0,0,0,2,0,0,7,0,2,5,1,3,5,2,4,4,0,3,6,1,11,5,1,3,1,0,6,3,1,0,2,0,1,1,1,7,15,15,0,3,7,0,2,3,3,3,0,1,0,1,0,0,0,0,0,0,0,918
1,22,0,2,7,5,5,1,5,4,8,9,3,1,5,3,8,1,3,7,5,7,11,3,2,9,3,2,3,1,18,22,2,6,0,3,4,4,3,8,6,6,20,15,9,2,8,4,1,18,21,11,17,0,11,2,10,7,6,1,0,1,7,17,5,9,7,8,7,20,6,10,1,3,1,2,4,2,2,2,2,4,10,5,7,0,0,2,5,5,6,4,1,5,0,4,2,2,1,4,4,6,2,1,0,0,2,6,0,1,0,3,7,1,14,1,0,0,0,3,0,0,0,2,1,3,1,0,1,0,3,0,0,1,0,5,1,2,3,0,2,0,0,4,0,1,0,0,0,0,0,2,12,7,1,0,4,4,0,4,9,2,0,0,0,0,0,1,0,0,0,0,0,0,678
1,23,0,1,5,2,3,0,0,2,3,3,4,2,3,0,2,1,1,4,2,2,3,4,2,0,0,2,1,5,3,5,3,3,0,2,1,1,5,7,3,1,3,4,6,2,5,6,0,7,4,3,11,0,10,2,5,6,0,0,0,3,7,9,2,7,4,0,3,8,12,4,0,0,2,1,6,0,1,2,0,8,3,5,4,0,0,0,1,3,4,1,0,4,2,0,0,0,0,1,3,4,2,0,2,0,1,8,1,3,0,0,7,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,1,1,0,5,10,2,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348
2,0,0,0,1,1,4,2,1,2,0,3,0,1,3,0,0,1,0,4,3,0,1,0,1,0,0,0,1,1,2,3,1,3,0,0,0,2,2,1,0,2,2,5,1,0,1,2,1,1,6,0,4,0,2,1,2,3,2,0,0,1,3,7,0,0,0,0,4,2,1,9,0,0,0,1,5,0,0,1,1,1,0,1,6,0,0,0,1,0,2,1,0,0,0,0,1,2,0,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,154
2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,1,3,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2,0,1,0,0,2,0,3,0,0,0,0,2,1,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2,5,0,1,4,1,6,0,0,0,0,0,2,2,0,0,8,0,0,4,2,3,3,2,8,4,1,0,1,1,0,1,1,0,0,0,10,7,7,1,0,0,3,9,1,1,0,0,2,3,5,0,0,0,1,0,3,0,4,2,0,1,0,1,3,0,5,0,0,0,1,1,0,0,1,0,1,5,0,2,0,2,0,0,1,0,0,0,2,0,0,5,0,0,2,0,1,0,0,1,0,3,1,0,0,0,1,1,4,2,0,0,2,5,1,0,9,0,1,1,0,2,5,0,1,0,0,0,0,1,0,1,0,2,0,0,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,209
2,6,0,1,20,3,13,0,1,1,1,0,27,4,0,4,18,1,5,14,2,40,3,3,17,18,5,0,2,4,3,4,0,7,0,21,22,21,2,2,7,1,11,18,28,0,2,5,6,9,23,2,6,0,9,3,19,9,3,7,0,12,2,9,11,2,7,0,0,0,4,12,1,0,6,0,5,6,0,9,1,10,4,4,3,0,1,5,14,6,5,13,0,0,9,4,6,0,0,1,0,42,1,0,5,5,18,14,4,2,11,11,4,12,3,9,3,1,1,2,1,5,3,5,0,1,0,0,4,0,5,1,1,0,0,5,1,5,11,1,2,8,0,1,5,2,1,2,0,0,4,0,4,8,5,3,7,1,27,5,3,2,1,1,0,2,0,1,0,1,0,0,0,0,922
2,7,0,5,28,12,27,0,15,5,2,5,24,18,1,3,38,10,8,35,14,77,16,11,33,30,18,0,12,2,7,13,16,10,0,97,36,30,13,20,32,12,9,16,33,4,8,15,5,18,29,4,25,2,16,11,25,12,9,7,2,24,9,28,25,2,7,4,4,10,2,22,3,15,21,1,11,12,3,6,19,32,3,18,8,0,3,34,26,24,10,46,18,3,12,13,4,22,0,4,5,66,1,4,7,13,12,45,23,3,6,36,12,27,10,5,9,4,2,14,2,7,10,5,0,5,7,1,16,17,3,3,8,3,4,21,7,5,21,1,0,38,0,16,9,36,1,1,8,1,2,2,8,11,20,6,8,18,55,11,11,4,5,0,0,0,1,0,0,0,0,0,0,0,2215
2,8,0,12,38,20,53,2,24,12,25,8,15,36,2,10,74,23,36,27,38,146,40,11,32,37,21,8,15,12,22,47,9,21,1,70,50,39,35,27,50,21,39,23,42,17,37,16,11,28,22,12,23,5,17,23,46,41,20,16,8,26,29,41,40,4,30,10,12,18,16,39,8,30,30,4,27,16,4,10,27,52,13,32,24,0,7,15,46,19,34,48,20,17,10,13,28,33,0,17,2,96,4,9,12,27,25,40,56,11,35,19,20,27,12,13,26,2,15,18,2,15,8,6,1,0,9,0,42,11,4,7,10,8,12,34,13,42,24,5,13,39,0,15,9,33,0,18,2,3,2,4,34,30,40,6,11,37,23,8,23,10,7,0,3,5,4,0,0,0,0,0,0,0,3565
2,9,0,6,1,12,31,4,9,18,6,3,10,14,5,7,18,11,10,9,22,55,24,11,3,15,7,6,13,15,17,24,16,19,3,27,12,16,23,26,23,11,22,10,7,8,12,6,4,12,33,13,21,3,11,11,14,12,6,4,2,6,27,24,5,1,15,5,8,16,11,21,2,12,18,6,11,12,8,8,15,33,8,19,18,0,2,3,17,15,23,15,12,4,1,14,11,27,1,7,2,33,9,2,2,5,7,7,18,12,10,5,14,3,8,6,7,9,3,9,3,8,5,9,2,1,11,0,19,14,5,0,6,9,1,9,6,16,2,6,6,4,0,8,7,0,0,7,0,3,2,10,12,22,49,6,4,19,5,3,10,4,5,0,0,0,5,1,0,0,0,1,0,0,1730
2,10,0,1,5,5,18,4,2,13,4,3,6,7,5,2,13,12,9,3,8,15,6,6,4,2,8,4,12,5,6,20,6,20,0,14,2,5,8,6,2,1,16,8,9,4,3,8,5,10,14,5,3,2,10,8,6,9,0,7,1,6,20,14,10,2,7,5,10,17,11,19,4,10,6,10,8,2,4,4,1,10,6,9,10,0,0,4,7,3,13,5,2,13,2,7,7,11,1,5,5,10,8,0,3,1,7,5,3,6,6,4,9,3,5,4,2,0,0,1,0,6,7,3,0,1,0,1,6,3,2,2,6,1,1,10,4,5,3,4,1,1,0,2,0,0,4,2,0,1,0,3,7,14,16,1,4,11,1,0,5,1,2,0,1,0,3,0,2,0,0,0,0,0,914
2,11,0,10,4,8,7,3,5,2,12,12,3,13,7,2,11,4,4,9,9,19,17,10,4,11,1,3,4,7,11,13,14,22,4,10,7,9,3,9,5,8,10,8,7,5,3,10,3,14,16,11,10,3,13,11,9,12,1,21,5,6,26,12,11,10,6,12,13,7,6,13,3,3,2,16,4,2,9,4,6,1,6,10,15,0,0,1,11,7,7,10,8,8,4,2,4,9,1,15,3,7,10,0,0,2,4,2,5,4,4,0,3,1,2,1,8,5,0,0,2,4,0,4,3,11,2,0,3,3,4,4,2,1,0,7,6,3,5,2,6,4,0,3,2,0,0,1,0,1,3,4,10,21,15,1,5,12,4,5,2,0,3,0,3,0,2,0,0,0,0,1,0,0,1013
2,12,1,3,14,5,7,6,3,13,17,9,6,10,9,1,13,6,4,8,5,26,17,11,7,12,3,4,11,10,6,19,22,14,1,3,7,11,1,8,8,3,10,13,7,19,9,22,5,8,10,16,11,1,18,8,8,19,0,18,3,2,44,16,11,16,8,9,14,21,11,12,0,4,2,28,8,5,14,3,11,1,8,9,17,0,0,6,6,16,5,7,6,6,4,3,4,12,3,9,8,3,12,3,3,1,10,5,14,6,2,4,11,2,2,1,3,2,1,2,0,2,3,7,12,5,3,3,7,3,6,4,8,1,2,6,15,9,12,1,6,6,0,8,1,1,0,3,1,1,1,6,10,13,13,4,11,17,1,6,2,0,2,0,0,0,1,0,0,1,0,0,1,0,1230
2,13,0,3,10,4,10,8,0,16,10,16,7,14,14,3,10,7,3,9,5,17,16,11,13,7,4,2,8,8,8,15,15,19,1,5,7,17,3,19,5,7,4,18,16,9,7,9,6,10,9,15,14,1,13,10,12,10,7,8,1,1,48,18,1,8,3,9,18,31,11,14,2,4,5,17,2,3,6,3,11,4,8,12,12,1,1,7,7,10,10,9,2,4,1,7,4,10,0,17,9,6,9,2,0,2,4,4,7,5,2,2,11,4,2,1,1,0,0,3,1,0,2,10,5,4,0,0,2,2,6,0,13,0,3,12,8,5,1,0,2,2,0,5,0,2,0,0,1,1,5,2,10,11,14,3,1,22,2,7,2,0,1,0,0,0,2,0,0,0,2,0,0,0,1121
2,14,0,1,5,5,10,7,2,8,13,12,5,19,11,9,10,5,3,9,11,22,14,1,13,10,3,1,10,7,3,14,17,20,1,8,4,7,10,19,5,7,8,14,7,6,6,12,2,5,16,19,17,2,18,8,16,15,3,18,3,8,43,12,3,11,2,5,15,31,6,14,4,3,2,24,9,5,12,9,2,8,2,10,12,0,3,5,13,11,8,5,1,7,1,5,3,4,1,17,6,5,10,3,0,3,2,3,4,4,1,0,4,6,0,0,1,0,1,2,0,0,1,2,0,3,0,1,4,1,10,1,7,2,8,6,8,6,7,1,5,4,0,3,1,0,0,1,0,1,3,4,8,16,12,2,7,20,6,8,3,0,0,0,0,1,7,0,1,0,0,0,0,0,1108
2,15,0,3,7,8,18,10,3,19,16,23,6,26,25,2,13,11,2,9,3,19,27,18,9,6,4,7,7,3,7,20,15,23,1,15,9,16,9,22,7,6,14,12,7,9,12,19,1,13,22,16,11,3,14,6,17,9,1,21,0,8,69,14,4,12,4,20,12,41,12,10,2,3,5,29,12,3,23,10,6,3,7,14,24,0,2,3,6,13,11,11,2,5,2,3,1,11,0,23,8,6,18,1,1,0,0,2,3,6,2,1,9,6,1,2,5,0,3,1,0,1,1,3,9,23,0,2,0,4,10,0,7,3,4,7,9,10,4,1,4,3,0,1,1,3,2,0,1,0,2,1,18,12,10,2,7,34,5,12,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1406
2,16,0,13,9,8,22,22,5,24,25,35,16,30,42,2,28,15,4,14,22,76,40,24,8,15,2,20,30,22,18,26,38,29,4,30,10,16,12,35,31,14,26,9,17,31,13,33,2,9,19,28,14,3,18,21,18,27,4,53,4,8,87,22,8,24,4,46,25,41,9,18,2,2,4,93,19,7,30,23,14,9,11,28,45,4,0,5,18,7,4,18,0,14,4,3,6,14,1,34,25,8,17,2,0,4,3,13,13,48,5,4,17,3,20,2,2,0,1,1,0,5,0,14,15,25,0,1,5,3,26,7,8,4,3,8,20,25,5,2,11,1,1,11,0,0,0,0,1,0,2,0,15,29,21,8,13,71,8,24,5,1,1,1,0,1,2,0,0,0,0,0,0,0,2487
2,17,3,37,15,14,49,37,3,35,23,11,18,33,17,7,68,12,13,46,36,173,61,72,12,27,10,14,16,41,39,34,53,58,8,36,25,43,16,64,49,29,32,34,28,70,34,33,4,24,30,43,34,3,35,46,36,54,3,62,27,4,80,51,12,35,2,36,25,56,23,26,0,0,10,85,36,2,40,15,13,14,18,63,54,12,3,11,23,20,14,17,6,32,2,2,8,24,1,65,40,24,21,2,4,9,2,13,12,39,6,3,22,8,14,2,1,4,0,3,0,5,6,43,43,42,2,4,12,6,36,13,32,2,1,12,47,38,20,1,22,7,2,13,2,3,0,2,2,2,8,3,35,25,45,1,21,59,16,50,9,3,5,1,0,1,2,0,1,0,1,0,0,1,3865
2,18,0,12,7,18,25,7,7,13,25,18,15,29,12,5,55,9,22,27,24,119,39,26,14,17,8,5,13,7,29,20,47,61,4,17,28,20,9,49,34,16,31,26,29,41,12,18,2,39,47,33,19,3,33,24,52,40,10,12,11,3,53,70,19,26,10,33,16,46,23,25,3,9,18,49,34,2,18,16,13,29,16,28,42,7,5,10,18,15,13,15,2,31,5,7,9,31,2,14,19,18,16,3,4,8,2,15,13,11,4,3,18,7,12,3,4,0,1,1,0,1,4,26,8,22,2,2,17,10,16,6,21,3,4,5,21,19,15,2,27,13,0,19,2,2,0,1,3,2,4,2,13,17,19,1,17,27,6,18,12,1,2,1,1,0,5,0,0,0,0,0,0,0,2760
2,19,0,9,7,15,17,7,5,32,20,15,14,14,13,2,20,17,14,15,17,49,21,18,13,12,9,7,11,5,16,26,12,51,2,17,18,17,22,32,20,13,18,24,25,12,18,19,3,30,28,20,14,3,39,15,42,30,8,14,6,6,30,47,10,8,9,27,11,34,27,32,3,10,3,18,17,4,14,17,11,14,18,20,14,6,1,4,13,16,7,29,5,41,1,5,10,15,0,24,7,15,15,3,3,2,5,13,11,11,9,3,11,4,2,0,1,0,2,1,1,9,0,21,4,4,2,3,11,6,8,6,9,2,6,8,8,13,9,1,8,5,0,7,1,1,0,3,0,2,2,8,17,14,19,2,4,30,12,5,13,2,3,0,0,2,1,0,0,0,1,0,0,0,2004
2,20,0,2,9,17,15,11,2,6,14,8,4,5,6,5,13,4,7,7,16,30,13,8,2,11,3,3,5,8,18,21,4,23,2,8,10,3,15,22,17,15,10,28,18,7,11,12,3,23,35,12,17,3,22,7,18,23,3,6,4,4,28,52,9,8,4,7,9,25,16,24,2,3,3,9,14,2,7,4,5,6,8,11,9,0,3,1,7,11,4,13,2,13,2,2,9,14,0,17,7,8,3,0,2,0,2,11,5,4,5,4,11,4,6,0,2,0,1,2,0,4,0,11,4,2,1,5,1,1,5,3,4,3,2,4,9,14,19,0,12,6,1,9,0,1,0,2,0,1,0,4,9,14,15,0,4,12,1,4,4,0,2,2,0,0,1,0,0,0,0,0,0,0,1294
2,21,0,1,3,14,9,2,4,7,15,4,6,3,5,0,9,5,4,5,5,12,11,7,2,5,1,0,4,5,5,15,1,14,4,3,5,9,8,6,9,12,12,16,27,1,9,2,2,10,12,7,5,0,20,6,19,12,2,6,0,4,24,24,3,10,7,9,6,33,9,11,0,4,3,13,9,1,4,3,3,9,4,7,16,0,0,0,12,3,7,13,4,14,2,3,7,5,0,10,2,5,5,0,0,1,0,12,2,4,1,3,13,1,5,0,1,2,2,6,0,0,4,3,0,1,0,1,3,1,4,3,5,3,0,8,1,0,5,1,7,1,0,6,0,1,0,4,0,0,0,10,10,13,14,0,3,14,0,2,2,0,0,2,0,0,1,0,0,0,0,1,0,0,902
2,22,0,2,10,11,2,5,2,9,5,5,4,1,1,1,4,0,4,3,4,12,3,0,1,9,2,0,6,6,6,10,0,8,2,8,3,10,4,10,8,2,20,11,11,1,8,5,2,5,17,4,15,0,9,3,12,6,3,1,0,2,3,18,5,5,3,3,11,13,7,10,2,5,1,8,8,1,1,2,3,3,5,6,10,2,0,1,6,4,2,7,2,10,0,2,1,2,1,6,7,9,0,2,2,1,0,7,2,1,1,2,4,0,0,1,1,0,1,2,0,3,0,2,0,1,0,0,1,1,1,4,0,0,0,4,0,3,2,0,2,0,0,0,0,1,0,1,0,0,0,2,4,10,2,0,1,6,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,596
2,23,0,1,2,4,4,2,1,2,3,3,1,1,1,0,2,1,0,3,8,5,1,0,2,4,1,0,3,2,4,14,1,6,0,1,0,2,7,0,7,2,5,10,5,1,5,1,4,3,8,3,5,1,3,3,3,11,0,0,2,4,8,8,4,1,0,2,5,12,6,1,2,4,2,0,3,1,2,0,0,5,4,0,9,0,0,1,2,2,3,0,0,8,0,1,0,2,0,2,4,0,3,0,0,0,1,3,0,5,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,12,0,1,1,10,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,349
3,0,0,1,0,2,2,0,0,1,1,1,2,1,0,0,0,1,1,1,1,1,1,3,1,0,0,1,3,0,2,5,0,0,0,3,1,3,4,1,1,0,3,1,2,0,1,0,0,3,1,3,1,0,0,1,2,6,0,0,1,0,0,3,0,0,0,2,3,4,3,3,1,4,0,1,1,0,0,1,1,1,3,1,3,0,0,1,0,1,3,2,0,1,0,1,0,0,0,1,1,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141
3,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,2,1,1,1,2,1,1,1,0,1,0,0,0,0,2,0,0,2,0,1,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
