day,hour,3,4,5,6,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23,24,25,27,29,30,31,32,33,36,37,39,40,41,42,43,44,46,47,49,51,54,56,57,58,59,63,65,67,68,70,71,72,73,74,75,76,77,78,80,81,84,85,87,88,89,90,91,92,93,94,95,96,97,98,100,102,104,105,107,108,109,110,115,116,117,118,119,121,124,126,130,131,133,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,159,160,161,163,169,170,171,173,174,175,176,177,178,179,180,183,184,185,186,189,190,195,196,197,200,201,205,208,210,213,215,217,218,219,total
1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,2,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,56
1,7,0,2,2,2,0,0,2,0,0,1,0,0,2,0,3,3,0,4,2,0,0,2,0,1,1,0,2,2,1,3,2,1,0,3,0,1,0,0,2,1,0,1,2,0,0,0,0,1,1,1,1,0,0,0,3,1,1,0,0,2,0,4,13,2,6,3,0,0,1,5,4,0,1,1,0,1,2,1,0,1,0,9,12,2,3,1,2,0,0,0,1,1,0,0,0,0,3,2,0,0,5,9,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,4,6,3,6,0,0,2,1,1,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,192
1,8,0,5,1,1,1,0,3,0,0,3,0,2,4,3,4,6,1,6,0,0,2,1,0,0,0,0,3,3,0,6,5,3,0,2,1,1,4,0,0,1,0,3,2,1,3,0,9,10,1,1,2,2,0,9,11,1,1,1,1,6,0,34,42,4,6,11,0,0,5,17,6,3,1,0,1,6,10,3,1,7,4,6,19,3,18,2,1,1,2,0,0,1,1,0,0,0,13,1,1,1,5,7,0,1,0,1,2,0,0,3,0,2,0,1,1,0,0,2,5,11,20,1,0,7,5,1,14,7,4,0,0,0,0,0,0,0,0,0,0,1,0,468
1,9,0,0,0,1,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,6,2,0,1,2,5,5,3,0,0,2,0,1,0,11,18,3,9,6,0,0,0,9,2,7,1,0,0,4,12,2,5,1,5,0,7,2,2,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,7,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,5,11,12,3,0,5,0,1,14,0,7,0,0,0,0,0,0,0,0,0,0,0,1,237
1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,4,2,5,0,0,2,0,2,1,3,9,2,2,0,0,0,0,6,4,2,0,1,1,5,5,2,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,16,1,0,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136
1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,2,3,1,4,0,0,3,0,0,0,2,5,2,4,5,0,0,0,3,3,3,0,0,0,2,6,1,1,0,2,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,10,15,0,0,0,0,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,122
1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,6,1,0,0,3,2,3,4,0,0,14,0,3,0,5,4,4,1,1,0,0,1,5,3,1,0,0,0,1,1,3,7,0,1,0,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,2,1,0,1,3,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135
1,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,4,3,0,5,3,2,3,5,0,0,13,0,1,0,3,4,3,1,5,0,0,0,2,2,2,0,0,0,1,3,4,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
1,14,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,6,0,2,3,7,1,3,0,0,10,0,1,0,1,1,3,1,5,0,0,0,0,7,2,0,0,0,0,4,3,2,0,7,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,1,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,4,0,2,3,4,4,4,0,0,13,0,0,0,1,3,7,0,10,0,0,0,3,2,0,0,0,0,0,0,8,3,0,1,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131
1,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,13,5,4,0,3,8,10,2,2,0,0,23,0,2,0,1,2,1,3,14,0,0,0,1,4,0,1,0,0,2,1,4,3,0,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,3,0,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
1,17,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,20,7,0,4,5,12,1,4,1,0,19,0,12,1,2,1,5,8,11,0,0,0,5,1,0,0,0,0,2,2,7,10,0,1,1,6,3,0,0,0,0,0,0,0,0,1,2,0,0,1,1,5,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,6,9,0,1,7,1,0,14,1,2,0,0,0,0,0,0,0,0,0,0,3,0,257
1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,14,22,2,0,7,1,5,2,3,0,0,22,1,5,0,1,3,6,8,7,0,0,0,2,4,3,0,4,0,2,10,13,16,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,213
1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,2,0,2,3,6,1,1,0,0,14,0,2,0,1,1,1,4,2,0,0,0,0,4,1,0,0,0,0,2,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
1,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,3,4,0,3,0,0,11,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
1,21,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,2,6,2,2,0,0,6,0,1,0,1,1,3,0,0,0,0,0,2,1,0,0,0,0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
