day,hour,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,145,146,149,150,151,152,159,160,161,162,163,167,169,170,171,173,174,175,176,177,178,179,180,182,183,184,185,186,189,190,192,193,194,195,196,197,199,200,201,202,203,204,205,208,209,210,211,212,213,214,215,216,217,218,219,221,224,225,226,227,228,229,230,total
0,9,0,0,16,10,10,5,3,4,13,5,16,12,2,1,18,7,10,3,7,28,11,7,6,9,1,5,5,3,15,10,10,20,9,8,11,14,7,5,10,13,16,11,5,8,6,5,9,14,6,7,8,3,8,6,13,12,4,8,3,6,30,17,7,4,9,1,11,13,3,13,6,7,7,1,5,5,8,3,4,4,9,21,29,0,4,0,2,3,12,12,1,10,5,2,4,11,11,3,1,12,4,4,2,3,10,17,10,13,2,10,1,7,4,1,0,2,8,0,3,4,10,0,3,10,1,3,3,4,0,3,3,1,3,5,7,6,6,3,2,1,4,0,0,0,2,1,6,8,5,12,26,30,5,3,4,15,12,4,17,37,10,0,8,1,1,1,0,0,3,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,4,1,16,2,13,0,0,0,1254
0,10,0,1,8,8,16,1,1,6,7,6,7,6,5,3,8,8,2,9,7,13,12,11,6,1,3,4,4,5,3,12,5,12,1,6,7,4,14,3,5,6,12,5,2,3,3,3,3,23,7,3,0,3,7,8,18,9,2,6,2,4,36,28,0,6,0,8,14,19,9,16,1,6,2,6,9,4,2,6,2,5,11,17,15,0,0,2,3,7,7,4,2,2,4,1,6,12,14,5,0,8,0,0,0,1,9,7,11,4,3,5,8,0,1,2,1,1,1,0,2,3,4,5,2,1,2,4,0,1,8,7,1,4,8,1,5,5,3,1,0,1,1,0,0,0,0,1,0,3,7,21,10,17,4,2,0,10,8,5,32,9,1,4,3,0,0,0,0,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,4,10,0,0,0,959
0,11,0,3,13,5,6,5,2,3,12,5,2,9,5,1,10,1,7,5,16,12,2,3,2,5,8,7,6,2,6,7,10,14,3,10,3,11,8,7,7,12,10,14,4,6,15,2,9,29,10,9,1,3,26,8,8,10,3,5,8,3,44,15,6,5,7,9,4,13,7,10,1,11,3,17,14,6,4,6,11,4,14,13,16,0,2,3,7,3,8,9,2,9,0,2,7,18,29,10,1,12,2,0,2,0,5,17,4,1,2,7,1,5,2,2,0,5,0,1,3,7,6,5,4,4,2,2,1,6,3,6,1,4,8,4,7,3,0,4,12,1,5,0,2,0,0,2,2,1,1,11,13,8,4,0,3,5,4,0,29,2,7,4,2,0,0,0,0,5,0,1,0,0,2,2,0,0,0,1,0,1,1,2,0,11,1,4,1,7,7,22,0,0,0,1122
0,12,0,8,15,8,11,6,5,9,12,5,12,8,9,2,9,4,12,6,9,19,28,2,3,6,2,5,5,4,8,10,16,17,1,9,7,8,13,0,5,9,7,17,6,9,10,2,6,18,23,15,2,4,11,14,12,16,1,8,5,5,52,15,6,4,5,7,10,28,9,15,5,8,0,38,5,4,13,8,5,9,10,4,6,0,3,7,2,8,9,13,0,5,0,2,3,8,22,9,0,11,3,1,2,0,4,4,11,4,3,24,2,6,1,3,2,1,4,1,1,5,9,4,3,2,1,4,0,8,7,4,2,4,6,0,15,11,2,4,10,0,5,0,0,2,0,0,1,0,1,19,15,6,4,8,2,15,12,4,34,11,8,1,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,9,0,2,3,5,6,15,2,0,0,1264
0,13,0,12,4,10,6,3,4,7,7,6,5,11,10,0,6,5,5,13,8,13,17,7,6,12,4,8,4,4,13,8,19,14,1,4,9,10,13,9,4,12,7,11,5,13,20,3,10,28,10,7,1,4,12,6,23,12,1,9,2,7,57,27,6,10,5,4,19,30,10,8,4,10,0,19,11,1,7,4,4,11,4,9,7,0,2,9,3,5,10,10,0,11,1,0,4,14,24,7,0,16,1,0,6,0,3,4,2,6,3,18,3,0,3,3,1,0,3,3,4,2,4,1,3,0,3,4,5,6,5,12,3,3,10,4,10,7,1,5,0,0,5,0,3,0,1,1,1,1,2,7,12,23,4,2,0,3,9,5,17,13,5,5,1,0,0,0,1,1,0,0,0,0,1,2,1,0,2,1,1,3,2,1,3,5,1,0,1,5,1,11,2,0,0,1203
0,14,0,7,13,3,9,7,5,6,15,11,12,9,9,1,14,5,9,13,18,14,15,10,5,0,1,3,5,2,1,8,9,15,3,3,6,5,14,5,5,23,8,11,3,6,17,3,10,23,23,17,1,9,23,13,29,12,2,11,1,4,74,28,4,18,3,9,14,27,9,8,2,2,3,41,16,0,8,4,10,19,3,8,7,6,8,3,6,11,9,10,0,9,1,0,4,7,36,10,1,14,1,0,2,1,1,6,9,2,3,18,6,4,4,3,2,1,0,0,2,4,7,0,4,3,0,0,1,2,4,6,1,5,4,3,5,5,3,6,1,0,1,2,2,0,2,1,0,3,2,7,20,13,2,4,1,5,10,4,36,13,2,2,1,0,1,0,0,2,3,0,0,0,2,2,1,0,0,0,0,1,0,1,0,6,1,2,3,3,7,15,0,0,0,1308
0,15,0,3,10,13,14,4,5,6,13,11,0,15,16,2,6,7,9,11,8,19,17,8,3,5,1,6,8,1,14,15,12,31,1,5,14,8,26,6,8,9,14,22,15,5,14,4,15,25,7,18,0,5,16,2,9,18,5,18,5,5,73,27,6,23,1,8,24,39,17,12,0,0,2,41,1,2,18,11,11,13,15,11,29,1,4,7,8,16,19,9,0,6,2,1,4,14,35,12,0,18,1,3,1,1,2,8,7,2,4,5,2,13,2,4,2,1,2,1,4,3,4,3,3,1,1,10,3,7,3,8,0,4,6,2,4,5,2,12,6,0,8,1,1,2,2,0,2,3,2,16,16,5,0,10,0,4,6,1,32,14,5,8,1,1,2,1,0,1,0,0,0,0,1,0,0,0,1,5,1,0,0,0,2,7,0,3,1,7,3,11,2,0,0,1472
0,16,0,18,7,20,13,17,2,9,24,27,17,26,26,2,23,7,7,18,19,36,38,11,10,12,2,6,19,17,11,22,23,33,8,6,26,13,35,18,9,22,15,21,14,14,34,7,15,43,17,19,1,8,31,6,28,42,2,30,1,4,91,23,1,22,2,22,14,28,5,17,2,6,5,78,6,3,36,17,11,14,9,17,46,5,0,10,6,6,17,10,2,10,1,6,10,13,50,26,2,13,0,0,4,0,4,7,19,1,5,8,3,7,8,8,1,0,6,0,2,3,21,17,18,0,1,7,0,23,5,16,1,8,8,7,10,10,3,7,7,0,1,0,1,1,1,0,0,1,1,19,23,37,3,13,3,9,12,9,69,27,22,5,2,3,2,0,0,2,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,18,2,3,5,1,5,27,1,0,0,2264
0,17,0,15,5,17,22,3,1,5,25,30,13,19,33,9,48,14,18,19,34,127,48,23,8,23,11,7,20,21,21,27,40,65,9,27,32,14,45,47,18,11,23,33,58,13,16,3,17,52,36,20,8,19,30,30,45,34,3,32,17,2,43,44,14,29,6,23,34,47,25,24,9,9,5,81,29,1,13,13,14,8,11,16,19,4,4,11,13,13,16,29,6,21,2,3,8,30,12,34,2,17,5,1,5,3,21,14,9,3,9,14,4,4,2,2,0,2,4,0,8,6,29,25,27,1,1,14,8,26,1,17,1,6,10,8,27,12,1,11,11,0,8,3,5,4,2,0,3,8,2,41,18,26,5,15,1,6,31,21,37,25,22,5,3,8,1,0,0,6,0,0,0,0,2,0,1,0,0,7,4,5,1,0,1,26,1,3,0,17,11,42,6,0,0,2992
0,18,0,6,19,12,18,3,10,7,20,17,18,12,21,3,39,17,12,17,20,54,22,11,9,12,1,3,14,9,16,21,15,40,2,23,10,7,22,23,13,23,22,28,11,16,6,6,30,44,20,25,2,12,32,25,35,34,1,11,8,9,52,67,6,25,2,3,8,32,15,18,0,8,10,54,26,2,19,7,14,10,5,12,27,1,3,5,15,15,21,14,5,39,3,1,5,31,29,10,3,10,2,0,1,1,16,8,7,8,4,10,1,4,5,4,1,0,1,3,4,4,9,5,9,2,0,13,4,12,8,17,0,10,13,15,21,20,3,4,12,0,11,3,3,4,3,0,1,4,2,16,22,20,3,2,4,3,14,10,72,27,13,1,4,12,0,1,0,1,0,3,0,0,1,1,0,0,1,3,1,1,2,0,5,6,1,2,0,10,4,23,0,0,0,2211
0,19,0,3,6,11,18,3,2,9,9,9,9,10,12,8,14,12,9,16,11,15,9,9,10,10,4,3,10,6,9,13,8,23,3,17,4,4,11,6,3,13,24,19,3,9,15,0,22,40,14,14,2,8,21,17,20,15,0,3,12,9,46,39,8,12,10,2,7,33,13,15,2,4,5,17,14,4,4,6,8,8,7,11,16,1,2,6,6,11,13,4,0,14,3,1,8,21,9,5,0,12,4,0,1,4,8,6,5,2,4,9,5,1,2,3,0,0,1,0,8,2,6,1,1,3,1,10,3,4,2,4,2,3,7,5,8,20,1,3,3,0,2,1,2,0,2,0,1,1,1,22,29,17,3,2,2,4,8,6,33,15,5,1,3,4,0,0,0,1,1,0,0,2,0,1,0,0,0,2,0,1,3,0,0,10,0,7,2,6,2,17,1,0,0,1407
0,20,0,1,2,9,9,4,3,4,11,4,6,6,5,1,10,8,9,3,8,11,5,7,6,3,6,0,9,0,4,10,8,23,1,9,0,10,4,4,3,12,17,6,2,7,3,3,12,37,4,21,1,1,1,3,12,19,3,5,8,0,41,35,2,1,3,2,18,21,9,24,1,4,2,2,8,0,2,1,5,9,2,9,10,1,1,1,2,13,7,4,6,6,1,2,5,7,5,4,0,7,0,0,4,1,6,10,5,3,1,7,2,2,1,0,0,0,2,0,1,3,3,1,1,1,1,8,5,2,1,0,1,1,4,2,1,14,0,6,3,0,1,1,0,0,1,0,0,1,3,10,16,14,0,1,1,2,5,2,8,7,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,8,1,4,0,5,5,14,0,0,0,907
0,21,0,2,2,12,4,3,1,6,7,8,7,3,8,1,4,7,6,2,11,7,4,5,3,4,1,0,1,3,2,21,1,13,3,7,1,9,4,5,1,8,8,18,1,4,5,0,8,29,8,11,1,5,2,2,9,8,0,4,2,0,26,14,9,3,6,0,2,10,8,9,0,6,3,3,8,1,3,0,1,2,4,2,7,0,1,1,2,5,7,0,1,13,0,3,5,10,5,3,0,7,0,0,2,0,4,1,2,0,2,5,2,2,1,0,0,0,0,0,1,1,5,2,2,0,1,1,1,1,0,1,0,0,1,0,0,5,0,6,1,0,2,1,0,0,0,1,0,2,1,14,17,5,1,1,1,2,1,1,8,9,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,2,2,5,0,1,6,6,0,0,0,663
0,22,0,1,3,2,1,1,2,4,2,6,4,2,3,0,1,1,2,1,3,3,3,0,2,1,1,0,2,0,7,26,1,1,0,2,0,11,6,0,0,27,13,4,0,1,2,0,7,23,1,9,0,3,6,3,4,4,1,2,0,3,20,4,1,1,5,1,1,7,5,8,1,2,2,5,2,1,0,0,1,10,1,2,2,0,0,0,3,0,1,2,1,3,0,2,4,0,6,2,0,3,0,0,0,1,3,4,0,0,0,6,0,5,0,0,0,0,0,0,1,2,2,0,1,0,0,0,1,2,0,0,0,0,2,0,0,10,1,2,0,0,4,1,0,0,1,0,0,0,1,11,6,3,1,0,1,0,4,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,9,2,0,0,0,427
0,23,0,0,1,3,2,1,0,2,0,2,1,1,1,0,5,0,4,1,7,2,5,0,0,0,0,1,2,0,1,4,1,3,1,1,0,3,2,0,0,4,4,6,0,5,1,1,4,12,1,4,0,3,3,1,1,0,0,0,0,3,18,5,2,1,2,0,0,1,0,7,0,1,0,8,4,0,1,3,3,2,1,3,3,1,0,0,0,1,3,0,0,6,0,0,0,0,4,1,0,1,0,0,0,0,1,1,4,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,1,17,7,12,0,0,0,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2,3,0,0,0,0,271
1,0,0,1,1,1,0,0,1,0,2,1,0,1,1,0,0,0,7,0,2,1,1,1,0,0,0,0,2,0,6,2,0,1,0,1,0,0,4,0,0,2,2,3,0,1,0,1,1,1,3,3,1,1,0,0,2,5,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,2,3,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,0,1,0,6,1,0,3,1,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,129
1,1,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,63
1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1,5,0,0,4,0,4,1,3,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,3,5,0,0,0,0,0,2,0,0,0,2,12,2,0,0,0,2,5,0,1,0,0,3,0,1,0,5,0,1,1,1,1,1,1,0,0,2,0,4,8,0,0,0,0,0,1,0,0,2,1,0,0,6,0,0,2,0,0,0,1,0,0,3,0,1,0,3,0,0,3,0,1,2,0,0,0,0,0,0,3,1,4,3,1,0,6,1,10,0,0,0,1,4,0,4,3,1,1,0,0,2,0,7,0,1,0,0,0,0,1,0,0,2,3,0,4,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,182
1,6,0,0,9,0,6,1,1,1,0,0,2,3,0,1,10,1,3,17,4,17,5,1,4,16,7,0,3,2,2,4,5,7,0,13,14,0,0,6,0,15,1,21,6,3,1,0,3,14,2,10,0,11,4,1,20,6,3,1,0,4,4,6,9,0,0,0,0,1,0,2,3,9,11,0,3,6,0,2,10,3,1,3,6,0,0,7,12,2,2,10,3,1,1,4,5,3,6,1,1,1,0,0,6,13,7,4,0,6,8,8,14,0,4,2,1,0,0,0,0,3,1,0,0,1,0,5,0,0,0,3,0,3,4,5,5,3,1,1,12,0,0,5,5,0,4,1,0,5,1,7,4,12,1,0,0,1,0,2,2,48,4,1,2,1,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,2,0,0,0,2,4,2,0,0,0,676
1,7,0,3,31,9,11,0,7,6,3,5,15,18,0,5,29,9,9,16,23,55,13,4,18,26,14,0,9,7,13,8,16,17,0,38,24,7,13,24,15,11,11,43,14,12,3,10,12,14,5,17,1,30,16,7,27,13,9,9,1,18,14,23,24,1,12,2,2,8,3,13,8,9,12,2,7,13,2,3,22,23,6,13,16,0,5,14,16,9,12,29,19,10,9,11,3,10,13,1,45,3,5,3,16,5,33,23,7,13,14,5,33,11,13,15,12,5,3,0,11,19,14,0,3,8,1,15,4,5,5,1,4,6,6,2,18,18,4,1,26,0,3,12,32,0,12,0,2,6,10,14,14,18,7,3,1,4,2,6,13,70,11,6,2,2,4,0,0,1,1,0,0,1,0,0,4,0,4,0,0,0,2,1,0,12,0,3,1,7,13,10,0,0,0,1951
1,8,0,5,23,5,16,3,17,6,8,16,13,29,8,15,51,17,25,30,30,129,48,10,29,28,18,7,14,3,14,13,20,41,3,26,22,22,17,20,27,29,13,17,7,21,24,14,17,48,18,21,2,14,11,17,28,36,21,20,3,27,38,36,36,4,19,5,11,14,9,42,14,27,32,5,24,16,15,13,15,44,13,43,23,1,9,5,33,9,23,36,17,26,9,24,18,33,13,7,11,16,1,7,23,19,16,23,14,15,2,26,0,10,6,14,4,8,13,1,25,14,12,0,1,5,2,37,3,6,3,27,15,9,21,20,28,19,3,9,6,2,6,8,11,0,12,5,7,5,14,35,34,47,4,11,5,25,8,4,45,71,13,16,8,3,0,1,0,3,4,0,0,3,0,3,0,0,5,1,0,0,3,0,0,13,6,4,3,12,21,19,0,0,0,2991
