day,hour,M32022,A32000,A32001,A32002,A32003,A32004,A32005,A32006,A32007,A32008,A32009,S32002,S32003,S32001,S32006,S32007,S32004,S32005,S32008,S32009,D32002,D32021,D32020,D32023,D32022,D32025,D32024,D32027,D32026,C32002,C32003,C32000,C32001,C32006,C32007,C32004,C32005,D32001,C32008,C32009,A32012,A32011,A32010,S32011,S32010,S32012,D32014,D32015,D32016,D32017,D32010,D32011,D32012,D32013,D32018,D32019,D32000,D32007,M32027,C32011,C32010,C32013,C32012,C32015,C32014,C32017,C32016,C32019,C32018,D32004,E32004,E32005,E32006,E32001,E32002,E32003,D32003,M32023,M32020,M32021,M32026,D32006,D32005,M32025,D32009,M32029,M32024,B32018,B32019,M32037,B32012,M32038,B32010,B32011,B32016,B32017,B32014,B32015,B32020,K32002,K32003,K32001,K32004,B32009,B32008,M32009,M32005,B32003,B32002,B32005,M32001,M32002,B32006,B32013,D32008,M32019,M32018,M32013,M32012,M32011,M32010,M32017,M32016,M32014,A32017,B32000,M32006,M32007,B32004,B32007,M32003,total
2,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,3,2,2,0,0,1,0,2,0,3,1,1,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,2,0,0,2,0,3,0,5,0,0,1,1,3,0,0,1,0,0,0,0,0,0,1,9,3,0,1,4,0,1,0,2,1,0,1,1,0,2,4,0,1,2,1,0,3,0,1,0,0,104
2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,4,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,6,2,2,0,3,0,0,0,1,0,0,1,0,4,1,0,1,0,0,0,2,5,0,3,0,0,69
2,2,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,2,2,0,0,1,1,0,0,0,0,1,0,0,1,1,2,0,0,38
2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10
2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,24
2,5,3,0,0,1,1,0,0,0,4,0,2,0,0,0,2,0,2,3,0,0,3,3,2,0,0,0,0,0,0,0,0,2,1,3,0,11,0,0,3,0,2,0,7,0,0,0,0,1,5,2,2,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,0,1,0,0,0,2,0,0,0,4,6,0,6,0,0,1,0,1,0,0,0,0,0,1,1,0,2,4,0,0,0,2,0,0,0,0,1,1,2,0,0,2,3,4,3,0,0,0,0,130
2,6,3,0,5,1,3,0,1,1,3,3,14,0,0,0,3,2,8,2,1,1,11,4,4,4,50,0,0,0,0,0,16,19,2,5,5,26,0,0,5,1,0,5,20,2,0,0,2,1,11,11,14,8,2,0,1,2,11,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,17,8,2,1,6,0,7,1,1,0,1,6,4,11,2,0,2,0,4,2,6,1,0,5,2,2,0,5,2,0,1,1,0,9,1,0,1,3,7,5,0,0,8,4,5,0,3,7,0,0,460
2,7,7,0,8,5,3,1,3,11,25,6,35,9,20,12,2,1,5,7,4,2,36,26,31,6,86,0,2,0,0,2,41,23,3,23,16,10,3,0,6,11,13,4,81,16,4,0,11,2,39,25,37,7,5,10,0,10,20,10,3,1,10,1,6,3,0,0,1,0,0,6,0,0,0,0,0,0,63,2,5,0,6,43,15,7,4,12,7,10,4,4,2,8,5,9,26,1,6,12,0,2,7,23,4,0,6,15,3,4,11,28,8,11,0,1,27,2,3,7,21,11,20,4,0,17,19,21,2,11,15,3,5,1378
2,8,25,8,5,12,4,3,6,14,15,10,23,9,37,17,7,1,18,10,3,8,31,37,25,9,142,0,2,0,0,24,67,37,11,47,25,20,15,0,17,11,16,3,90,16,11,0,7,8,47,40,40,17,21,12,4,24,35,25,6,3,9,3,18,3,0,0,3,0,0,6,0,0,0,0,0,0,81,1,9,1,38,37,32,12,23,39,4,19,4,19,3,14,38,24,43,4,11,22,0,21,18,24,18,0,7,35,1,5,12,37,18,16,7,2,34,4,11,18,38,34,36,4,7,36,24,32,21,30,55,8,10,2323
2,9,20,2,10,12,5,5,5,16,5,9,9,17,4,2,12,6,6,12,5,2,5,14,3,2,57,0,0,0,0,12,26,9,7,6,13,10,5,1,13,12,5,3,33,3,5,0,8,10,28,16,10,10,13,7,5,8,21,17,3,4,5,4,3,1,0,0,0,0,0,5,0,0,0,0,0,0,7,2,3,6,16,13,19,3,11,18,10,21,8,13,5,8,42,16,18,2,7,16,0,8,11,9,12,0,10,27,4,3,7,9,7,25,4,3,13,10,15,17,32,25,21,5,8,17,2,14,17,8,16,1,11,1221
2,10,5,13,1,6,12,3,2,14,4,1,7,12,6,2,9,2,3,3,1,1,11,9,2,4,15,0,1,0,0,12,8,7,6,6,12,12,0,1,6,2,10,3,13,1,1,0,4,2,8,9,7,2,6,5,3,7,15,8,0,2,7,1,0,2,2,0,0,0,0,5,0,0,0,0,0,0,2,7,10,6,5,3,8,2,3,7,12,5,2,12,2,1,9,7,10,2,3,8,0,6,1,2,4,0,9,20,4,3,8,10,8,5,2,2,6,11,12,10,11,11,5,3,10,9,7,9,8,9,12,2,3,692
2,11,3,8,3,5,8,3,4,11,2,0,10,5,5,0,7,5,3,1,2,1,5,8,5,1,9,0,1,0,0,10,10,9,4,5,8,8,2,0,8,1,10,4,23,2,2,0,16,5,14,7,9,10,11,12,4,7,10,2,1,3,13,1,3,1,0,0,0,0,0,10,0,0,0,0,0,0,2,7,3,6,8,7,17,2,7,6,8,16,3,20,3,6,12,5,10,2,4,6,0,3,2,2,3,0,5,15,10,4,3,14,7,15,4,3,11,10,9,8,4,12,9,4,7,5,1,6,18,6,6,3,10,739
2,12,6,6,7,7,6,5,3,9,3,3,3,2,3,1,7,0,2,3,0,1,5,8,3,8,9,0,1,0,0,2,11,4,1,5,18,9,3,1,19,3,4,5,29,1,2,0,14,7,13,10,9,4,17,6,6,6,14,11,3,6,20,0,1,1,3,0,0,0,0,19,0,0,0,0,0,0,9,7,12,3,9,14,17,5,8,9,7,11,1,16,3,5,13,3,17,0,8,6,0,5,2,2,3,0,14,14,20,9,8,5,9,20,3,7,10,10,16,5,16,9,12,12,10,11,2,13,42,1,11,3,18,903
2,13,10,0,0,11,8,7,2,20,6,5,7,5,4,0,3,3,4,3,2,3,5,5,3,4,8,0,0,0,0,7,11,14,2,4,14,6,1,5,16,1,4,8,17,1,1,0,11,10,17,15,9,8,20,10,4,11,9,11,3,1,15,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,7,7,6,16,7,8,27,2,5,5,4,12,6,21,4,5,18,9,9,1,6,11,0,1,1,8,7,0,18,15,21,5,5,8,3,13,6,4,13,12,27,9,8,11,4,11,9,5,1,10,29,8,7,4,13,894
2,14,5,3,5,8,9,9,1,9,1,1,5,1,3,1,2,1,2,1,2,0,8,11,9,2,4,0,3,0,0,8,15,7,5,8,7,6,3,0,13,0,8,2,12,1,1,0,10,3,17,9,10,8,6,13,2,10,6,5,1,1,13,0,1,3,1,0,0,0,0,7,0,0,0,0,0,0,3,15,7,13,3,9,29,4,7,4,6,6,5,32,4,8,6,8,18,3,5,11,0,5,0,3,2,0,13,13,30,1,3,12,6,13,6,0,6,11,26,13,11,14,7,11,7,8,3,7,43,5,13,7,11,844
2,15,5,10,1,11,8,8,2,9,4,4,2,5,5,1,5,2,2,2,1,4,11,12,5,6,7,0,0,0,0,14,10,4,2,7,12,5,5,2,11,5,2,2,25,1,0,0,15,9,22,21,13,8,11,13,3,10,16,11,0,1,24,1,1,0,1,0,0,0,0,11,0,0,0,0,0,0,6,12,7,20,3,15,25,5,9,6,1,10,9,28,8,3,33,6,15,1,9,12,2,4,2,2,1,0,17,7,36,15,6,8,6,10,3,4,17,11,17,10,5,9,8,10,6,5,9,15,38,4,14,8,10,992
2,16,9,21,3,20,25,25,0,10,7,4,11,2,6,1,15,4,1,2,0,4,13,9,5,17,9,0,0,0,0,26,18,9,4,7,21,9,3,1,22,1,5,4,60,3,2,0,27,15,39,15,10,16,46,26,9,21,8,20,20,3,38,2,1,0,5,0,0,0,0,44,1,0,0,0,0,1,7,15,4,13,3,14,26,3,15,3,4,13,18,37,3,1,17,7,22,1,15,6,0,3,7,2,2,0,11,20,69,31,16,13,13,23,8,6,30,20,33,12,10,14,13,12,21,8,6,10,70,6,15,9,24,1569
2,17,11,27,3,17,29,32,5,15,8,9,14,6,8,0,19,0,2,4,1,4,29,21,7,17,22,4,3,0,0,23,31,13,3,16,50,4,3,3,59,6,3,21,146,4,3,0,20,33,33,22,20,19,70,47,10,18,38,49,18,4,65,0,2,1,5,0,0,0,0,75,0,0,0,0,1,0,17,12,10,24,8,26,57,3,24,25,10,31,18,71,16,10,29,22,29,1,30,29,2,4,6,7,4,0,47,56,83,41,17,27,29,62,17,10,52,29,46,19,28,39,16,20,32,14,5,21,76,10,33,51,47,2707
2,18,10,13,6,11,28,28,2,15,8,6,11,10,14,1,24,1,2,4,2,2,20,14,4,10,17,2,3,0,0,17,35,7,3,15,26,18,2,6,30,3,8,16,76,0,2,0,22,8,37,16,19,19,50,22,13,19,31,23,24,2,38,5,7,0,1,0,0,0,0,32,0,0,0,0,0,0,12,9,22,14,6,12,64,3,14,12,9,18,11,51,15,6,20,9,29,3,13,19,0,5,2,5,2,0,24,28,56,18,11,31,42,16,13,10,21,23,31,15,24,37,12,25,21,10,5,17,38,15,10,6,16,1880
2,19,10,4,2,6,18,10,1,8,4,7,10,4,11,1,9,1,6,4,2,1,12,6,10,1,7,1,1,0,0,11,33,6,2,19,14,13,1,1,17,1,12,7,33,0,3,0,10,6,37,20,28,11,20,13,1,11,21,14,8,2,20,0,1,1,0,0,0,0,0,21,0,0,0,0,0,0,4,11,13,10,7,14,38,4,11,19,10,23,6,40,8,1,12,12,23,1,6,13,1,4,2,7,3,0,8,33,35,23,5,18,8,22,10,5,17,8,36,12,19,34,9,14,14,7,0,23,49,3,10,3,5,1308
2,20,11,5,2,5,17,8,1,12,2,8,4,3,7,1,8,1,0,6,1,2,6,4,2,3,6,0,0,0,0,8,16,8,6,7,10,2,4,0,17,6,6,2,19,3,0,0,9,4,12,8,8,6,2,9,1,7,5,12,0,4,5,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,2,7,10,4,4,4,22,1,6,4,2,12,5,27,6,1,25,11,21,0,3,10,0,1,4,1,2,0,9,33,36,2,6,7,6,10,3,9,9,8,34,15,14,11,7,6,10,6,3,8,42,6,9,1,6,852
2,21,2,4,1,11,11,6,1,3,3,3,2,4,9,1,15,0,3,4,7,2,5,11,4,1,3,0,2,0,0,6,7,1,1,4,6,6,0,0,3,0,2,2,17,5,3,0,7,6,15,6,8,3,1,7,0,6,5,11,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,10,9,5,3,8,10,4,6,12,7,10,0,9,6,3,29,16,16,0,6,8,0,0,0,5,3,0,2,18,19,3,5,11,3,15,6,1,4,0,20,11,12,13,13,4,7,2,3,4,38,2,15,0,6,689
2,22,0,0,3,14,1,0,0,10,0,0,0,5,8,0,8,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,7,5,1,0,7,11,1,0,2,2,1,0,11,1,0,0,3,1,7,3,8,4,1,2,0,12,4,3,2,0,2,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,4,4,0,11,1,3,10,4,15,0,6,4,8,25,26,18,0,3,10,0,2,4,1,3,0,6,26,5,8,0,8,5,7,0,4,2,2,11,5,6,9,7,5,2,1,2,5,20,2,3,1,9,492
2,23,0,1,2,5,2,2,0,3,3,1,4,2,2,0,5,0,3,0,0,2,6,0,0,0,4,0,0,0,0,1,4,2,0,0,6,5,0,0,3,0,3,0,2,0,0,0,5,1,7,0,3,3,0,2,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,0,9,0,4,4,2,10,1,1,0,1,17,13,23,0,2,5,0,2,0,1,0,0,4,10,5,1,2,5,6,5,1,0,0,1,9,3,3,8,4,3,1,0,1,9,10,5,0,0,1,300
3,0,1,0,1,0,2,0,0,2,0,0,2,4,4,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,2,2,2,1,0,0,0,0,4,0,3,1,0,0,0,2,7,2,2,2,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,8,0,0,3,1,6,0,2,2,2,9,6,11,1,0,0,0,0,0,0,0,0,0,11,4,3,0,2,0,2,0,4,0,2,4,3,3,5,2,2,1,0,1,0,4,0,0,0,2,172
3,1,0,0,0,0,0,0,0,1,0,2,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,3,0,0,0,0,3,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,3,3,0,1,0,1,0,1,4,1,2,0,0,1,0,0,0,0,1,0,0,1,1,3,1,0,1,1,1,0,0,0,0,3,0,2,2,0,1,1,0,0,2,0,0,0,0,71
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,26
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,2,2,0,2,0,1,1,0,0,1,1,0,0,1,0,2,0,1,0,0,2,0,0,0,0,34
3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,17
3,5,0,0,2,0,1,0,0,0,4,0,4,0,0,0,0,0,4,4,0,0,3,3,2,0,0,0,0,0,0,0,1,3,0,2,0,14,0,0,0,0,0,3,6,0,0,0,0,0,2,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,1,1,0,0,0,0,0,0,0,1,3,0,1,0,2,2,0,0,0,1,1,0,0,2,2,0,1,0,0,1,0,1,0,0,3,3,0,2,1,0,0,0,0,12,0,0,1,0,0,121
3,6,0,0,2,0,2,0,1,0,1,5,16,0,1,0,3,3,6,4,1,1,6,4,4,11,50,0,0,0,0,1,12,10,5,10,4,9,0,0,1,3,1,0,19,1,0,0,1,2,8,15,19,4,1,0,0,1,9,4,0,0,2,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,18,3,5,1,6,0,6,0,0,0,0,5,2,11,0,1,3,0,0,4,5,1,0,3,1,0,0,3,3,3,0,3,0,6,0,0,3,1,8,4,0,0,2,10,4,1,3,9,2,0,412
3,7,10,2,7,6,3,3,2,6,1,6,27,5,24,8,2,1,4,8,1,2,31,28,33,7,112,0,2,0,0,3,54,14,3,20,11,18,3,0,6,9,8,1,67,8,4,0,11,5,37,24,32,6,2,12,0,11,22,7,5,1,6,2,7,5,0,0,0,0,0,2,0,0,0,0,0,0,59,2,1,1,6,49,19,8,4,11,12,13,11,7,1,5,7,15,30,1,3,11,0,8,5,17,2,0,7,8,1,1,9,20,6,10,1,4,32,2,3,7,9,19,24,4,0,21,17,16,3,8,16,2,3,1328
3,8,23,8,5,13,3,6,5,10,7,8,31,11,21,10,7,4,17,7,3,8,39,36,25,8,86,0,4,0,0,26,65,30,9,38,18,11,13,1,24,12,16,1,76,21,17,0,15,9,47,30,33,14,9,10,10,13,37,23,4,1,8,3,11,1,0,0,3,0,0,5,1,0,0,0,1,1,62,1,10,5,31,30,29,12,26,36,10,13,4,19,1,10,18,19,15,3,9,13,0,20,14,25,14,0,9,38,1,4,10,35,20,24,11,5,32,8,18,23,41,35,35,12,3,41,21,26,21,31,44,2,14,2085
3,9,14,3,10,10,2,6,5,19,2,5,25,18,7,6,5,3,6,8,4,2,12,11,1,2,45,0,0,0,0,16,25,6,3,15,10,9,3,3,10,7,8,1,33,11,3,0,9,8,11,14,10,7,8,8,5,4,22,9,3,3,4,4,1,0,0,0,1,0,0,3,0,0,0,0,0,0,14,5,13,5,27,16,13,8,7,4,11,13,6,14,3,5,24,18,14,4,5,14,0,3,5,11,8,0,6,26,1,3,5,19,10,15,6,0,11,3,14,17,20,18,20,3,8,8,6,10,14,9,8,3,3,1064
3,10,3,4,4,5,2,7,4,5,2,4,6,15,3,4,2,5,6,6,6,3,7,7,3,0,16,0,5,0,0,4,8,5,9,3,9,7,0,0,5,1,6,4,21,5,1,0,10,4,10,10,5,5,3,7,2,9,8,4,4,0,5,1,0,1,2,0,1,0,0,5,0,0,0,0,0,0,4,6,4,9,3,3,15,2,0,6,13,11,3,8,4,6,14,3,25,0,3,10,0,2,5,2,5,0,6,13,11,7,7,6,4,10,3,4,4,9,8,8,11,20,4,6,13,9,1,8,17,5,5,4,5,692
3,11,2,7,0,7,3,7,0,6,2,3,8,7,8,3,5,5,2,4,4,0,9,11,10,3,8,0,0,0,0,11,10,4,7,6,14,4,3,0,9,1,1,2,12,1,2,0,8,2,12,9,11,6,14,14,1,5,10,5,4,1,13,1,3,0,0,0,0,0,0,6,0,0,0,0,0,1,1,8,4,8,3,4,8,3,4,4,4,7,2,31,6,3,7,1,14,1,6,11,0,4,4,3,1,0,2,24,32,4,8,7,8,11,2,3,9,7,16,9,13,27,6,4,7,12,0,5,27,5,2,4,13,756
3,12,4,5,1,9,6,7,0,11,6,2,10,6,12,4,7,0,3,2,0,2,8,6,4,1,10,5,0,0,0,4,7,7,1,7,11,13,2,1,14,3,1,1,18,2,2,0,12,7,16,7,13,8,12,10,4,9,10,21,5,3,16,4,1,1,0,0,1,0,0,9,0,0,0,0,1,0,5,5,12,11,11,7,14,2,5,3,4,11,2,23,4,3,17,9,21,1,8,12,1,4,2,5,5,0,16,10,16,15,5,13,5,12,0,3,13,4,16,7,17,15,8,13,9,5,8,8,60,7,7,5,14,913
3,13,6,8,2,8,13,4,1,11,2,2,2,4,6,3,7,2,2,1,1,2,4,14,4,1,12,0,1,0,0,8,13,8,3,12,16,1,2,1,15,4,2,5,11,0,0,0,7,10,11,11,13,2,13,8,2,17,18,10,0,2,13,1,0,0,3,0,2,0,0,9,0,0,0,0,0,2,3,9,13,13,10,6,22,5,9,4,8,12,0,21,0,2,23,9,14,0,6,7,0,3,4,3,3,0,13,16,32,12,4,8,10,12,1,12,14,4,22,7,10,9,13,7,7,4,3,7,41,7,10,7,17,896
3,14,5,5,1,8,7,2,3,4,2,0,4,5,7,1,9,1,3,0,4,3,8,11,6,3,5,0,1,0,0,14,9,6,8,8,7,8,6,1,10,0,2,7,18,2,1,0,18,11,12,10,7,4,12,13,2,9,7,12,3,1,10,0,2,0,2,0,0,0,0,6,1,0,0,0,2,0,1,9,8,9,10,7,17,1,5,4,10,15,3,25,5,3,19,6,22,1,5,8,0,2,0,6,1,0,7,11,39,8,11,7,3,18,8,4,10,17,39,8,13,15,16,6,8,5,0,12,61,4,15,5,7,918
3,15,7,3,0,10,13,13,5,13,6,3,7,1,4,0,5,0,2,1,1,3,8,8,6,7,10,0,0,0,0,13,10,4,0,3,12,5,4,0,22,1,7,6,14,2,0,0,12,8,16,11,13,6,9,7,4,15,10,10,2,1,7,1,0,2,2,0,0,0,0,5,0,0,0,0,0,0,6,9,10,15,4,12,22,7,9,1,2,18,6,23,9,2,22,12,20,0,10,6,1,4,3,3,4,0,21,15,45,18,4,11,9,15,6,2,5,10,37,5,3,5,8,11,10,10,4,6,40,3,9,1,19,952
3,16,18,23,1,19,26,27,1,5,2,5,6,2,4,0,13,0,3,0,3,5,19,9,5,18,12,4,0,0,0,21,16,9,2,8,26,8,4,1,28,4,4,1,41,1,1,0,14,16,41,23,8,13,45,23,6,18,14,20,13,0,58,0,3,0,1,0,1,0,0,31,0,0,0,0,0,0,7,27,4,13,1,11,26,5,10,6,3,15,12,40,11,0,16,18,28,1,17,9,2,2,9,6,0,0,19,30,48,36,14,7,7,27,13,10,30,22,27,9,13,26,7,21,26,9,0,15,69,4,23,15,32,1611
3,17,15,35,2,21,23,36,2,13,11,6,7,9,12,0,16,0,1,2,0,3,28,20,10,24,29,1,7,0,0,26,37,15,5,14,44,20,1,3,43,6,6,14,121,0,0,0,21,36,42,22,24,22,71,36,17,23,38,44,19,10,79,3,2,1,5,0,0,0,0,68,0,0,0,0,0,0,8,21,18,19,11,17,72,7,24,13,10,23,16,74,21,7,22,20,28,2,35,23,2,4,5,9,5,0,41,27,79,40,11,33,37,66,15,16,46,33,33,10,27,40,14,17,25,15,2,31,55,11,21,37,58,2627
3,18,15,5,6,7,15,23,1,17,6,12,11,4,7,4,19,1,4,7,1,1,20,13,10,9,15,2,4,0,0,12,42,13,8,18,20,16,4,5,26,7,6,9,69,3,1,0,15,19,38,15,17,18,41,24,7,22,25,26,19,1,41,1,1,2,3,0,1,0,0,32,0,0,0,0,0,0,6,19,8,18,8,13,56,3,12,18,7,24,10,69,14,3,30,13,23,1,19,20,1,1,6,7,3,0,16,42,38,19,9,23,29,29,10,6,17,23,45,10,22,32,13,20,26,7,7,18,61,11,16,14,24,1865
3,19,26,5,0,8,12,9,0,13,8,10,7,1,14,3,19,0,7,4,1,8,10,9,4,7,8,0,1,0,0,12,27,7,1,19,16,13,1,1,23,5,10,5,45,2,10,0,7,7,28,17,21,7,9,9,2,18,19,22,5,1,7,0,0,1,0,0,0,0,0,13,1,0,0,0,1,2,7,7,10,15,4,12,33,3,6,15,6,22,10,43,5,2,21,16,33,1,7,9,2,6,2,6,1,0,9,20,42,12,5,7,15,18,4,4,14,10,31,8,16,27,11,12,19,9,3,15,71,7,16,4,14,1315
3,20,6,5,5,7,14,3,3,10,1,6,8,5,6,2,13,0,1,9,0,0,7,7,4,6,1,1,0,0,0,9,12,6,5,5,4,6,1,1,11,3,6,6,18,2,0,0,18,5,18,10,8,6,5,9,3,8,13,10,4,1,11,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,2,4,8,4,8,3,12,1,1,9,6,15,1,23,9,4,18,8,19,0,4,8,1,1,3,3,2,0,9,20,21,6,7,6,9,14,8,5,2,4,26,14,10,23,11,9,8,3,2,8,22,3,3,4,17,812
3,21,3,1,4,4,9,4,0,4,3,1,4,4,3,0,13,1,3,1,0,2,2,2,8,3,8,2,1,0,0,3,12,5,0,3,11,4,0,0,7,2,3,0,9,5,0,0,5,1,10,3,5,4,2,9,3,7,9,4,4,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,9,6,4,2,10,1,5,12,4,21,0,23,10,5,31,18,24,0,4,12,0,2,1,7,1,0,3,15,22,4,2,11,6,7,4,1,4,3,26,7,16,15,13,6,8,5,1,7,26,2,3,0,4,670
3,22,3,0,3,3,3,1,0,3,0,2,1,1,4,0,7,0,7,1,0,1,4,4,2,1,2,0,0,0,0,0,4,3,1,4,2,4,0,0,11,1,2,2,7,1,0,0,4,0,9,1,10,6,2,8,2,9,6,10,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,1,1,9,1,5,8,2,12,3,12,2,4,13,4,22,0,4,5,0,1,2,1,1,0,1,11,13,0,3,6,2,11,2,1,3,1,12,5,13,6,3,2,6,2,2,8,31,4,2,1,2,442
3,23,0,3,4,3,0,2,0,3,0,1,5,10,0,1,6,1,0,0,1,1,4,1,1,1,1,1,0,0,0,1,1,4,0,2,2,0,1,1,2,1,2,0,6,0,0,0,0,1,8,3,3,1,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,1,5,1,3,1,1,1,0,6,1,3,4,7,9,0,0,2,0,2,0,0,0,0,1,9,2,1,2,4,2,3,2,0,2,2,6,2,3,5,5,3,1,3,1,5,14,3,3,0,1,241
4,0,0,0,1,3,2,0,0,1,0,1,0,4,4,0,5,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,1,2,1,3,0,0,0,1,2,2,2,0,0,0,1,0,3,4,0,3,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,7,1,0,5,0,0,0,1,5,0,7,1,1,8,4,3,0,0,2,0,0,0,0,0,0,0,12,1,2,1,2,1,3,0,3,1,0,4,1,12,3,2,0,4,1,0,2,5,0,4,1,1,177
4,1,0,0,2,1,1,0,0,0,0,0,0,1,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,3,0,1,0,2,4,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,2,1,2,0,4,0,1,1,2,9,0,0,0,1,1,0,0,0,0,0,7,2,1,0,1,1,2,0,2,0,0,1,2,3,1,2,1,2,0,0,0,9,0,1,0,0,107
